chemical.id,bottle.id,conc,plate.id,well,total.dist
1174,P215706,1,25484,E01,0.0402795691643992
1174,P215706,1,25484,E02,0.0250215046308054
1174,P215706,1,25484,E03,0.0380860211387757
1174,P215706,1,25484,E04,0.0260322583258472
1174,P215706,1,25484,E05,0.600612910163979
1174,P215706,1,25484,E06,0.0669462376784894
1174,P215706,1,25484,E07,0.151731181529261
1174,P215706,1,25484,E08,0.00826881697741888
1174,P215706,1,25484,E09,0.00988172050765766
1174,P215706,1,25484,E10,0
1174,P215706,1,25484,E11,NA
1174,P215706,1,25484,E12,0.00153763448038409
1174,P215706,1,25484,F01,0
1174,P215706,1,25484,F02,0.0674408621365025
1174,P215706,1,25484,F03,0
1174,P215706,1,25484,F04,0.0412795695886817
1174,P215706,1,25484,F05,0.00207526881688384
1174,P215706,1,25484,F06,0.00320430115986896
1174,P215706,1,25484,F07,0.183784943194159
1174,P215706,1,25484,F08,0.0588172037274607
1174,P215706,1,25484,F09,0.0252473118604832
1174,P215706,1,25484,F10,0.0309354837543221
1174,P215706,1,25484,F11,0.0848709691756514
1174,P215706,1,25484,F12,0.000881720454462113
1174,P215706,1,25485,E01,0.117451610584413
1174,P215706,1,25485,E02,0
1174,P215706,1,25485,E03,0.0025053763742088
1174,P215706,1,25485,E04,0
1174,P215706,1,25485,E05,0.00808602122850315
1174,P215706,1,25485,E06,0.00203225801708877
1174,P215706,1,25485,E07,0.0617419359905104
1174,P215706,1,25485,E08,0
1174,P215706,1,25485,E09,0
1174,P215706,1,25485,E10,0.0700967717234807
1174,P215706,1,25485,E11,0.0270537640699136
1174,P215706,1,25485,E12,0
1174,P215706,1,25485,F01,0.0616989247300612
1174,P215706,1,25485,F02,0.000290322588175856
1174,P215706,1,25485,F03,0.0416344091776878
1174,P215706,1,25485,F04,0.0308279568950335
1174,P215706,1,25485,F05,0
1174,P215706,1,25485,F06,0.0314086019912715
1174,P215706,1,25485,F07,NA
1174,P215706,1,25485,F08,0
1174,P215706,1,25485,F09,0.0333870971395123
1174,P215706,1,25485,F10,0.0152688169431302
1174,P215706,1,25485,F11,0.00431182788264367
1174,P215706,1,25485,F12,0.00498924716826409
1174,P215706,1,25486,E01,0.140870966017246
1174,P215706,1,25486,E02,0.227935480414539
1174,P215706,1,25486,E03,0.197075267773002
1174,P215706,1,25486,E04,0.215225803355376
1174,P215706,1,25486,E05,0.28341934898047
1174,P215706,1,25486,E06,0.23121505322796
1174,P215706,1,25486,E07,0.320817203651513
1174,P215706,1,25486,E08,0.263870966770957
1174,P215706,1,25486,E09,0.176225807237369
1174,P215706,1,25486,E10,0.00466666663045524
1174,P215706,1,25486,E11,0.206795701076106
1174,P215706,1,25486,E12,0.291634410619736
1174,P215706,1,25486,F01,0.154032259218154
1174,P215706,1,25486,F02,0.337419351783171
1174,P215706,1,25486,F03,1.51572043554837
1174,P215706,1,25486,F04,0.4282473117734
1174,P215706,1,25486,F05,0.00456989252118654
1174,P215706,1,25486,F06,0.198451611383628
1174,P215706,1,25486,F07,0.378387098631231
1174,P215706,1,25486,F08,0.48451612885761
1174,P215706,1,25486,F09,0.542709680614612
1174,P215706,1,25486,F10,0.0892150541867621
1174,P215706,1,25486,F11,0.107032258023498
1174,P215706,1,25486,F12,0.134580644628694
1174,P215706,1,25487,E01,0.00545161321598997
1174,P215706,1,25487,E02,0
1174,P215706,1,25487,E03,0.448537634385209
1174,P215706,1,25487,E04,0.135935484722096
1174,P215706,1,25487,E05,0.200645162113091
1174,P215706,1,25487,E06,0.934806455527583
1174,P215706,1,25487,E07,0.321827956785758
1174,P215706,1,25487,E08,0.171182794596559
1174,P215706,1,25487,E09,0.132139782511419
1174,P215706,1,25487,E10,0.205053763844634
1174,P215706,1,25487,E11,1.58776344356918
1174,P215706,1,25487,E12,1.10493548751198
1174,P215706,1,25487,F01,0.0833978495931113
1174,P215706,1,25487,F02,0.0347096779013193
1174,P215706,1,25487,F03,0.0518064514924121
1174,P215706,1,25487,F04,0.0571720433491532
1174,P215706,1,25487,F05,0.104591397828953
1174,P215706,1,25487,F06,0.319655915261597
1174,P215706,1,25487,F07,0.241172040702515
1174,P215706,1,25487,F08,NA
1174,P215706,1,25487,F09,0.0425053756804236
1174,P215706,1,25487,F10,NA
1174,P215706,1,25487,F11,0.100225804473764
1174,P215706,1,25487,F12,0.0388709677243104
1174,P215706,1,25488,E01,0.00697849474606975
1174,P215706,1,25488,E02,0.871225808897326
1174,P215706,1,25488,E03,0.0128602148384176
1174,P215706,1,25488,E04,1.59204301009736
1174,P215706,1,25488,E05,0.100763443336692
1174,P215706,1,25488,E06,0.834333334718981
1174,P215706,1,25488,E07,1.15619354490792
1174,P215706,1,25488,E08,0.043354838425594
1174,P215706,1,25488,E09,0.756204299668791
1174,P215706,1,25488,E10,0.851086025657032
1174,P215706,1,25488,E11,0.0145698924378682
1174,P215706,1,25488,E12,0.0649892479101176
1174,P215706,1,25488,F01,0.110086021123714
1174,P215706,1,25488,F02,0.0319569891178479
1174,P215706,1,25488,F03,0.118956987255363
1174,P215706,1,25488,F04,0.0162365590372394
1174,P215706,1,25488,F05,0.372989245920733
1174,P215706,1,25488,F06,0.400258062988199
1174,P215706,1,25488,F07,0.0273010752774695
1174,P215706,1,25488,F08,0.285483870775469
1174,P215706,1,25488,F09,0.0177634404070916
1174,P215706,1,25488,F10,0.700849464904237
1174,P215706,1,25488,F11,0.0555161285784937
1174,P215706,1,25488,F12,0.891892470659748
1174,P215706,1,25489,E01,0.253161290239903
1174,P215706,1,25489,E02,0.0914516145343422
1174,P215706,1,25489,E03,0.211354837742864
1174,P215706,1,25489,E04,0.485365591783036
1174,P215706,1,25489,E05,NA
1174,P215706,1,25489,E06,0.470118281381425
1174,P215706,1,25489,E07,0.160935483632549
1174,P215706,1,25489,E08,0.0667311827982627
1174,P215706,1,25489,E09,0.150344087431828
1174,P215706,1,25489,E10,0.478096773467397
1174,P215706,1,25489,E11,0.435139784729609
1174,P215706,1,25489,E12,0.0452903233949215
1174,P215706,1,25489,F01,0.094376344173666
1174,P215706,1,25489,F02,0.101537634768794
1174,P215706,1,25489,F03,0.201419353645335
1174,P215706,1,25489,F04,0.03643010708914
1174,P215706,1,25489,F05,0.0933870962790904
1174,P215706,1,25489,F06,0.203494623023015
1174,P215706,1,25489,F07,1.03386021205174
1174,P215706,1,25489,F08,0.106709677405575
1174,P215706,1,25489,F09,0.220473117525539
1174,P215706,1,25489,F10,0.784978489802089
1174,P215706,1,25489,F11,1.23778494207128
1174,P215706,1,25489,F12,0.535333333236556
1174,P215706,1,25490,E01,0.181419354372768
1174,P215706,1,25490,E02,0.912806444591091
1174,P215706,1,25490,E03,2.69401074737631
1174,P215706,1,25490,E04,0.876967743359586
1174,P215706,1,25490,E05,0.182720430435673
1174,P215706,1,25490,E06,0.56824730790811
1174,P215706,1,25490,E07,0.949322570956523
1174,P215706,1,25490,E08,0.373279566486036
1174,P215706,1,25490,E09,0.829494626651849
1174,P215706,1,25490,E10,0.0168602150133861
1174,P215706,1,25490,E11,0.391903223449825
1174,P215706,1,25490,E12,0.112086022012336
1174,P215706,1,25490,F01,0.477161295571795
1174,P215706,1,25490,F02,0.183096776566198
1174,P215706,1,25490,F03,0.0992042992203947
1174,P215706,1,25490,F04,0.141000000038935
1174,P215706,1,25490,F05,0.0816559137836579
1174,P215706,1,25490,F06,1.50556989855343
1174,P215706,1,25490,F07,0.277774195357036
1174,P215706,1,25490,F08,0.627924727616451
1174,P215706,1,25490,F09,0.423623657074347
1174,P215706,1,25490,F10,0.368236556869521
1174,P215706,1,25490,F11,0.891516132260203
1174,P215706,1,25490,F12,1.15582795473196
1174,P215706,1,25492,E01,1.38081720323172
1174,P215706,1,25492,E02,0.720247307371709
1174,P215706,1,25492,E03,0.998741930330633
1174,P215706,1,25492,E04,0.50647312032199
1174,P215706,1,25492,E05,0.537849462561069
1174,P215706,1,25492,E06,0.696301071874557
1174,P215706,1,25492,E07,0.171623655705042
1174,P215706,1,25492,E08,1.11063440704858
1174,P215706,1,25492,E09,0.198365588822672
1174,P215706,1,25492,E10,NA
1174,P215706,1,25492,E11,1.82308601515908
1174,P215706,1,25492,E12,0.838483871511554
1174,P215706,1,25492,F01,0.401301074332448
1174,P215706,1,25492,F02,0.378236561052261
1174,P215706,1,25492,F03,0.27274193566653
1174,P215706,1,25492,F04,0.347301075134867
1174,P215706,1,25492,F05,0.393021501841084
1174,P215706,1,25492,F06,0.219193551248761
1174,P215706,1,25492,F07,0.501688173060776
1174,P215706,1,25492,F08,1.0063440909469
1174,P215706,1,25492,F09,0.948440863320263
1174,P215706,1,25492,F10,0.270268817782722
1174,P215706,1,25492,F11,1.26365591890068
1174,P215706,1,25492,F12,1.2293548402727
1174,P215706,1,25493,E01,0.198881721784992
1174,P215706,1,25493,E02,0.601010748415544
1174,P215706,1,25493,E03,0.198333333897334
1174,P215706,1,25493,E04,0.633591401200461
1174,P215706,1,25493,E05,0.695709676832281
1174,P215706,1,25493,E06,0.306193546071568
1174,P215706,1,25493,E07,0.150247313002105
1174,P215706,1,25493,E08,0.338806450947799
1174,P215706,1,25493,E09,0.253075271003669
1174,P215706,1,25493,E10,0.155559139866983
1174,P215706,1,25493,E11,0.0316989251202153
1174,P215706,1,25493,E12,0.0922795710384205
1174,P215706,1,25493,F01,0.43636559314465
1174,P215706,1,25493,F02,0.871580644320416
1174,P215706,1,25493,F03,0.786236556707531
1174,P215706,1,25493,F04,1.10169893094609
1174,P215706,1,25493,F05,0.614376340582166
1174,P215706,1,25493,F06,0.267225804268032
1174,P215706,1,25493,F07,0.51477419116324
1174,P215706,1,25493,F08,0.0829999994045945
1174,P215706,1,25493,F09,0.108376343323979
1174,P215706,1,25493,F10,0.0517526888238486
1174,P215706,1,25493,F11,0.0718064503644102
1174,P215706,1,25493,F12,0.0335053768689914
1174,P215706,5,25484,C01,0.149903224520786
1174,P215706,5,25484,C02,0.0251827957008475
1174,P215706,5,25484,C03,0.00215053766645411
1174,P215706,5,25484,C04,NA
1174,P215706,5,25484,C05,0.0149892474855146
1174,P215706,5,25484,C06,0.0625053777169156
1174,P215706,5,25484,C07,0.0328172046731236
1174,P215706,5,25484,C08,0.0142795696694364
1174,P215706,5,25484,C09,0.00349462368795948
1174,P215706,5,25484,C10,0.024623655503796
1174,P215706,5,25484,C11,0.0135483873947975
1174,P215706,5,25484,C12,0.0332150537801046
1174,P215706,5,25484,D01,0.0497419356558753
1174,P215706,5,25484,D02,0.0342258075552602
1174,P215706,5,25484,D03,0.0212903226255089
1174,P215706,5,25484,D04,0.00364516130698625
1174,P215706,5,25484,D05,0
1174,P215706,5,25484,D06,0.0484838719649981
1174,P215706,5,25484,D07,0.0136989249337104
1174,P215706,5,25484,D08,NA
1174,P215706,5,25484,D09,0
1174,P215706,5,25484,D10,0
1174,P215706,5,25484,D11,0
1174,P215706,5,25484,D12,0.0315161301724372
1174,P215706,5,25485,C01,0
1174,P215706,5,25485,C02,NA
1174,P215706,5,25485,C03,0.0122258065528767
1174,P215706,5,25485,C04,0.0082580645077972
1174,P215706,5,25485,C05,0.0341290328451382
1174,P215706,5,25485,C06,0.289741934066819
1174,P215706,5,25485,C07,0.0634623648178193
1174,P215706,5,25485,C08,0
1174,P215706,5,25485,C09,0
1174,P215706,5,25485,C10,0
1174,P215706,5,25485,C11,0.0436559124018557
1174,P215706,5,25485,C12,0
1174,P215706,5,25485,D01,0.072634409151731
1174,P215706,5,25485,D02,NA
1174,P215706,5,25485,D03,0.0930860215617763
1174,P215706,5,25485,D04,0.0455268822730549
1174,P215706,5,25485,D05,0.00111827959296524
1174,P215706,5,25485,D06,0
1174,P215706,5,25485,D07,0.10208602009281
1174,P215706,5,25485,D08,0.0309677409328601
1174,P215706,5,25485,D09,0.0711720421189262
1174,P215706,5,25485,D10,0
1174,P215706,5,25485,D11,NA
1174,P215706,5,25485,D12,0.00363440859702326
1174,P215706,5,25486,C01,0.0815053768856551
1174,P215706,5,25486,C02,0.017827956827097
1174,P215706,5,25486,C03,0.0970645162367052
1174,P215706,5,25486,C04,0.0865591384710804
1174,P215706,5,25486,C05,0.196075268089771
1174,P215706,5,25486,C06,0.0216344085632152
1174,P215706,5,25486,C07,0.0420645168551835
1174,P215706,5,25486,C08,0.0471505360898151
1174,P215706,5,25486,C09,0.00216129033636022
1174,P215706,5,25486,C10,0.420129034708264
1174,P215706,5,25486,C11,0.4502473101821
1174,P215706,5,25486,C12,0.00555913983493723
1174,P215706,5,25486,D01,0.0684301072871813
1174,P215706,5,25486,D02,0.11635483813382
1174,P215706,5,25486,D03,0.216569892378644
1174,P215706,5,25486,D04,0.0687634410556926
1174,P215706,5,25486,D05,0.0838279571504362
1174,P215706,5,25486,D06,0.154129031404693
1174,P215706,5,25486,D07,0.0643118281838714
1174,P215706,5,25486,D08,0.128322579487357
1174,P215706,5,25486,D09,0.0347419353902981
1174,P215706,5,25486,D10,0.137731182759488
1174,P215706,5,25486,D11,0.208612902109982
1174,P215706,5,25486,D12,0.0558602141757165
1174,P215706,5,25487,C01,0.0297741939624151
1174,P215706,5,25487,C02,0.00441935482204601
1174,P215706,5,25487,C03,0.0933548378688034
1174,P215706,5,25487,C04,0.0724623657522664
1174,P215706,5,25487,C05,0.0466774186540034
1174,P215706,5,25487,C06,0.662483863933112
1174,P215706,5,25487,C07,0.167806452961378
1174,P215706,5,25487,C08,0.234860213493468
1174,P215706,5,25487,C09,0.190967739589753
1174,P215706,5,25487,C10,0.0768709669830979
1174,P215706,5,25487,C11,0.239516129056292
1174,P215706,5,25487,C12,0.0728709680098359
1174,P215706,5,25487,D01,0
1174,P215706,5,25487,D02,0.00192473123791397
1174,P215706,5,25487,D03,0.138720428230622
1174,P215706,5,25487,D04,0.265817203108341
1174,P215706,5,25487,D05,1.16907527481997
1174,P215706,5,25487,D06,0.312763440032159
1174,P215706,5,25487,D07,NA
1174,P215706,5,25487,D08,0.143397849573884
1174,P215706,5,25487,D09,0.658892474507773
1174,P215706,5,25487,D10,0.7477419354342
1174,P215706,5,25487,D11,0.385193546613057
1174,P215706,5,25487,D12,0
1174,P215706,5,25488,C01,0.0812688169860712
1174,P215706,5,25488,C02,NA
1174,P215706,5,25488,C03,0.0824516123981887
1174,P215706,5,25488,C04,0
1174,P215706,5,25488,C05,0.102849462339955
1174,P215706,5,25488,C06,0.940731180611477
1174,P215706,5,25488,C07,0.400913980218672
1174,P215706,5,25488,C08,0.397935485968026
1174,P215706,5,25488,C09,0.299892473445144
1174,P215706,5,25488,C10,0.00170967735910928
1174,P215706,5,25488,C11,NA
1174,P215706,5,25488,C12,0.0516344088540282
1174,P215706,5,25488,D01,0.158870968086425
1174,P215706,5,25488,D02,0.0309677423248368
1174,P215706,5,25488,D03,0.167978495920217
1174,P215706,5,25488,D04,0.201903224692389
1174,P215706,5,25488,D05,0.0922258063670128
1174,P215706,5,25488,D06,0.209311826655301
1174,P215706,5,25488,D07,0.527010751507615
1174,P215706,5,25488,D08,NA
1174,P215706,5,25488,D09,0.258483870976394
1174,P215706,5,25488,D10,0.111913979213725
1174,P215706,5,25488,D11,0.035430107946678
1174,P215706,5,25488,D12,0.300483870490264
1174,P215706,5,25489,C01,0.150827957217091
1174,P215706,5,25489,C02,0.299559138074357
1174,P215706,5,25489,C03,0.697150539326411
1174,P215706,5,25489,C04,0.117043010970598
1174,P215706,5,25489,C05,0.0872365587180661
1174,P215706,5,25489,C06,0.012817204238907
1174,P215706,5,25489,C07,0.297688171968505
1174,P215706,5,25489,C08,0.0936236548167403
1174,P215706,5,25489,C09,0.142365591380224
1174,P215706,5,25489,C10,0.38211828201849
1174,P215706,5,25489,C11,0.0640967746655787
1174,P215706,5,25489,C12,0.449118278660281
1174,P215706,5,25489,D01,NA
1174,P215706,5,25489,D02,0.523752687098358
1174,P215706,5,25489,D03,0.387526882552011
1174,P215706,5,25489,D04,0.16896774295357
1174,P215706,5,25489,D05,2.41539784284529
1174,P215706,5,25489,D06,0.647354837386839
1174,P215706,5,25489,D07,0.235032258895777
1174,P215706,5,25489,D08,0.243591398721741
1174,P215706,5,25489,D09,0.123258064671229
1174,P215706,5,25489,D10,NA
1174,P215706,5,25489,D11,NA
1174,P215706,5,25489,D12,0.793612899719387
1174,P215706,5,25490,C01,0.0661505385432192
1174,P215706,5,25490,C02,0.293053761164668
1174,P215706,5,25490,C03,0.231827958817444
1174,P215706,5,25490,C04,0.160107526046935
1174,P215706,5,25490,C05,0.899397844348543
1174,P215706,5,25490,C06,0.336107528337868
1174,P215706,5,25490,C07,NA
1174,P215706,5,25490,C08,1.17959140048873
1174,P215706,5,25490,C09,0.47467742015117
1174,P215706,5,25490,C10,1.39016128902233
1174,P215706,5,25490,C11,1.26151613162089
1174,P215706,5,25490,C12,0.312924730761718
1174,P215706,5,25490,D01,0.108225803541881
1174,P215706,5,25490,D02,0.205881718986778
1174,P215706,5,25490,D03,0.217602150574807
1174,P215706,5,25490,D04,0.218645161758828
1174,P215706,5,25490,D05,0.437215046816936
1174,P215706,5,25490,D06,0.870397855597799
1174,P215706,5,25490,D07,NA
1174,P215706,5,25490,D08,0.258677421518231
1174,P215706,5,25490,D09,0.0786021511641242
1174,P215706,5,25490,D10,0.0747096780487286
1174,P215706,5,25490,D11,0.168956989202128
1174,P215706,5,25490,D12,0.882193543417479
1174,P215706,5,25492,C01,0.0996344099922846
1174,P215706,5,25492,C02,0.874129034338459
1174,P215706,5,25492,C03,1.45334408936962
1174,P215706,5,25492,C04,0.649655920443355
1174,P215706,5,25492,C05,0.115935484648392
1174,P215706,5,25492,C06,0.804881723096935
1174,P215706,5,25492,C07,0.276397847840863
1174,P215706,5,25492,C08,0.158193548199951
1174,P215706,5,25492,C09,1.14212902879683
1174,P215706,5,25492,C10,0.164440860551211
1174,P215706,5,25492,C11,1.96643009946071
1174,P215706,5,25492,C12,0.378978493713563
1174,P215706,5,25492,D01,0.746075268153862
1174,P215706,5,25492,D02,0.265408605577484
