"chemical.id","bottle.id","conc","date","plate.id","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92"
1174,"P215706",0,20220506,25484,"G11",0,0,0,2.82799992151559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.31700002402067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"G12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H02",0,2.42700004577637,2.11799997091294,4.28999976813794,0.815999995917082,0.623000025749207,0.331999987363815,3.04700002074242,0.426000006496906,0.842000000178814,0.601999998092651,0.00800000037997961,4.6489999294281,2.90100003033877,0,3.14100007712841,3.49500012397766,0.879999995231628,0.172999992966652,0,0.226999998092651,0,0.170000001788139,5.71299993991852,0,0,0,0,0,0.66099999845028,0.0790000036358833,0.488999992609024,0.387999992817641,0,0,0,0,0,0,0.0439999997615814,1.9410000294447,1.15700005739927,0,3.77200013399124,1.46900004148483,0,0.834000021219254,0,0,0.745999991893768,1.22599994391203,1.61099994182587,0.0900000035762787,3.10700009763241,0,0,0,0.751999974250793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H03",0,0,0,2.00099999457597,0,0,0.335999995470047,0.843999981880188,0,0.257999986410141,0,0.595000028610229,0,0,1.75399994850159,1.79299998283386,1.61800003051758,2.04800009727478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090999998152256,0,0,0,0,0,0,0,0,0,0,0.381999999284744,0,0,0,0,0,0,0.412999987602234,0.717999994754791,2.81399989128113,0.547999978065491,0.978999972343445,0,0,0.573000013828278,0.938000023365021,0.135999999940395,0,0,0,0.351999998092651,2.4760000705719,0.514999985694885,0,0,1.33399999141693,0.623000025749207,0.194999992847443,1.08000004291534,0,0,0.48199999332428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H04",0.688000023365021,0.711000025272369,1.68700003623962,3.0350000411272,0.907000005245209,0.186000004410744,0.44200000166893,0,0.146999999880791,0.122000001370907,0,0.834999978542328,0.657000005245209,1.067999958992,0,1.05599999427795,0.535000026226044,0,0.193000003695488,0,1.33399999141693,2.31399989128113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H05",0,0,0,1.02900004386902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0820000022649765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H06",0,0,0,2.09000005573035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H07",0,0,0,6.125,3.28399991989136,0.365000009536743,2.10899996757507,0,0.430999994277954,0,1.78400003910065,0,0.430999994277954,4.00800001621247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H08",3.09699988365173,2.18600010871887,4.14599990844727,3.77800011634827,3.21799993515015,2.13899993896484,1.96000003814697,2.30599999427795,2.44300007820129,2.84200000762939,1.10199999809265,2.51900005340576,2.00399994850159,0.943000018596649,2.06500005722046,4.32299995422363,4.13800001144409,4.13000011444092,1.07099997997284,0.999000012874603,1.03999996185303,0,1.83899998664856,2.04900002479553,3.74799990653992,3.49799990653992,2.7260000705719,5.25799989700317,2.71300005912781,2.19400000572205,2.59400010108948,2.23399996757507,2.98799991607666,2.39599990844727,3.45300006866455,3.28299999237061,1.25600004196167,1.55299997329712,2.40100002288818,0.822000026702881,0,3.52699995040894,2.54999995231628,2.03900003433228,2.32999992370605,0.388000011444092,2.03900003433228,1.55299997329712,0.533999979496002,0.77700001001358,1.36800003051758,2.63199996948242,1.05799996852875,1.16499996185303,1.68799996376038,1.96399998664856,1.26499998569489,0.58899998664856,0.49099999666214,0.398999989032745,0,1.75600004196167,1.56500005722046,0,2.4449999332428,1.1139999628067,0.949999988079071,0.707000017166138,2.75699996948242,1.72300004959106,4.06799983978271,1.75999999046326,1.30999994277954,1.81099998950958,1.307000041008,1.21000000834465,3.46799993515015,2.95600008964539,2.22099995613098,0,2.47300004959106,0.293999999761581,0.740000009536743,0,0.432000011205673,0.386999994516373,0.421000003814697,0.324000000953674,2.73000001907349,0.0469999983906746,2.52800011634827,4.14699983596802,1.55400002002716
1174,"P215706",0,20220506,25484,"H09",0,0,0,3.91899998486042,0.968999981880188,1.59800004959106,0.712999999523163,1.37699997425079,1.19599997997284,1.64300000667572,1.15900003910065,0,0,0.254999995231628,0.477999985218048,1.69000005722046,0.314999997615814,0,0,0,0,0,0,3.79300001263618,0,0,0.72299998998642,0.129999995231628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.70099997520447,1.25899994373322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H10",0,0,0,2.64099991321564,0,0,0,0,0,0,0,0.226999998092651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12899999320507,0,0.126000002026558,0,0,0,0,0.222000002861023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24099999666214,0,0,0,0,0,0,0.155000001192093,0,0,0,0,0,0,0,0,0.0949999988079071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H11",0,0,0,3.20199988782406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25484,"H12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G01",0,0,0,2.68500004708766,0,0,0,0,0,0,0,0,0,3.91500004008412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.79799993336201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11599999666214
1174,"P215706",0,20220506,25485,"G02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G04",0,0,0,2.48600000143051,0.63400000333786,1.40799999237061,0,0,0,0,0,0,0,0,0,0.0529999993741512,0.607999980449677,0,0,0,0,0,0,0,0,0,0,0,0,0,0.046000000089407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G05",0,0,0,0.751999974250793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G06",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,"P215706",0,20220506,25485,"G07",0,0,0,2.40100008249283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.456000000238419,0.0309999994933605,0,0,0
1174,"P215706",0,20220506,25485,"G08",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101000003516674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.12899999320507,0,0,0.361999988555908,0,0,0
