"chemical.id","bottle.id","conc","plate.id","well","variable","value"
1174,"P215706","1",25484,"E09","t15",0
1174,"P215706","1",25484,"E10","t15",0
1174,"P215706","1",25484,"E11","t15",0
1174,"P215706","1",25484,"E12","t15",26.60591875
1174,"P215706","1",25484,"F01","t15",0
1174,"P215706","1",25484,"F02","t15",0
1174,"P215706","1",25484,"F03","t15",0
1174,"P215706","1",25484,"F04","t15",0
1174,"P215706","1",25484,"F05","t15",0
1174,"P215706","1",25484,"F06","t15",0
1174,"P215706","1",25484,"F07","t15",0
1174,"P215706","1",25484,"F08","t15",0
1174,"P215706","1",25484,"F09","t15",0
1174,"P215706","1",25484,"F10","t15",0
1174,"P215706","1",25484,"F11","t15",40.55987725
1174,"P215706","1",25484,"F12","t15",0
1174,"P215706","1",25485,"E01","t15",0
1174,"P215706","1",25485,"E02","t15",0
1174,"P215706","1",25485,"E03","t15",0
1174,"P215706","1",25485,"E04","t15",0
1174,"P215706","1",25485,"E05","t15",52.039918125
1174,"P215706","1",25485,"E06","t15",20.8333271875
1174,"P215706","1",25485,"E07","t15",0
1174,"P215706","1",25485,"E08","t15",0
1174,"P215706","1",25485,"E09","t15",0
1174,"P215706","1",25485,"E10","t15",0.86805625
1174,"P215706","1",25485,"E11","t15",0
1174,"P215706","1",25485,"E12","t15",0
1174,"P215706","1",25485,"F01","t15",0
1174,"P215706","1",25485,"F02","t15",0
1174,"P215706","1",25485,"F03","t15",0.6727425625
1174,"P215706","1",25485,"F04","t15",0
1174,"P215706","1",25485,"F05","t15",0
1174,"P215706","1",25485,"F06","t15",0
1174,"P215706","1",25485,"F07","t15",0
1174,"P215706","1",25485,"F08","t15",0
1174,"P215706","1",25485,"F09","t15",0
1174,"P215706","1",25485,"F10","t15",0
1174,"P215706","1",25485,"F11","t15",0
1174,"P215706","1",25485,"F12","t15",0
1174,"P215706","5",25484,"C01","t15",0
1174,"P215706","5",25484,"C02","t15",0
1174,"P215706","5",25484,"C03","t15",0
1174,"P215706","5",25484,"C04","t15",0
1174,"P215706","5",25484,"C05","t15",0
1174,"P215706","5",25484,"C06","t15",0
1174,"P215706","5",25484,"C07","t15",0
1174,"P215706","5",25484,"C08","t15",0
1174,"P215706","5",25484,"C09","t15",0
1174,"P215706","5",25484,"C10","t15",0
1174,"P215706","5",25484,"C11","t15",0
1174,"P215706","5",25484,"C12","t15",0
1174,"P215706","5",25484,"D01","t15",0
1174,"P215706","5",25484,"D02","t15",0
1174,"P215706","5",25484,"D03","t15",0
1174,"P215706","5",25484,"D04","t15",0
1174,"P215706","5",25484,"D05","t15",0
1174,"P215706","5",25484,"D06","t15",0
1174,"P215706","5",25484,"D07","t15",0
1174,"P215706","5",25484,"D08","t15",0
1174,"P215706","5",25484,"D09","t15",2.34374825
1174,"P215706","5",25484,"D10","t15",0
1174,"P215706","5",25484,"D11","t15",0
1174,"P215706","5",25484,"D12","t15",0
1174,"P215706","5",25485,"C01","t15",0
1174,"P215706","5",25485,"C02","t15",0
1174,"P215706","5",25485,"C03","t15",0
1174,"P215706","5",25485,"C04","t15",0
1174,"P215706","5",25485,"C05","t15",0
1174,"P215706","5",25485,"C06","t15",0
1174,"P215706","5",25485,"C07","t15",0
1174,"P215706","5",25485,"C08","t15",0
1174,"P215706","5",25485,"C09","t15",10.112853125
1174,"P215706","5",25485,"C10","t15",0
1174,"P215706","5",25485,"C11","t15",0
1174,"P215706","5",25485,"C12","t15",0
1174,"P215706","5",25485,"D01","t15",0
1174,"P215706","5",25485,"D02","t15",0
1174,"P215706","5",25485,"D03","t15",0.86805625
1174,"P215706","5",25485,"D04","t15",0
1174,"P215706","5",25485,"D05","t15",0
1174,"P215706","5",25485,"D06","t15",0
1174,"P215706","5",25485,"D07","t15",0
1174,"P215706","5",25485,"D08","t15",0
1174,"P215706","5",25485,"D09","t15",0
1174,"P215706","5",25485,"D10","t15",37.934015625
1174,"P215706","5",25485,"D11","t15",0
1174,"P215706","5",25485,"D12","t15",0
1174,"P215706","10",25484,"A01","t15",0
1174,"P215706","10",25484,"A02","t15",0
1174,"P215706","10",25484,"A03","t15",0
1174,"P215706","10",25484,"A04","t15",0
1174,"P215706","10",25484,"A05","t15",0
1174,"P215706","10",25484,"A06","t15",0
1174,"P215706","10",25484,"A07","t15",0
1174,"P215706","10",25484,"A08","t15",0
1174,"P215706","10",25484,"A09","t15",0
1174,"P215706","10",25484,"A10","t15",0
1174,"P215706","10",25484,"A11","t15",0
1174,"P215706","10",25484,"A12","t15",0
1174,"P215706","10",25484,"B01","t15",0
1174,"P215706","10",25484,"B02","t15",0
1174,"P215706","10",25484,"B03","t15",0
1174,"P215706","10",25484,"B04","t15",0
1174,"P215706","10",25484,"B05","t15",0
1174,"P215706","10",25484,"B06","t15",0
1174,"P215706","10",25484,"B07","t15",0
1174,"P215706","10",25484,"B08","t15",0
1174,"P215706","10",25484,"B09","t15",0
1174,"P215706","10",25484,"B10","t15",0
1174,"P215706","10",25484,"B11","t15",0
1174,"P215706","10",25484,"B12","t15",0
1174,"P215706","10",25485,"A01","t15",0
1174,"P215706","10",25485,"A02","t15",0
1174,"P215706","10",25485,"A03","t15",0
1174,"P215706","10",25485,"A04","t15",0
1174,"P215706","10",25485,"A05","t15",0
1174,"P215706","10",25485,"A06","t15",0
1174,"P215706","10",25485,"A07","t15",0
1174,"P215706","10",25485,"A08","t15",0
1174,"P215706","10",25485,"A09","t15",0
1174,"P215706","10",25485,"A10","t15",0
1174,"P215706","10",25485,"A11","t15",0
1174,"P215706","10",25485,"A12","t15",0
1174,"P215706","10",25485,"B01","t15",0
1174,"P215706","10",25485,"B02","t15",0
1174,"P215706","10",25485,"B03","t15",0
1174,"P215706","10",25485,"B04","t15",0
1174,"P215706","10",25485,"B05","t15",0
1174,"P215706","10",25485,"B06","t15",0
1174,"P215706","10",25485,"B07","t15",0
1174,"P215706","10",25485,"B08","t15",0
1174,"P215706","10",25485,"B09","t15",0
1174,"P215706","10",25485,"B10","t15",0
1174,"P215706","10",25485,"B11","t15",0
1174,"P215706","10",25485,"B12","t15",0
1174,"P215706","0",25484,"G01","t16",0
1174,"P215706","0",25484,"G02","t16",0
1174,"P215706","0",25484,"G03","t16",0
1174,"P215706","0",25484,"G04","t16",0
1174,"P215706","0",25484,"G05","t16",0
1174,"P215706","0",25484,"G06","t16",0
1174,"P215706","0",25484,"G07","t16",0
1174,"P215706","0",25484,"G08","t16",0
1174,"P215706","0",25484,"G09","t16",0
1174,"P215706","0",25484,"G10","t16",0
1174,"P215706","0",25484,"G11","t16",0
1174,"P215706","0",25484,"G12","t16",0
1174,"P215706","0",25484,"H01","t16",0
1174,"P215706","0",25484,"H02","t16",0
1174,"P215706","0",25484,"H03","t16",0
1174,"P215706","0",25484,"H04","t16",0
1174,"P215706","0",25484,"H05","t16",0
1174,"P215706","0",25484,"H06","t16",0
1174,"P215706","0",25484,"H07","t16",0
1174,"P215706","0",25484,"H08","t16",0
1174,"P215706","0",25484,"H09","t16",0
1174,"P215706","0",25484,"H10","t16",0
1174,"P215706","0",25484,"H11","t16",0
1174,"P215706","0",25484,"H12","t16",0
1174,"P215706","0",25485,"G01","t16",0
1174,"P215706","0",25485,"G02","t16",0
1174,"P215706","0",25485,"G03","t16",0
1174,"P215706","0",25485,"G04","t16",0
1174,"P215706","0",25485,"G05","t16",0
1174,"P215706","0",25485,"G06","t16",0
1174,"P215706","0",25485,"G07","t16",0
1174,"P215706","0",25485,"G08","t16",0.021701375
1174,"P215706","0",25485,"G09","t16",0
1174,"P215706","0",25485,"G10","t16",0
1174,"P215706","0",25485,"G11","t16",0
1174,"P215706","0",25485,"G12","t16",1.323784375
1174,"P215706","0",25485,"H01","t16",0
1174,"P215706","0",25485,"H02","t16",0
1174,"P215706","0",25485,"H03","t16",0
1174,"P215706","0",25485,"H04","t16",0
1174,"P215706","0",25485,"H05","t16",0
1174,"P215706","0",25485,"H06","t16",0
1174,"P215706","0",25485,"H07","t16",0
1174,"P215706","0",25485,"H08","t16",0
1174,"P215706","0",25485,"H09","t16",0
1174,"P215706","0",25485,"H10","t16",0
1174,"P215706","0",25485,"H11","t16",4.2751665625
1174,"P215706","0",25485,"H12","t16",0
1174,"P215706","1",25484,"E01","t16",0
1174,"P215706","1",25484,"E02","t16",0
1174,"P215706","1",25484,"E03","t16",0
1174,"P215706","1",25484,"E04","t16",0
1174,"P215706","1",25484,"E05","t16",0
1174,"P215706","1",25484,"E06","t16",0.021701375
1174,"P215706","1",25484,"E07","t16",0
1174,"P215706","1",25484,"E08","t16",0
1174,"P215706","1",25484,"E09","t16",0
1174,"P215706","1",25484,"E10","t16",0
1174,"P215706","1",25484,"E11","t16",0
1174,"P215706","1",25484,"E12","t16",0.4991321875
1174,"P215706","1",25484,"F01","t16",18.9670215625
1174,"P215706","1",25484,"F02","t16",0
1174,"P215706","1",25484,"F03","t16",0
1174,"P215706","1",25484,"F04","t16",0
1174,"P215706","1",25484,"F05","t16",0
1174,"P215706","1",25484,"F06","t16",0
1174,"P215706","1",25484,"F07","t16",0
1174,"P215706","1",25484,"F08","t16",0
1174,"P215706","1",25484,"F09","t16",0
1174,"P215706","1",25484,"F10","t16",0
1174,"P215706","1",25484,"F11","t16",0
1174,"P215706","1",25484,"F12","t16",0
1174,"P215706","1",25485,"E01","t16",0
1174,"P215706","1",25485,"E02","t16",0
1174,"P215706","1",25485,"E03","t16",0
1174,"P215706","1",25485,"E04","t16",0
1174,"P215706","1",25485,"E05","t16",0.49913175
1174,"P215706","1",25485,"E06","t16",0
1174,"P215706","1",25485,"E07","t16",0
1174,"P215706","1",25485,"E08","t16",0
1174,"P215706","1",25485,"E09","t16",0
1174,"P215706","1",25485,"E10","t16",0
1174,"P215706","1",25485,"E11","t16",0
1174,"P215706","1",25485,"E12","t16",0
1174,"P215706","1",25485,"F01","t16",0
1174,"P215706","1",25485,"F02","t16",0
1174,"P215706","1",25485,"F03","t16",1.4322913125
1174,"P215706","1",25485,"F04","t16",40.559883125
1174,"P215706","1",25485,"F05","t16",0
1174,"P215706","1",25485,"F06","t16",0
1174,"P215706","1",25485,"F07","t16",0
1174,"P215706","1",25485,"F08","t16",0
1174,"P215706","1",25485,"F09","t16",0
1174,"P215706","1",25485,"F10","t16",0
1174,"P215706","1",25485,"F11","t16",0
1174,"P215706","1",25485,"F12","t16",0
1174,"P215706","5",25484,"C01","t16",0
1174,"P215706","5",25484,"C02","t16",0
1174,"P215706","5",25484,"C03","t16",0
1174,"P215706","5",25484,"C04","t16",0
1174,"P215706","5",25484,"C05","t16",0
1174,"P215706","5",25484,"C06","t16",0
1174,"P215706","5",25484,"C07","t16",0
1174,"P215706","5",25484,"C08","t16",0
1174,"P215706","5",25484,"C09","t16",0
1174,"P215706","5",25484,"C10","t16",0
1174,"P215706","5",25484,"C11","t16",0
1174,"P215706","5",25484,"C12","t16",0
1174,"P215706","5",25484,"D01","t16",0
1174,"P215706","5",25484,"D02","t16",0
1174,"P215706","5",25484,"D03","t16",0
1174,"P215706","5",25484,"D04","t16",0
1174,"P215706","5",25484,"D05","t16",0
1174,"P215706","5",25484,"D06","t16",0
1174,"P215706","5",25484,"D07","t16",0
1174,"P215706","5",25484,"D08","t16",0
1174,"P215706","5",25484,"D09","t16",0
1174,"P215706","5",25484,"D10","t16",0
1174,"P215706","5",25484,"D11","t16",0
1174,"P215706","5",25484,"D12","t16",0
1174,"P215706","5",25485,"C01","t16",0
1174,"P215706","5",25485,"C02","t16",0
1174,"P215706","5",25485,"C03","t16",0
1174,"P215706","5",25485,"C04","t16",0.021701375
1174,"P215706","5",25485,"C05","t16",0
1174,"P215706","5",25485,"C06","t16",0
1174,"P215706","5",25485,"C07","t16",0
1174,"P215706","5",25485,"C08","t16",0
1174,"P215706","5",25485,"C09","t16",0
1174,"P215706","5",25485,"C10","t16",0
1174,"P215706","5",25485,"C11","t16",0
1174,"P215706","5",25485,"C12","t16",0
1174,"P215706","5",25485,"D01","t16",0
1174,"P215706","5",25485,"D02","t16",0
1174,"P215706","5",25485,"D03","t16",27.56076075
1174,"P215706","5",25485,"D04","t16",0
1174,"P215706","5",25485,"D05","t16",0
1174,"P215706","5",25485,"D06","t16",0
1174,"P215706","5",25485,"D07","t16",0
1174,"P215706","5",25485,"D08","t16",0
1174,"P215706","5",25485,"D09","t16",0
1174,"P215706","5",25485,"D10","t16",0
1174,"P215706","5",25485,"D11","t16",0
1174,"P215706","5",25485,"D12","t16",19.59635
1174,"P215706","10",25484,"A01","t16",0
1174,"P215706","10",25484,"A02","t16",0
1174,"P215706","10",25484,"A03","t16",0
1174,"P215706","10",25484,"A04","t16",0
1174,"P215706","10",25484,"A05","t16",0
1174,"P215706","10",25484,"A06","t16",0
1174,"P215706","10",25484,"A07","t16",0
1174,"P215706","10",25484,"A08","t16",0
1174,"P215706","10",25484,"A09","t16",0
1174,"P215706","10",25484,"A10","t16",0
1174,"P215706","10",25484,"A11","t16",0
1174,"P215706","10",25484,"A12","t16",0
1174,"P215706","10",25484,"B01","t16",0
1174,"P215706","10",25484,"B02","t16",0
1174,"P215706","10",25484,"B03","t16",0
1174,"P215706","10",25484,"B04","t16",0
1174,"P215706","10",25484,"B05","t16",0
1174,"P215706","10",25484,"B06","t16",0
1174,"P215706","10",25484,"B07","t16",0
1174,"P215706","10",25484,"B08","t16",0
1174,"P215706","10",25484,"B09","t16",0.021701375
1174,"P215706","10",25484,"B10","t16",0
1174,"P215706","10",25484,"B11","t16",0
1174,"P215706","10",25484,"B12","t16",0
1174,"P215706","10",25485,"A01","t16",0
1174,"P215706","10",25485,"A02","t16",0
1174,"P215706","10",25485,"A03","t16",0
1174,"P215706","10",25485,"A04","t16",0
1174,"P215706","10",25485,"A05","t16",0
1174,"P215706","10",25485,"A06","t16",0
1174,"P215706","10",25485,"A07","t16",0
1174,"P215706","10",25485,"A08","t16",0
1174,"P215706","10",25485,"A09","t16",0
1174,"P215706","10",25485,"A10","t16",0
1174,"P215706","10",25485,"A11","t16",0
1174,"P215706","10",25485,"A12","t16",0
1174,"P215706","10",25485,"B01","t16",0
1174,"P215706","10",25485,"B02","t16",0
1174,"P215706","10",25485,"B03","t16",0
1174,"P215706","10",25485,"B04","t16",0
1174,"P215706","10",25485,"B05","t16",0
1174,"P215706","10",25485,"B06","t16",0
1174,"P215706","10",25485,"B07","t16",0
1174,"P215706","10",25485,"B08","t16",0
1174,"P215706","10",25485,"B09","t16",0
1174,"P215706","10",25485,"B10","t16",0
1174,"P215706","10",25485,"B11","t16",0
1174,"P215706","10",25485,"B12","t16",0
1174,"P215706","0",25484,"G01","t17",0
1174,"P215706","0",25484,"G02","t17",0
1174,"P215706","0",25484,"G03","t17",0
1174,"P215706","0",25484,"G04","t17",0.021701375
1174,"P215706","0",25484,"G05","t17",2.191840625
1174,"P215706","0",25484,"G06","t17",0
1174,"P215706","0",25484,"G07","t17",0
1174,"P215706","0",25484,"G08","t17",0
1174,"P215706","0",25484,"G09","t17",0
1174,"P215706","0",25484,"G10","t17",0
1174,"P215706","0",25484,"G11","t17",0
1174,"P215706","0",25484,"G12","t17",0
1174,"P215706","0",25484,"H01","t17",0
1174,"P215706","0",25484,"H02","t17",0
1174,"P215706","0",25484,"H03","t17",0
1174,"P215706","0",25484,"H04","t17",0
1174,"P215706","0",25484,"H05","t17",0
1174,"P215706","0",25484,"H06","t17",0
1174,"P215706","0",25484,"H07","t17",0
1174,"P215706","0",25484,"H08","t17",0
1174,"P215706","0",25484,"H09","t17",0
1174,"P215706","0",25484,"H10","t17",28.36375
1174,"P215706","0",25484,"H11","t17",0
1174,"P215706","0",25484,"H12","t17",0
1174,"P215706","0",25485,"G01","t17",0
1174,"P215706","0",25485,"G02","t17",0
1174,"P215706","0",25485,"G03","t17",0.1519098125
1174,"P215706","0",25485,"G04","t17",0
1174,"P215706","0",25485,"G05","t17",0
1174,"P215706","0",25485,"G06","t17",0
1174,"P215706","0",25485,"G07","t17",0
1174,"P215706","0",25485,"G08","t17",0
1174,"P215706","0",25485,"G09","t17",0
1174,"P215706","0",25485,"G10","t17",0
1174,"P215706","0",25485,"G11","t17",0
1174,"P215706","0",25485,"G12","t17",0
1174,"P215706","0",25485,"H01","t17",0
1174,"P215706","0",25485,"H02","t17",0
1174,"P215706","0",25485,"H03","t17",0
1174,"P215706","0",25485,"H04","t17",0
1174,"P215706","0",25485,"H05","t17",0
1174,"P215706","0",25485,"H06","t17",0
1174,"P215706","0",25485,"H07","t17",0
1174,"P215706","0",25485,"H08","t17",0
1174,"P215706","0",25485,"H09","t17",0
1174,"P215706","0",25485,"H10","t17",0
1174,"P215706","0",25485,"H11","t17",0
1174,"P215706","0",25485,"H12","t17",0
1174,"P215706","1",25484,"E01","t17",0
1174,"P215706","1",25484,"E02","t17",0
1174,"P215706","1",25484,"E03","t17",0
1174,"P215706","1",25484,"E04","t17",0
1174,"P215706","1",25484,"E05","t17",0
1174,"P215706","1",25484,"E06","t17",0
1174,"P215706","1",25484,"E07","t17",0
1174,"P215706","1",25484,"E08","t17",0
1174,"P215706","1",25484,"E09","t17",0
1174,"P215706","1",25484,"E10","t17",0
1174,"P215706","1",25484,"E11","t17",0
1174,"P215706","1",25484,"E12","t17",19.0972068125
1174,"P215706","1",25484,"F01","t17",0
1174,"P215706","1",25484,"F02","t17",0
1174,"P215706","1",25484,"F03","t17",0
1174,"P215706","1",25484,"F04","t17",0.021701375
1174,"P215706","1",25484,"F05","t17",0
1174,"P215706","1",25484,"F06","t17",0
1174,"P215706","1",25484,"F07","t17",0
1174,"P215706","1",25484,"F08","t17",0
1174,"P215706","1",25484,"F09","t17",0
1174,"P215706","1",25484,"F10","t17",0
1174,"P215706","1",25484,"F11","t17",0
1174,"P215706","1",25484,"F12","t17",0
1174,"P215706","1",25485,"E01","t17",0
1174,"P215706","1",25485,"E02","t17",36.306428125
1174,"P215706","1",25485,"E03","t17",0
1174,"P215706","1",25485,"E04","t17",0
1174,"P215706","1",25485,"E05","t17",0.8246529375
1174,"P215706","1",25485,"E06","t17",0
1174,"P215706","1",25485,"E07","t17",0
1174,"P215706","1",25485,"E08","t17",0
1174,"P215706","1",25485,"E09","t17",0
1174,"P215706","1",25485,"E10","t17",0
1174,"P215706","1",25485,"E11","t17",0
1174,"P215706","1",25485,"E12","t17",0
1174,"P215706","1",25485,"F01","t17",0
1174,"P215706","1",25485,"F02","t17",0
1174,"P215706","1",25485,"F03","t17",0.4557288125
1174,"P215706","1",25485,"F04","t17",0
1174,"P215706","1",25485,"F05","t17",0
1174,"P215706","1",25485,"F06","t17",0
1174,"P215706","1",25485,"F07","t17",0
1174,"P215706","1",25485,"F08","t17",0
1174,"P215706","1",25485,"F09","t17",0
1174,"P215706","1",25485,"F10","t17",0
1174,"P215706","1",25485,"F11","t17",0
1174,"P215706","1",25485,"F12","t17",0
1174,"P215706","5",25484,"C01","t17",0
1174,"P215706","5",25484,"C02","t17",0
1174,"P215706","5",25484,"C03","t17",0
1174,"P215706","5",25484,"C04","t17",0
1174,"P215706","5",25484,"C05","t17",0
1174,"P215706","5",25484,"C06","t17",0
1174,"P215706","5",25484,"C07","t17",0
1174,"P215706","5",25484,"C08","t17",0
1174,"P215706","5",25484,"C09","t17",0
1174,"P215706","5",25484,"C10","t17",0
1174,"P215706","5",25484,"C11","t17",0
1174,"P215706","5",25484,"C12","t17",0
1174,"P215706","5",25484,"D01","t17",0
1174,"P215706","5",25484,"D02","t17",17.469628125
1174,"P215706","5",25484,"D03","t17",0
1174,"P215706","5",25484,"D04","t17",0
1174,"P215706","5",25484,"D05","t17",0
1174,"P215706","5",25484,"D06","t17",0
1174,"P215706","5",25484,"D07","t17",26.497381875
1174,"P215706","5",25484,"D08","t17",0
1174,"P215706","5",25484,"D09","t17",0
1174,"P215706","5",25484,"D10","t17",0
1174,"P215706","5",25484,"D11","t17",0
1174,"P215706","5",25484,"D12","t17",0
1174,"P215706","5",25485,"C01","t17",0
1174,"P215706","5",25485,"C02","t17",0
1174,"P215706","5",25485,"C03","t17",0
1174,"P215706","5",25485,"C04","t17",0
1174,"P215706","5",25485,"C05","t17",0
1174,"P215706","5",25485,"C06","t17",0
1174,"P215706","5",25485,"C07","t17",0
1174,"P215706","5",25485,"C08","t17",0
1174,"P215706","5",25485,"C09","t17",0
1174,"P215706","5",25485,"C10","t17",0
1174,"P215706","5",25485,"C11","t17",0
1174,"P215706","5",25485,"C12","t17",0
1174,"P215706","5",25485,"D01","t17",0
1174,"P215706","5",25485,"D02","t17",0.021701375
1174,"P215706","5",25485,"D03","t17",0
1174,"P215706","5",25485,"D04","t17",0
1174,"P215706","5",25485,"D05","t17",0
1174,"P215706","5",25485,"D06","t17",0
1174,"P215706","5",25485,"D07","t17",0
1174,"P215706","5",25485,"D08","t17",0.086805625
1174,"P215706","5",25485,"D09","t17",0
1174,"P215706","5",25485,"D10","t17",0
1174,"P215706","5",25485,"D11","t17",0
1174,"P215706","5",25485,"D12","t17",17.6432423125
1174,"P215706","10",25484,"A01","t17",0
1174,"P215706","10",25484,"A02","t17",0
1174,"P215706","10",25484,"A03","t17",0
1174,"P215706","10",25484,"A04","t17",0
1174,"P215706","10",25484,"A05","t17",0
1174,"P215706","10",25484,"A06","t17",0
1174,"P215706","10",25484,"A07","t17",0
1174,"P215706","10",25484,"A08","t17",0
1174,"P215706","10",25484,"A09","t17",0
1174,"P215706","10",25484,"A10","t17",0
1174,"P215706","10",25484,"A11","t17",0
1174,"P215706","10",25484,"A12","t17",0
1174,"P215706","10",25484,"B01","t17",0
1174,"P215706","10",25484,"B02","t17",0
1174,"P215706","10",25484,"B03","t17",0
1174,"P215706","10",25484,"B04","t17",0
1174,"P215706","10",25484,"B05","t17",0
1174,"P215706","10",25484,"B06","t17",0
1174,"P215706","10",25484,"B07","t17",0
1174,"P215706","10",25484,"B08","t17",0
1174,"P215706","10",25484,"B09","t17",0
1174,"P215706","10",25484,"B10","t17",0
1174,"P215706","10",25484,"B11","t17",0
1174,"P215706","10",25484,"B12","t17",0
1174,"P215706","10",25485,"A01","t17",0
1174,"P215706","10",25485,"A02","t17",0
1174,"P215706","10",25485,"A03","t17",0
1174,"P215706","10",25485,"A04","t17",0
1174,"P215706","10",25485,"A05","t17",0
1174,"P215706","10",25485,"A06","t17",0
1174,"P215706","10",25485,"A07","t17",0
1174,"P215706","10",25485,"A08","t17",0
1174,"P215706","10",25485,"A09","t17",0
1174,"P215706","10",25485,"A10","t17",0
1174,"P215706","10",25485,"A11","t17",0
1174,"P215706","10",25485,"A12","t17",0
1174,"P215706","10",25485,"B01","t17",0
1174,"P215706","10",25485,"B02","t17",0
1174,"P215706","10",25485,"B03","t17",0
1174,"P215706","10",25485,"B04","t17",0
1174,"P215706","10",25485,"B05","t17",0
1174,"P215706","10",25485,"B06","t17",0
1174,"P215706","10",25485,"B07","t17",0
1174,"P215706","10",25485,"B08","t17",0
1174,"P215706","10",25485,"B09","t17",0
1174,"P215706","10",25485,"B10","t17",0
1174,"P215706","10",25485,"B11","t17",0
1174,"P215706","10",25485,"B12","t17",0
1174,"P215706","0",25484,"G01","t18",0
1174,"P215706","0",25484,"G02","t18",0
1174,"P215706","0",25484,"G03","t18",0
1174,"P215706","0",25484,"G04","t18",0
1174,"P215706","0",25484,"G05","t18",10.7204740625
1174,"P215706","0",25484,"G06","t18",0
1174,"P215706","0",25484,"G07","t18",0
1174,"P215706","0",25484,"G08","t18",0
1174,"P215706","0",25484,"G09","t18",0
1174,"P215706","0",25484,"G10","t18",0
1174,"P215706","0",25484,"G11","t18",0
1174,"P215706","0",25484,"G12","t18",0
1174,"P215706","0",25484,"H01","t18",0
1174,"P215706","0",25484,"H02","t18",0
1174,"P215706","0",25484,"H03","t18",0
1174,"P215706","0",25484,"H04","t18",39.301196875
1174,"P215706","0",25484,"H05","t18",0
1174,"P215706","0",25484,"H06","t18",0
1174,"P215706","0",25484,"H07","t18",0
1174,"P215706","0",25484,"H08","t18",0
1174,"P215706","0",25484,"H09","t18",0
1174,"P215706","0",25484,"H10","t18",3.949651375
1174,"P215706","0",25484,"H11","t18",0
1174,"P215706","0",25484,"H12","t18",0
1174,"P215706","0",25485,"G01","t18",0
1174,"P215706","0",25485,"G02","t18",0
1174,"P215706","0",25485,"G03","t18",0
1174,"P215706","0",25485,"G04","t18",0
1174,"P215706","0",25485,"G05","t18",0
1174,"P215706","0",25485,"G06","t18",0
1174,"P215706","0",25485,"G07","t18",0
1174,"P215706","0",25485,"G08","t18",0
1174,"P215706","0",25485,"G09","t18",0
1174,"P215706","0",25485,"G10","t18",40.3428791875
1174,"P215706","0",25485,"G11","t18",0
1174,"P215706","0",25485,"G12","t18",0
1174,"P215706","0",25485,"H01","t18",0
1174,"P215706","0",25485,"H02","t18",0
1174,"P215706","0",25485,"H03","t18",0
1174,"P215706","0",25485,"H04","t18",0
1174,"P215706","0",25485,"H05","t18",0
1174,"P215706","0",25485,"H06","t18",0
1174,"P215706","0",25485,"H07","t18",0
1174,"P215706","0",25485,"H08","t18",0
1174,"P215706","0",25485,"H09","t18",0
1174,"P215706","0",25485,"H10","t18",0
1174,"P215706","0",25485,"H11","t18",0
1174,"P215706","0",25485,"H12","t18",0
1174,"P215706","1",25484,"E01","t18",0
1174,"P215706","1",25484,"E02","t18",0
1174,"P215706","1",25484,"E03","t18",0
1174,"P215706","1",25484,"E04","t18",0
1174,"P215706","1",25484,"E05","t18",0
1174,"P215706","1",25484,"E06","t18",0
1174,"P215706","1",25484,"E07","t18",0
1174,"P215706","1",25484,"E08","t18",39.1276128125
1174,"P215706","1",25484,"E09","t18",0
1174,"P215706","1",25484,"E10","t18",0
1174,"P215706","1",25484,"E11","t18",0
1174,"P215706","1",25484,"E12","t18",0
1174,"P215706","1",25484,"F01","t18",0
1174,"P215706","1",25484,"F02","t18",0
1174,"P215706","1",25484,"F03","t18",0
1174,"P215706","1",25484,"F04","t18",0
1174,"P215706","1",25484,"F05","t18",0
1174,"P215706","1",25484,"F06","t18",0
1174,"P215706","1",25484,"F07","t18",0
1174,"P215706","1",25484,"F08","t18",0
1174,"P215706","1",25484,"F09","t18",0
1174,"P215706","1",25484,"F10","t18",0
1174,"P215706","1",25484,"F11","t18",0
1174,"P215706","1",25484,"F12","t18",0
1174,"P215706","1",25485,"E01","t18",0
1174,"P215706","1",25485,"E02","t18",0.62934025
1174,"P215706","1",25485,"E03","t18",0
1174,"P215706","1",25485,"E04","t18",0
1174,"P215706","1",25485,"E05","t18",0.1302081875
1174,"P215706","1",25485,"E06","t18",0
1174,"P215706","1",25485,"E07","t18",0
1174,"P215706","1",25485,"E08","t18",0
1174,"P215706","1",25485,"E09","t18",0
1174,"P215706","1",25485,"E10","t18",9.201384375
1174,"P215706","1",25485,"E11","t18",17.7951246875
1174,"P215706","1",25485,"E12","t18",31.098084375
1174,"P215706","1",25485,"F01","t18",0
1174,"P215706","1",25485,"F02","t18",0
1174,"P215706","1",25485,"F03","t18",0
1174,"P215706","1",25485,"F04","t18",0
1174,"P215706","1",25485,"F05","t18",0
1174,"P215706","1",25485,"F06","t18",0
1174,"P215706","1",25485,"F07","t18",0
1174,"P215706","1",25485,"F08","t18",0
1174,"P215706","1",25485,"F09","t18",0
1174,"P215706","1",25485,"F10","t18",0
1174,"P215706","1",25485,"F11","t18",0
1174,"P215706","1",25485,"F12","t18",0
1174,"P215706","5",25484,"C01","t18",0
1174,"P215706","5",25484,"C02","t18",0
1174,"P215706","5",25484,"C03","t18",0
1174,"P215706","5",25484,"C04","t18",0
1174,"P215706","5",25484,"C05","t18",0
1174,"P215706","5",25484,"C06","t18",0
1174,"P215706","5",25484,"C07","t18",0
1174,"P215706","5",25484,"C08","t18",34.1145846875
1174,"P215706","5",25484,"C09","t18",0
