"chemical.id","bottle.id","conc","plate.id","well","t0","t1","t2","t3","t4","t5","t6","t7","t8","t9","t10","t11","t12","t13","t14","t15","t16","t17","t18","t19","t20","t21","t22","t23","t24","t25","t26","t27","t28","t29","t30","t31","t32","t33","t34","t35","t36","t37","t38","t39","t40","t41","t42","t43","t44","t45","t46","t47","t48","t49","t50","t51","t52","t53","t54","t55","t56","t57","t58","t59","t60","t61","t62","t63","t64","t65","t66","t67","t68","t69","t70","t71","t72","t73","t74","t75","t76","t77","t78","t79","t80","t81","t82","t83","t84","t85","t86","t87","t88","t89","t90","t91","t92","t93","t94","t95","t96","t97","t98","t99","t100","t101","t102","t103","t104","t105","t106","t107","t108","t109","t110","t111","t112","t113","t114","t115","t116","t117","t118","t119","t120","t121","t122","t123","t124","t125","t126","t127","t128","t129","t130","t131","t132","t133","t134","t135","t136","t137","t138","t139","t140","t141","t142","t143","t144","t145","t146","t147","t148","t149","t150","t151","t152","t153","t154","t155","t156","t157","t158","t159","t160","t161","t162","t163","t164","t165","t166","t167","t168","t169","t170","t171","t172","t173","t174","t175","t176","t177","t178","t179","t180","t181","t182","t183","t184","t185","t186","t187","t188","t189","t190","t191","t192","t193","t194","t195","t196","t197","t198","t199","t200","t201","t202","t203","t204","t205","t206","t207","t208","t209","t210","t211","t212","t213","t214","t215","t216","t217","t218","t219","t220","t221","t222","t223","t224","t225","t226","t227","t228","t229","t230","t231","t232","t233","t234","t235","t236","t237","t238","t239"
1174,"P215706",0,25484,"G01",0,0,0.544000029563904,0,0,0.229000002145767,0.0509999990463257,0,0,0,0,0,0,0,0,3.79200005531311,3.01699995994568,0,0,1.07799997925758,3.00200009346009,0.171000003814697,0,0,0,0,0,0,1.93900001049042,2.66300010681152,3.42500004172325,2.91500009503215,1.64099997282029,6.43800008296966,2.93899995088578,9.19199991226197,11.0839996337891,8.90699994564057,7.18199986219406,8.59599978476762,5.17099992930889,8.42199987173081,9.4420000910759,12.5930002331733,6.73400002717971,9.04200005345046,12.6209998130798,6.49299997091293,10.3980000913143,14.2850000187755,12.2849999666214,10.8690000846982,10.950000166893,3.34000009298325,6.25900006294251,15.8060002326966,15.1840002536774,16.2620000839234,20.186999797821,19.7069997787475,12.8060002326965,10.7510001659393,3.83600008487701,1.2389999628067,0.662999987602234,0.976999998092651,6.34500014781952,5.02699995040894,0,8.07200011610985,9.54199975728989,9.35000038146973,22.9410006999969,27.1129999160766,13.0540000200272,7.23400005698204,11.2700002193451,9.73099994659424,12.8589999675751,8.94299983978272,15.3580002784729,11.1510000228882,22.228000164032,7.01699995994568,12.7910001277924,19.3600001335144,15.0149998664856,10.5859997272492,9.04500007629394,14.7869997024536,17.8170003890991,10.0489997863769,8.35700011253357,23.1630001068115,20.2829999923706,13.4999997615814,12.7409996986389,38.378999710083,28.0299987792969,16.2000002861023,23.9340004920959,17.5090003013611,16.8590002059937,17.0030002593994,19.081000328064,23.1160001754761,20.1540002822876,33.4749994277954,6.93900012969971,19.8219995498657,23.4499998092652,29.80299949646,26.5349998474121,21.1730003356934,13.518000125885,16.2839994430542,18.0600004196167,25.4949998855591,27.8990001678467,13.8150000572205,28.6239995956421,12.6990003585815,15.067999958992,17.9299993515015,20.6610003113747,6.67100012302398,21.9309995174408,15.304000377655,13.6010000705719,8.61900043487549,1.30099999904633,8.70000025629997,8.03600001335144,4.27400010824203,4.87099981307983,18.9420003890991,22.2830004692078,12.6050000190735,13.4420003890991,9.82200002670288,17.1309995651245,6.27500009536743,11.4249997138977,7.32500004768371,10.4429998397827,7.91400003433228,6.29200005531311,7.72000026702881,6.28399991989136,12.0199999809265,10.2039999961853,7.04199975728988,18.9130008220673,8.38900017738342,22.6229996681213,14.5759997367858,14.3960003852844,22.5220003128052,20.6670007705688,13.9489998817444,16.5179996490479,28.460000038147,17.6540002822876,24.0470004081726,14.1779999732971,22.9860000610352,27.1959991455078,23.5979995727539,29.8149995803833,18.9779996871948,16.4700002670289,17.3619999885559,26.2919998168945,23.2789993286133,33.4429998397828,32.7930002212525,23.8950004577637,21.7829999923706,24.2620000839233,25.8899993896485,30.5150003433227,25.2200007438659,4.84100008010864,5.875,5.74799990653992,15.871000289917,28.5709991455078,31.2339997291565,21.0910002589226,15.519000172615,19.2079994678498,9.80000019073486,20.0350008010865,6.64699995517731,12.2130002975464,20.1449992656708,21.503000497818,20.0079995393753,19.8959995508194,17.0169997215271,20.367999881506,15.422000169754,30.2749991416931,16.3810003399849,19.1160004138947,22.9389996528626,22.3369997739791,17.2540006637573,13.1940003931522,24.6569991111755,26.8980007171631,14.8680000305176,9.11700010299683,7.37799978256226,8.62100028991699,6.42000007629395,12.6140003204346,5.19299983978271,7.11199998855591,17.2500000149012,9.88799953460693,8.97999954223633,12.1540002822876,25.0789995193482,10.3259997367859,10.5500001907349,23.7719993591308,12.4569997787476,28.4129991531372,11.4700002670288,11.8219997882843,31.1989994049072,16.8500003814697,13.2840003967285,16.2779996395111,18.5680003166198,6.66600009799004,18.3879998922348,18.9089999198914,18.4509997367859
1174,"P215706",0,25484,"G02",0,0.28999999165535,0,0,0,0,0,0,0,0,0,0.0590000003576279,1.62100005149841,0,0,0,1.97999998927117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.861000001430511,2.41800004243851,1.32599997520447,0.843999981880188,0.068000003695488,0.342999994754791,0,0,0,0,0.836000025272369,0,0,0,1.79100000858307,0,0,0,0,3.1439999639988,1.52799999713898,0.33500000834465,1.84200003743172,0,0,0,1.34800001978874,0,0,0,0,0,0,0,0,0,0,1.49899995326996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4559999704361,0.708999991416931,18.7799997329712,8.2629998922348,0.617999970912933,0,0,0,0,0,0,0,0,3.52699995040893,0.973000025376677,0,0,4.54400016367435,0,0,0,2.22700004279614,0,0,2.40700006484985,0.361000001430511,0,3.40199995040894,4.22299996018409,6.0699999332428,4.52100002765656,1.18900001049042,0,0.0970000028610229,0.569999992847443,0,0,0,0,0,0,0,0,0,0,0,0,1.63800001144409,0,0,0,2.79699993133545,0,0.824000000953674,0,0,0,0,0.188999995589256,0,0,0,0,0,0,0,0,0.939999967813492,5.40799999237061,1.42499995231628,0,0,0,0,0,0,0,0,3.30999994277954,0.0469999983906746,0,5.44900009036064,5.98499998450279,0,0,0,0,0,0,0,0,0.156000003218651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193000003695488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.87999990582466,0.587000012397766,3.72699999809265,0,1.56599998474121,0,0,0,0,1.08599999547005,0
1174,"P215706",0,25484,"G03",0,0,0,0,0.709999978542328,0.061999998986721,1.02100002765656,1.192999958992,0,0,0,0,0,0.458000004291534,2.78800001740456,1.97699999809265,2.97099995613098,0,0,0,0.559000015258789,0,0,0,0,0,0,0,0,0,0,5.78300014883279,11.9250003397465,3.95000011473894,9.07600033283234,10.0590000152588,9.53600001335144,4.22500000800937,6.85599988698959,11.8449996113777,5.16800013184548,10.5440002679825,5.35599994659424,13.4529996514321,4.84700000286102,6.65399992465973,5.70199990272522,6.3199999332428,7.34099984169006,3.05199989676475,7.40000002086163,8.70900046825409,4.88399994373321,12.3169995546341,6.63900001347065,14.1640004515648,6.22099983692169,5.34500023722649,6.59799993038178,5.8700000345707,1.80299997329712,0,0,0,0,0,0,0,0,0.127000004053116,0,0,0,0,0,0,0.855000019073486,0,0,0,0,0,0,0,0,0,0,0,0,0.435000002384186,0,6.61600005626678,3.59799993038177,5.70799976587296,11.0400004386902,7.97200012207031,9.20199978351593,11.7609997689724,16.2929999828339,10.5569995641708,9.81599962711335,8.84999963641167,8.72699964046478,14.0450002551078,4.25299996137619,5.19199999421835,5.23300004005432,6.96699994802475,5.90799993276596,6.91999983787537,9.70900046825409,1.1410000026226,5.66399985551834,12.1460002660751,13.658999979496,6.79300022125245,6.408999979496,5.57900011539459,5.54999995231629,10.2010003328323,5.41400003433228,1.37700000405312,0,0,0.460999995470047,0,0,0,0,1.24000000953674,0.185000002384186,0.185000002384186,0,0,6.53599977493286,0,5.04700002074241,4.2960000038147,2.62800002098084,1.52100002765655,8.00100016593933,0,0,0,1.71599996089935,0,0,0.527999997138977,0.241999998688698,0.372000008821487,0,2.1780000962317,9.78400039672852,8.24900019168854,6.15799993276596,8.88699984550476,6.36999988555908,6.5310001373291,10.353000164032,2.61199992895126,11.0230000019074,4.20400011539459,6.20099997520447,17.3830008506775,12.3599996566773,10.4710001945496,11.7200005054474,12.940999865532,6.96300005912781,10.9680003523826,9.549999833107,12.2459996342659,11.3820004463196,7.86899995803833,10.0709997415543,15.3779995441436,7.84900003671646,8.64200007915497,10.5499995946884,11.2740004062653,5.89699995517731,1.78100001811981,0,0,0.13400000333786,0,0,0.925000011920929,0.24600000679493,0.33899998664856,0,0.507000029087067,0,0,0,5.22300004959107,0.601999998092651,0,1.52699995040894,0.120999999344349,0.477999985218048,0,0.0649999976158142,0,0,0,0,0,0.959999971091748,0,0,7.3260001540184,3.82499986886978,8.26400043070316,12.199000120163,9.36400008201599,12.3589997291565,10.069000005722,11.486999630928,8.37600004673004,10.6460004150867,7.31899988651276,12.0380003452301,3.63299989700317,6.1489999294281,6.46499997377395,9.40600013732911,9.5869996547699,7.85800004005432,18.4899997711182,11.0170003175735,10.0830001831055,5.69600015878677,13.6339995861053,7.86599993705749,9.3639999628067,15.4989995956421,8.89499998092651,4.64600002765656,5.21600013971329
1174,"P215706",0,25484,"G04",1.2079999782145,0,0,0,0,0,0,0,0,0,0,0,0,0,2.50800007581711,8.82199954986572,2.23600000143052,0,0,0,0,1.22100006043911,4.38100010156632,0.897000014781952,0,4.70999979972839,3.42200005520135,4.10800004005432,0.48199999332428,9.01299977302551,10.7489998340607,11.0259999632835,4.33399991691113,4.05399990081787,1.51300005614758,3.27700006961822,12.1439995765686,5.89300000667572,10.6169999241829,4.83899998664856,9.32299995422363,9.61900019645691,6.80500012636185,9.91999995708466,8.89500021934509,6.76100021600723,12.1440002918243,3.92999997735024,12.6060003638267,3.9780000448227,4.79399991035461,5.81799995899201,8.83100008964538,5.37700018286705,8.31900012493134,7.85900008678436,5.36700010299683,4.09499987959862,6.76200014352799,5.14700019359588,6.8520000576973,0,0,0,0,0,0,0,0,0,1.32100003957748,0.0659999996423721,2.48500001430512,0,0.123000003397465,0,1.99199998378754,0,1.05900001525879,4.74500000476837,1.92199999094009,4.85899996757508,1.75799995660782,4.76999977976084,3.48299998044968,1.88600004464388,0,2.68299991637468,3.40799988806248,1.19099998474121,2.20600005984307,9.74699997901917,6.39100006222725,2.10999988391995,0.941000014543533,1.26900004595519,3.01799988746643,4.54699993133545,13.8320000171661,6.0919998884201,9.52099978923797,4.45599991083145,6.11399979889392,5.55100017786026,5.43300020694733,6.03899991512298,5.26700019836426,6.01999977231026,2.53099989891052,3.26100003719329,2.81300011277199,3.39599990844727,1.08900001645088,1.60900005698204,2.23599994182587,2.32900002598763,3.27300003170967,3.53599995374679,9.90700030326843,1.75099995732307,0.224999994039536,1.97800004482269,1.05199998617172,1.20499999821186,3.648000061512,0,0,0,0,0,0,0,0,0,0,0.360000014305115,4.60600000619889,0,4.49399995803833,0.291999995708466,0,7.90999989956617,3.18900001049042,0.741000011563302,1.57200002670288,1.74399995803833,0.0810000002384186,0.725000023841858,1.72599998861551,0,2.15200001001358,8.0850002169609,2.0290000140667,0,0.0759999975562096,0.690999984741211,0,0,0,2.2559999525547,1.00499999523163,0,0,2.32999995350838,0,0,4.70000004768372,2.25900000333786,0,0,0,1.42599994689226,0,0,0,1.21799999475479,0.66100001335144,0,2.90200006961823,4.9760000705719,0.0260000005364418,0.314999997615814,0,0,2.27000004053115,1.64999997615814,0,1.68200001120567,0,0,0,3.87000001221895,1.44599997997284,2.35899996757508,1.56999999284744,1.55900001525879,0,0.810000002384186,1.7549999654293,1.11600005626678,0.920000016689301,1.30599999427795,1.04100000672042,1.24300001934171,0.294999986886978,0,0,3.09800004959107,3.57699990272522,2.18700003623962,0.0480000004172325,12.5799996852875,4.98399984836578,1.23800003528595,0,0,0,2.59300005435944,3.38200008869171,2.59200008213521,4.5479998588562,2.27300003170967,1.6599999666214,2.37100005149841,0,3.78700006008148,4.49000012874603,4.69900000095368,7.81800031661988,23.2180004119873,7.78700017929077,26.7880001068115,8.13499999046325,14.1330003738403,6.32499980926513,0.150999993085861,8.69200015068054,3.83500003814697,2.30400010943413,1.99599999189377
1174,"P215706",0,25484,"G05",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.55900001525879,1.62399995326996,1.59099996089935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.06200009584427,0,0,0,2.8400000333786,3.33099991083145,2.05400002002716,0,8.11899995803833,11.8140000700951,2.88299995660782,12.8549995422363,0.381000012159348,0,0,2.1029999628663,5.50100022554398,4.46799993515015,0.993999972939491,14.3929998874665,3.28999999165535,6.55899989604949,3.18400004506111,8.29800009727478,3.19699990749359,5.38800001144409,2.31199996173382,11.3500003814697,13.3889997005462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.446000009775162,0,0,2.47599995136261,0,0,0,0,0,4.18699991703033,0,0,0,21.0590000152588,11.4060001373291,17.4729998111725,1.34000000357628,0.120999999344349,0,0.111000001430511,2.09900000691414,2.66600000858307,1.61199998855591,0.21000000089407,1.88199996948242,1.63300001621246,0.155000001192093,4.20599991083145,0,7.35199999809265,7.09600013494491,2.64100003242493,0,0.168999999761581,0,0,0,0,0.0379999987781048,0,0,0,0,0,0.0900000035762787,0.146999999880791,0,0.857999980449677,0,0,0,1.53000003099442,0,0,0,0,0,0,0,0,0,0,0,1.23499998450279,0,0,0,0,1.71800002455712,0,0,0,0,0,8.09900015592575,8.55299997329712,16.8039999008179,14.58899974823,0.735000014305115,0,0.0520000010728836,0,0,0.068000003695488,12.1070003509521,3.57899999618531,1.34800001978875,3.01300013065338,0.400999993085861,0.0829999968409538,0.10700000077486,1.88200002908706,0,0,0,0,0,0,0.363999992609024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.74299994111061,1.88300001621247,0,0,0,0,0,0,0,0,4.25099992752076,8.78999996185303,0.625,9.50400018692016,4.75000000000001,2.13400006107986,0,2.21099996566772,0.135000005364418,6.307000041008,2.16899996995926,0.0160000007599592
1174,"P215706",0,25484,"G06",0,0,0,0,0.287000000476837,0,0,0,0,0.324999988079071,0,0,0.748000025749206,0.11599999666214,1.59099996089935,1.76300001144409,1.14100003242493,0,0,0.204999998211861,0.895999982953072,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8259999230504,13.7870001792908,13.1380004882812,13.6149998605251,11.2310000658036,17.2200004458428,13.3910003602504,18.1090000867843,21.2239999771118,9.4210000038147,10.4290002584457,12.0019994974136,15.2470003366471,12.7509994506836,14.1190004348755,18.2929998040199,11.4120004177094,19.0359995365142,9.7260000705719,12.5379996299744,11.4190001487732,13.9329996109009,12.7339997291565,9.52099990844726,7.49900019168854,11.7089997455478,7.51399993896485,23.7729997634888,8.01800012588501,0.096000000834465,0,0.199000000953674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.45699992217124,14.1780001521111,11.4330004453659,14.0589997172356,14.6300002336502,11.3330001831055,9.22599995136261,15.5200004577637,17.8809990882874,16.9249995946884,11.2529996633529,13.2950001358986,8.47999987006188,11.7109998464584,8.25900000333785,12.1119996905327,11.8649995625019,15.8280003070831,11.1870003938675,17.1679999828338,10.9290000796318,14.7630000114441,12.497000336647,11.1590002775192,8.61499977111816,9.89200019836426,12.1099997162819,5.87700009346008,0.214000001549721,0.275000005960464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.732999980449677,0,0,0,0,0,0,0,0,0.246999993920326,0.115000002086163,0,0,0,0,1.53799998760223,6.76699998974801,14.2740002274513,14.5970000624657,11.591000214219,7.22400011122227,10.4280003011227,15.2740001231432,8.73699957132339,10.1739998161793,11.7020002603531,12.9600003361702,10.8090001940728,7.16299995779992,16.2510004490614,8.74300017952919,12.4280002713203,8.04500007629394,9.3490000963211,9.10300016403198,14.8519998788834,6.01399993896484,13.4300000667572,11.2880001068115,14.313000202179,15.5279999971389,34.906999707222,26.4499992728233,12.3590004444122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.9109998419881,8.81500008702278,13.1149998307228,13.1369995623827,13.4090002924204,5.07199999317527,14.5850002467632,15.0390000343323,20.6039998531341,7.65499999932945,13.1079998016357,15.9200000762939,10.1130001544952,8.45700033009052,11.0570003986359,9.80199989676476,3.90399998426437,16.7409996986389,4.87600004673004
1174,"P215706",0,25484,"G07",0,0,0,0,0,0.340999990701675,0.508000016212463,0,0,0,0,0,0,0.17399999499321,4.3999999165535,8.48800003528595,7.93899989128113,0.41499999165535,1.1860000193119,0,0.171000003814697,0,0,0,0,0,0,0,0,0,8.3260001540184,10.0900002866983,8.43800044059753,7.13999992609024,8.92100036144256,8.42700016498566,6.93300008773804,3.41999989748001,10.2179996371269,4.8649999499321,5.46700000762939,5.7039999961853,6.53799986839295,4.34800004959107,5.93899989128113,4.77900004386902,6.9559998512268,3.2590000629425,2.14600002765656,8.50400015711784,3.33700001239777,5.30399990081787,3.21200001239777,1.05200004577637,2.66100007295609,4.07200002670288,3.79499995708466,3.92099996656179,2.95399999618531,4.15200008358806,3.00999994575977,2.91699993610382,0.610000014305115,0.168999999761581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.627000004053116,0,2.93200004100799,0.769999980926514,0.187000006437302,0,0.33500000834465,4.15600013360381,6.4780000448227,4.61800019443035,4.20799994468689,5.1010000705719,7.22500020265579,7.1649997830391,3.25799995660782,3.94800007343292,7.77300000190735,8.46300005912781,6.29299986362457,5.82499981671571,6.21399998664856,3.67600011825562,7.00499986857176,4.90599989891052,9.87300038337708,5.10900001227856,6.63500022888184,6.87199991941452,7.04699981212616,1.64899998158216,6.94699990749359,6.86400020122528,8.23399978876114,9.50200009346009,6.88099992275238,6.51699995994568,4.43199992179871,3.36100006103515,2.79100000858307,0.358000010251999,0,0,0,0.0320000015199184,0,0,0.0689999982714653,0,0,0,0.11599999666214,0,0,0,0,0.0820000022649765,0,1.26400002837181,6.54300010204315,0,4.14800012111664,1.10800004005432,0.185000002384186,1.83799999952316,7.56000006198884,0.182000003755092,1.96499991416931,0.982000023126602,8.97300000488758,7.03599977493286,5.19299995899201,6.15199983119965,5.36700016260147,7.89200001955032,3.67999994754792,7.06000006198883,5.51800012588501,6.68100020289421,5.59200006723404,6.40500003099442,2.42400002479553,8.96199977397919,5.84999990463257,5.07000023126602,5.34000003337861,3.17699992656707,6.83199989795684,5.12899994850158,8.10599994659423,6.32099997997284,5.52499997615814,6.06399989128113,6.66800022125245,5.81900000572205,7.36599981784821,4.47800004482269,4.47799992561341,7.72499978542328,2.58200001716614,2.13499999046326,1.45400002598763,0.803999990224838,0,0,0,0,0,0,0,0,0.389999985694885,0,10.2289998531342,9.23600006103515,1.79199999570846,0.697000026702881,0,0.108000002801418,0,7.50299990177155,0,0,0,0,0,0,0,0,5.38400000333786,8.90699982643128,4.75500011444092,6.70900011062622,6.34400007128716,3.63099998235703,7.18599987030029,6.14100021123886,5.88699996471405,5.92599999904632,3.94099992513657,6.13300013542176,5.71000015735626,5.135999917984,2.43199998140335,4.73399996757508,5.75300002098084,6.18500018119812,11.1510000228882,6.92700004577637,5.63899993896485,8.0110000371933,5.80500006675721,8.41599988937378,3.6599999666214,6.41799998283386,9.23699963092804,2.63800001144409,4.60000014305115,3.82300007343293
1174,"P215706",0,25484,"G08",0,0,0,0,0,0.324000000953674,2.09400010108948,0,0,0,0,0,0,0,0.379000008106232,0,2.70699989795684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.39599990844727,0,0,0,4.38000011444092,4.81400012969971,3.38899993896484,0.216999992728233,0,0,0,0,0,0,0,0,0,0,2.34100008010865,0,0,0,2.94900002516806,5.1220001578331,1.90700003504753,2.26199997961522,3.66399990767241,1.45899996161461,7.6800001859665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.11399981379509,1.22199995815753,0,0,0,0,2.22000010311603,0,0,0,4.33400006592273,3.06600004434585,3.58100003004074,0,0,0,0,0,0,0,0,5.55900013446808,0,0,3.48800006508827,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.141000002622604,0.12899999320507,0,0,0,0,4.86000019311905,0,0,0,0,0,0,0,0,0.294999986886978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.21500001847744,0.068000003695488,2.8649999499321,4.75499999523163,1.94999995827675,0,0,3.96199998259545,4.42699992656707,3.37999997660518,3.96499991416931,8.15000009536743,3.92299997806549,0,1.50100004673004,1.3309999704361,0,0,0,0,0,0,1.08599996566772,0,0,0,0,0,0.388999998569489,0,0,0,0,0,0,0.156000003218651,0,0,0,0,0,0,0,3.108000010252,0,0,0,0,0,1.56199999526143,2.618000023067,2.93699991703033,4.59399991296231,0.394000008702278,1.8799999691546,0,0,3.33099994063378,5.27200007438659,2.67699992656707,0,7.28600001335144,0,0,9.22599983215332,4.90199995040894,5.16000008583069,0,0,0,0,0,0
1174,"P215706",0,25484,"G09",0.686999976634979,0,0.130999997258186,0,0,1.24100005626678,4.84299993515015,0,0,0,0,0,0,0,0.697000026702881,0,6.09100008010864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.34800001978874,0.467999994754791,0,0,0.416999995708466,2.17199993133545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773000001907349,0,0.174999997019768,0,0,0,0,0,0,0,0,0.0989999994635582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.791000008583069,0,0.527999997138977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999995112419,0,0,0.903999984264374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.09599995613098,0,2.07100003957749,10.228000164032,0,0,2.31500002741814,6.52399998903275,15.7350002527237,20.6039997339249,26.9270005226135,19.6180000305175,13.4560005664826,16.8629997968674,12.1940002441406,3.62699991464615,1.20100003480911,2.73199999332428,0.726999998092651,1.96800005435944,2.1159999370575,1.64699995517731,0,0,0.0439999997615814,0,0,0.204999998211861,0.254000008106232,0,0,0.104999996721745,2.22000002861023,1.05299997329712,0,0.177000001072884,0.940999984741211,0,0,0,0.11599999666214,0.241999998688698,0,0.0710000023245811,0,0,0.241999998688698,0.241999998688698,0,0,0,0,0.0790000036358833,0,0.00700000021606684,0,0,0,0.928000003099441,0,3.76500010490417,11.5709999203682,20.9980003833771,22.6649990081788,20.1499996185303,0,9.65300011634827,1.591000020504,7.30200028419495,18.8180003166199,10.75,15.9280004501342,3.82599985599518,0.730000019073486,2.9909999370575,1.00199997425079,0.493999987840652,1.192999958992
1174,"P215706",0,25484,"G10",0,1.98300004005432,1.4889999628067,0,0,0,0.068000003695488,0,0,0.791999995708466,0,0,0,0.257999986410141,0.493999987840652,0.404000014066696,0,0.141000002622604,0,0,0,0,0.131999999284744,0,0,0,0,0,0,0,1.89100003242493,14.5449999570846,12.5039995908737,17.7650007009507,16.1269999668002,13.4620003700257,16.652999997139,14.4669998884201,12.1319996714592,15.0530000925064,11.1810001134873,10.4429996013641,17.4769997000694,10.3980000019074,8.44899988174439,8.33900022506714,18.0630002021789,8.48599994182586,13.4590001106262,11.2239999771118,7.8769998550415,12.2770000696182,20.954999923706,11.7720000743866,14.0170004367828,13.400999546051,7.9700002670288,13.481999874115,9.60999989509582,11.1029999256134,5.65799999237061,0.28999999165535,0,0,0,0,0.629000008106232,0.0759999975562096,0,0,2.14499998092651,0.104999996721745,0.194000005722046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151999995112419,0,0,2.50499999523163,13.8859997987747,9.95699983835221,10.5189999341965,11.9199998378754,12.3889998793602,10.1280003190041,19.8580007553101,7.77300024032593,14.4109997749328,12.6979999542236,11.7550001144409,8.23399996757508,11.0800001621246,7.0920000076294,8.23899990320206,12.5270001888275,12.485000371933,12.0140000581742,10.3090000152588,4.44000005722046,12.0680000782013,4.56200003623963,11.1300003528595,6.85599970817566,7.63099980354309,8.33699989318848,9.55299997329712,3.84699988365173,3.03899997472763,11.8019998073578,0,0,0,0,0,0,0,0.962999999523163,0,0,0.0879999995231628,0,0,3.80999994277954,15.3269996643066,10.6599997282028,0,0.233999997377396,0,0.0930000022053719,0.544000029563904,0.834999978542328,1.43799996376038,0,0,0,0,0,0,0,16.5050003528595,10.7179999351502,12.9579999446869,12.6080001592636,15.7769999504089,15.8240003585815,9.92100045084953,6.37500011920929,15.8260004520417,11.6259999275208,13.2769994735718,11.2910001277924,17.8340001106262,8.46000003814697,12.9739999771118,9.53500032424927,11.0839996337891,10.3990001678467,8.37899994850159,5.10700011253357,10.8420000076294,10.390000462532,12.7670001983643,10.3740000724792,6.78899991512299,5.54499983787536,7.28900003433228,5.38300001621247,8.0640001296997,2.25800001621247,0,0,0,0,0,0,0,1.64499998092651,1.08800005912781,0.925999999046326,6.14399999380112,2.86100006103516,0,0.941999971866608,0,0.765999972820282,3.53299999237061,0,0.381000012159348,0.13400000333786,0,0,0,0,0.129999995231628,0,0.929000020027161,0,0,2.61700010299683,15.3430001735687,10.473999619484,12.9679999351501,12.6880000829697,21.9919999241829,10.7689998149872,7.45199990272522,4.71900010108948,11.5409998893738,9.64400005340576,12.0329999923706,8.90500020980835,12.054000377655,13.0739996433258,7.14000010490418,8.28400015830994,9.23099994659424,7.62600016593933,13.2529997825623,11.6330001354217,11.8370003700256,7.07099986076355,14.1579999923706,8.92300009727478,4.66600012779236,18.5320000648499,5.14299988746644,10.231999874115,17.3579998016357
