"chemical.id","bottle.id","conc","plate.id","well","variable","value"
1174,"P215706",0,25489,"H04","t0",0
1174,"P215706",0,25489,"H05","t0",0
1174,"P215706",0,25489,"H06","t0",0
1174,"P215706",0,25489,"H07","t0",NA
1174,"P215706",0,25489,"H08","t0",0
1174,"P215706",0,25489,"H09","t0",0
1174,"P215706",0,25489,"H10","t0",0
1174,"P215706",0,25489,"H11","t0",0.20100000500679
1174,"P215706",0,25489,"H12","t0",0
1174,"P215706",0,25490,"G01","t0",0.781000018119812
1174,"P215706",0,25490,"G02","t0",0
1174,"P215706",0,25490,"G03","t0",1.11099994182587
1174,"P215706",0,25490,"G04","t0",0
1174,"P215706",0,25490,"G05","t0",0.46399998664856
1174,"P215706",0,25490,"G06","t0",3.03399991989136
1174,"P215706",0,25490,"G07","t0",0.510999977588654
1174,"P215706",0,25490,"G08","t0",0.469999998807907
1174,"P215706",0,25490,"G09","t0",0
1174,"P215706",0,25490,"G10","t0",0
1174,"P215706",0,25490,"G11","t0",0
1174,"P215706",0,25490,"G12","t0",0
1174,"P215706",0,25490,"H01","t0",0
1174,"P215706",0,25490,"H02","t0",0.115000002086163
1174,"P215706",0,25490,"H03","t0",0
1174,"P215706",0,25490,"H04","t0",0.206000000238419
1174,"P215706",0,25490,"H05","t0",0.912000000476837
1174,"P215706",0,25490,"H06","t0",0.479999989271164
1174,"P215706",0,25490,"H07","t0",0
1174,"P215706",0,25490,"H08","t0",0
1174,"P215706",0,25490,"H09","t0",0
1174,"P215706",0,25490,"H10","t0",0
1174,"P215706",0,25490,"H11","t0",0
1174,"P215706",0,25490,"H12","t0",0
1174,"P215706",0,25492,"G01","t0",NA
1174,"P215706",0,25492,"G02","t0",0
1174,"P215706",0,25492,"G03","t0",0
1174,"P215706",0,25492,"G04","t0",4.28599998354912
1174,"P215706",0,25492,"G05","t0",0
1174,"P215706",0,25492,"G06","t0",0
1174,"P215706",0,25492,"G07","t0",NA
1174,"P215706",0,25492,"G08","t0",0.277999997138977
1174,"P215706",0,25492,"G09","t0",3.3840000629425
1174,"P215706",0,25492,"G10","t0",0
1174,"P215706",0,25492,"G11","t0",0
1174,"P215706",0,25492,"G12","t0",0
1174,"P215706",0,25492,"H01","t0",9.58199977874756
1174,"P215706",0,25492,"H02","t0",0
1174,"P215706",0,25492,"H03","t0",2.68199992179871
1174,"P215706",0,25492,"H04","t0",0
1174,"P215706",0,25492,"H05","t0",5.73300004005432
1174,"P215706",0,25492,"H06","t0",0
1174,"P215706",0,25492,"H07","t0",0
1174,"P215706",0,25492,"H08","t0",0.744000017642975
1174,"P215706",0,25492,"H09","t0",0
1174,"P215706",0,25492,"H10","t0",NA
1174,"P215706",0,25492,"H11","t0",0
1174,"P215706",0,25492,"H12","t0",0
1174,"P215706",0,25493,"G01","t0",NA
1174,"P215706",0,25493,"G02","t0",1.55900001525879
1174,"P215706",0,25493,"G03","t0",0.33500000834465
1174,"P215706",0,25493,"G04","t0",0
1174,"P215706",0,25493,"G05","t0",0
1174,"P215706",0,25493,"G06","t0",0
1174,"P215706",0,25493,"G07","t0",3.13499999046326
1174,"P215706",0,25493,"G08","t0",2.68899989128113
1174,"P215706",0,25493,"G09","t0",0
1174,"P215706",0,25493,"G10","t0",0
1174,"P215706",0,25493,"G11","t0",0
1174,"P215706",0,25493,"G12","t0",0
1174,"P215706",0,25493,"H01","t0",0
1174,"P215706",0,25493,"H02","t0",0
1174,"P215706",0,25493,"H03","t0",0
1174,"P215706",0,25493,"H04","t0",0.209000006318092
1174,"P215706",0,25493,"H05","t0",0
1174,"P215706",0,25493,"H06","t0",0
1174,"P215706",0,25493,"H07","t0",1.63499994575978
1174,"P215706",0,25493,"H08","t0",0
1174,"P215706",0,25493,"H09","t0",0
1174,"P215706",0,25493,"H10","t0",0.723999977111816
1174,"P215706",0,25493,"H11","t0",0.0759999975562096
1174,"P215706",0,25493,"H12","t0",1.47000002861023
1174,"P215706",1,25484,"E01","t0",0
1174,"P215706",1,25484,"E02","t0",0
1174,"P215706",1,25484,"E03","t0",0
1174,"P215706",1,25484,"E04","t0",0.266000002622604
1174,"P215706",1,25484,"E05","t0",1.36000001430511
1174,"P215706",1,25484,"E06","t0",0
1174,"P215706",1,25484,"E07","t0",0
1174,"P215706",1,25484,"E08","t0",0
1174,"P215706",1,25484,"E09","t0",0
1174,"P215706",1,25484,"E10","t0",0
1174,"P215706",1,25484,"E11","t0",NA
1174,"P215706",1,25484,"E12","t0",0
1174,"P215706",1,25484,"F01","t0",0
1174,"P215706",1,25484,"F02","t0",0
1174,"P215706",1,25484,"F03","t0",0
1174,"P215706",1,25484,"F04","t0",0
1174,"P215706",1,25484,"F05","t0",0
1174,"P215706",1,25484,"F06","t0",0.298000007867813
1174,"P215706",1,25484,"F07","t0",0
1174,"P215706",1,25484,"F08","t0",0
1174,"P215706",1,25484,"F09","t0",0
1174,"P215706",1,25484,"F10","t0",0
1174,"P215706",1,25484,"F11","t0",1.09599995613098
1174,"P215706",1,25484,"F12","t0",0
1174,"P215706",1,25485,"E01","t0",0
1174,"P215706",1,25485,"E02","t0",0
1174,"P215706",1,25485,"E03","t0",0
1174,"P215706",1,25485,"E04","t0",0
1174,"P215706",1,25485,"E05","t0",0
1174,"P215706",1,25485,"E06","t0",0
1174,"P215706",1,25485,"E07","t0",0
1174,"P215706",1,25485,"E08","t0",0
1174,"P215706",1,25485,"E09","t0",0
1174,"P215706",1,25485,"E10","t0",0
1174,"P215706",1,25485,"E11","t0",0
1174,"P215706",1,25485,"E12","t0",0
1174,"P215706",1,25485,"F01","t0",0
1174,"P215706",1,25485,"F02","t0",0
1174,"P215706",1,25485,"F03","t0",0
1174,"P215706",1,25485,"F04","t0",0
1174,"P215706",1,25485,"F05","t0",0
1174,"P215706",1,25485,"F06","t0",0
1174,"P215706",1,25485,"F07","t0",NA
1174,"P215706",1,25485,"F08","t0",0
1174,"P215706",1,25485,"F09","t0",0
1174,"P215706",1,25485,"F10","t0",0
1174,"P215706",1,25485,"F11","t0",0
1174,"P215706",1,25485,"F12","t0",0
1174,"P215706",1,25486,"E01","t0",0.145999997854233
1174,"P215706",1,25486,"E02","t0",0
1174,"P215706",1,25486,"E03","t0",0
1174,"P215706",1,25486,"E04","t0",0
1174,"P215706",1,25486,"E05","t0",0
1174,"P215706",1,25486,"E06","t0",0.583000004291534
1174,"P215706",1,25486,"E07","t0",0
1174,"P215706",1,25486,"E08","t0",0
1174,"P215706",1,25486,"E09","t0",0
1174,"P215706",1,25486,"E10","t0",0
1174,"P215706",1,25486,"E11","t0",0
1174,"P215706",1,25486,"E12","t0",0
1174,"P215706",1,25486,"F01","t0",0
1174,"P215706",1,25486,"F02","t0",0
1174,"P215706",1,25486,"F03","t0",0.425999999046326
1174,"P215706",1,25486,"F04","t0",0
1174,"P215706",1,25486,"F05","t0",0
1174,"P215706",1,25486,"F06","t0",0
1174,"P215706",1,25486,"F07","t0",0
1174,"P215706",1,25486,"F08","t0",0
1174,"P215706",1,25486,"F09","t0",4.07100003957749
1174,"P215706",1,25486,"F10","t0",0
1174,"P215706",1,25486,"F11","t0",0
1174,"P215706",1,25486,"F12","t0",0
1174,"P215706",1,25487,"E01","t0",0
1174,"P215706",1,25487,"E02","t0",0
1174,"P215706",1,25487,"E03","t0",0
1174,"P215706",1,25487,"E04","t0",0
1174,"P215706",1,25487,"E05","t0",0.398000001907349
1174,"P215706",1,25487,"E06","t0",0
1174,"P215706",1,25487,"E07","t0",0
1174,"P215706",1,25487,"E08","t0",0
1174,"P215706",1,25487,"E09","t0",0
1174,"P215706",1,25487,"E10","t0",0
1174,"P215706",1,25487,"E11","t0",0
1174,"P215706",1,25487,"E12","t0",0
1174,"P215706",1,25487,"F01","t0",0
1174,"P215706",1,25487,"F02","t0",0
1174,"P215706",1,25487,"F03","t0",0
1174,"P215706",1,25487,"F04","t0",0
1174,"P215706",1,25487,"F05","t0",0
1174,"P215706",1,25487,"F06","t0",0
1174,"P215706",1,25487,"F07","t0",0
1174,"P215706",1,25487,"F08","t0",NA
1174,"P215706",1,25487,"F09","t0",0
1174,"P215706",1,25487,"F10","t0",NA
1174,"P215706",1,25487,"F11","t0",0
1174,"P215706",1,25487,"F12","t0",0
1174,"P215706",1,25488,"E01","t0",0.0520000010728836
1174,"P215706",1,25488,"E02","t0",0
1174,"P215706",1,25488,"E03","t0",0
1174,"P215706",1,25488,"E04","t0",1.9709999859333
1174,"P215706",1,25488,"E05","t0",0
1174,"P215706",1,25488,"E06","t0",0
1174,"P215706",1,25488,"E07","t0",0.497000008821487
1174,"P215706",1,25488,"E08","t0",0
1174,"P215706",1,25488,"E09","t0",1.0460000038147
1174,"P215706",1,25488,"E10","t0",1.76900005340576
1174,"P215706",1,25488,"E11","t0",0
1174,"P215706",1,25488,"E12","t0",0
1174,"P215706",1,25488,"F01","t0",0.0930000022053719
1174,"P215706",1,25488,"F02","t0",0
1174,"P215706",1,25488,"F03","t0",0
1174,"P215706",1,25488,"F04","t0",0
1174,"P215706",1,25488,"F05","t0",0.381999999284744
1174,"P215706",1,25488,"F06","t0",0
1174,"P215706",1,25488,"F07","t0",0
1174,"P215706",1,25488,"F08","t0",0
1174,"P215706",1,25488,"F09","t0",0.151999995112419
1174,"P215706",1,25488,"F10","t0",0.367000013589859
1174,"P215706",1,25488,"F11","t0",0
1174,"P215706",1,25488,"F12","t0",2.1149999499321
1174,"P215706",1,25489,"E01","t0",0
1174,"P215706",1,25489,"E02","t0",0
1174,"P215706",1,25489,"E03","t0",0.188999995589256
1174,"P215706",1,25489,"E04","t0",1.46100004017353
1174,"P215706",1,25489,"E05","t0",NA
1174,"P215706",1,25489,"E06","t0",0.453999996185303
1174,"P215706",1,25489,"E07","t0",0
1174,"P215706",1,25489,"E08","t0",0.467999994754791
1174,"P215706",1,25489,"E09","t0",0.142000004649162
1174,"P215706",1,25489,"E10","t0",0.157000005245209
1174,"P215706",1,25489,"E11","t0",0
1174,"P215706",1,25489,"E12","t0",0
1174,"P215706",1,25489,"F01","t0",0
1174,"P215706",1,25489,"F02","t0",0
1174,"P215706",1,25489,"F03","t0",0.254000008106232
1174,"P215706",1,25489,"F04","t0",0
1174,"P215706",1,25489,"F05","t0",0
1174,"P215706",1,25489,"F06","t0",0
1174,"P215706",1,25489,"F07","t0",0
1174,"P215706",1,25489,"F08","t0",0
1174,"P215706",1,25489,"F09","t0",0.398000001907349
1174,"P215706",1,25489,"F10","t0",0
1174,"P215706",1,25489,"F11","t0",0
1174,"P215706",1,25489,"F12","t0",0
1174,"P215706",1,25490,"E01","t0",0.686999976634979
1174,"P215706",1,25490,"E02","t0",0
1174,"P215706",1,25490,"E03","t0",0.917999982833862
1174,"P215706",1,25490,"E04","t0",0.644999980926514
1174,"P215706",1,25490,"E05","t0",0
1174,"P215706",1,25490,"E06","t0",0
1174,"P215706",1,25490,"E07","t0",0.101999998092651
1174,"P215706",1,25490,"E08","t0",0
1174,"P215706",1,25490,"E09","t0",0.871999979019165
1174,"P215706",1,25490,"E10","t0",0
1174,"P215706",1,25490,"E11","t0",0
1174,"P215706",1,25490,"E12","t0",0
1174,"P215706",1,25490,"F01","t0",2.40599989891052
1174,"P215706",1,25490,"F02","t0",0
1174,"P215706",1,25490,"F03","t0",0
1174,"P215706",1,25490,"F04","t0",0
1174,"P215706",1,25490,"F05","t0",0.321999996900558
1174,"P215706",1,25490,"F06","t0",0
1174,"P215706",1,25490,"F07","t0",0
1174,"P215706",1,25490,"F08","t0",0
1174,"P215706",1,25490,"F09","t0",0.228000000119209
1174,"P215706",1,25490,"F10","t0",0
1174,"P215706",1,25490,"F11","t0",0
1174,"P215706",1,25490,"F12","t0",0.0710000023245811
1174,"P215706",1,25492,"E01","t0",1.6710000038147
1174,"P215706",1,25492,"E02","t0",2.39599990844727
1174,"P215706",1,25492,"E03","t0",0.363000005483627
1174,"P215706",1,25492,"E04","t0",0.063000001013279
1174,"P215706",1,25492,"E05","t0",0
1174,"P215706",1,25492,"E06","t0",0
1174,"P215706",1,25492,"E07","t0",0
1174,"P215706",1,25492,"E08","t0",0
1174,"P215706",1,25492,"E09","t0",0
1174,"P215706",1,25492,"E10","t0",NA
1174,"P215706",1,25492,"E11","t0",1.55599999427795
1174,"P215706",1,25492,"E12","t0",0
1174,"P215706",1,25492,"F01","t0",0
1174,"P215706",1,25492,"F02","t0",0
1174,"P215706",1,25492,"F03","t0",0
1174,"P215706",1,25492,"F04","t0",0
1174,"P215706",1,25492,"F05","t0",0
1174,"P215706",1,25492,"F06","t0",0
1174,"P215706",1,25492,"F07","t0",0
1174,"P215706",1,25492,"F08","t0",1.31900000572205
1174,"P215706",1,25492,"F09","t0",0.853999972343445
1174,"P215706",1,25492,"F10","t0",0
1174,"P215706",1,25492,"F11","t0",0
1174,"P215706",1,25492,"F12","t0",0.381000012159348
1174,"P215706",1,25493,"E01","t0",1.44400000572205
1174,"P215706",1,25493,"E02","t0",0
1174,"P215706",1,25493,"E03","t0",0
1174,"P215706",1,25493,"E04","t0",1.12800002098083
1174,"P215706",1,25493,"E05","t0",0
1174,"P215706",1,25493,"E06","t0",0
1174,"P215706",1,25493,"E07","t0",0
1174,"P215706",1,25493,"E08","t0",0
1174,"P215706",1,25493,"E09","t0",0.529999971389771
1174,"P215706",1,25493,"E10","t0",0
1174,"P215706",1,25493,"E11","t0",0
1174,"P215706",1,25493,"E12","t0",0.711000025272369
1174,"P215706",1,25493,"F01","t0",0
1174,"P215706",1,25493,"F02","t0",1.59399998188019
1174,"P215706",1,25493,"F03","t0",0
1174,"P215706",1,25493,"F04","t0",0.35699999332428
1174,"P215706",1,25493,"F05","t0",0.257999986410141
1174,"P215706",1,25493,"F06","t0",0
1174,"P215706",1,25493,"F07","t0",0
1174,"P215706",1,25493,"F08","t0",0.090999998152256
1174,"P215706",1,25493,"F09","t0",0
1174,"P215706",1,25493,"F10","t0",0
1174,"P215706",1,25493,"F11","t0",0
1174,"P215706",1,25493,"F12","t0",0
1174,"P215706",5,25484,"C01","t0",0.349999994039536
1174,"P215706",5,25484,"C02","t0",0
1174,"P215706",5,25484,"C03","t0",0
1174,"P215706",5,25484,"C04","t0",NA
1174,"P215706",5,25484,"C05","t0",0
1174,"P215706",5,25484,"C06","t0",0
1174,"P215706",5,25484,"C07","t0",0
1174,"P215706",5,25484,"C08","t0",0.349999994039536
1174,"P215706",5,25484,"C09","t0",0
1174,"P215706",5,25484,"C10","t0",0
1174,"P215706",5,25484,"C11","t0",0
1174,"P215706",5,25484,"C12","t0",0
1174,"P215706",5,25484,"D01","t0",0
1174,"P215706",5,25484,"D02","t0",0
1174,"P215706",5,25484,"D03","t0",0
1174,"P215706",5,25484,"D04","t0",0
1174,"P215706",5,25484,"D05","t0",0
1174,"P215706",5,25484,"D06","t0",0
1174,"P215706",5,25484,"D07","t0",0
1174,"P215706",5,25484,"D08","t0",NA
1174,"P215706",5,25484,"D09","t0",0
1174,"P215706",5,25484,"D10","t0",0
1174,"P215706",5,25484,"D11","t0",0
1174,"P215706",5,25484,"D12","t0",0
1174,"P215706",5,25485,"C01","t0",0
1174,"P215706",5,25485,"C02","t0",NA
1174,"P215706",5,25485,"C03","t0",0
1174,"P215706",5,25485,"C04","t0",0
1174,"P215706",5,25485,"C05","t0",0
1174,"P215706",5,25485,"C06","t0",1.22099995613098
1174,"P215706",5,25485,"C07","t0",0
1174,"P215706",5,25485,"C08","t0",0
1174,"P215706",5,25485,"C09","t0",0
1174,"P215706",5,25485,"C10","t0",0
1174,"P215706",5,25485,"C11","t0",0
1174,"P215706",5,25485,"C12","t0",0
1174,"P215706",5,25485,"D01","t0",0
1174,"P215706",5,25485,"D02","t0",NA
1174,"P215706",5,25485,"D03","t0",0
1174,"P215706",5,25485,"D04","t0",0
1174,"P215706",5,25485,"D05","t0",0
1174,"P215706",5,25485,"D06","t0",0
1174,"P215706",5,25485,"D07","t0",0
1174,"P215706",5,25485,"D08","t0",0
1174,"P215706",5,25485,"D09","t0",0
1174,"P215706",5,25485,"D10","t0",0
1174,"P215706",5,25485,"D11","t0",NA
1174,"P215706",5,25485,"D12","t0",0
1174,"P215706",5,25486,"C01","t0",0
1174,"P215706",5,25486,"C02","t0",0
1174,"P215706",5,25486,"C03","t0",0
1174,"P215706",5,25486,"C04","t0",0
1174,"P215706",5,25486,"C05","t0",0.146999999880791
1174,"P215706",5,25486,"C06","t0",0
1174,"P215706",5,25486,"C07","t0",0
1174,"P215706",5,25486,"C08","t0",0
1174,"P215706",5,25486,"C09","t0",0
1174,"P215706",5,25486,"C10","t0",0
1174,"P215706",5,25486,"C11","t0",0.375999987125397
1174,"P215706",5,25486,"C12","t0",0
1174,"P215706",5,25486,"D01","t0",0.0989999994635582
1174,"P215706",5,25486,"D02","t0",0
1174,"P215706",5,25486,"D03","t0",0
1174,"P215706",5,25486,"D04","t0",0
1174,"P215706",5,25486,"D05","t0",0
1174,"P215706",5,25486,"D06","t0",0.433999985456467
1174,"P215706",5,25486,"D07","t0",0
1174,"P215706",5,25486,"D08","t0",0
1174,"P215706",5,25486,"D09","t0",0.0359999984502792
1174,"P215706",5,25486,"D10","t0",0.159999996423721
1174,"P215706",5,25486,"D11","t0",0
1174,"P215706",5,25486,"D12","t0",0
1174,"P215706",5,25487,"C01","t0",0
1174,"P215706",5,25487,"C02","t0",0
1174,"P215706",5,25487,"C03","t0",0
1174,"P215706",5,25487,"C04","t0",0
1174,"P215706",5,25487,"C05","t0",0.0500000007450581
1174,"P215706",5,25487,"C06","t0",0
1174,"P215706",5,25487,"C07","t0",0
1174,"P215706",5,25487,"C08","t0",0
1174,"P215706",5,25487,"C09","t0",0
1174,"P215706",5,25487,"C10","t0",0
1174,"P215706",5,25487,"C11","t0",0
1174,"P215706",5,25487,"C12","t0",0
1174,"P215706",5,25487,"D01","t0",0
1174,"P215706",5,25487,"D02","t0",0
1174,"P215706",5,25487,"D03","t0",0
1174,"P215706",5,25487,"D04","t0",0
1174,"P215706",5,25487,"D05","t0",0
1174,"P215706",5,25487,"D06","t0",0
1174,"P215706",5,25487,"D07","t0",NA
1174,"P215706",5,25487,"D08","t0",0
1174,"P215706",5,25487,"D09","t0",0
1174,"P215706",5,25487,"D10","t0",0
1174,"P215706",5,25487,"D11","t0",0
1174,"P215706",5,25487,"D12","t0",0
1174,"P215706",5,25488,"C01","t0",0
1174,"P215706",5,25488,"C02","t0",NA
1174,"P215706",5,25488,"C03","t0",0
1174,"P215706",5,25488,"C04","t0",0
1174,"P215706",5,25488,"C05","t0",0.0700000002980232
1174,"P215706",5,25488,"C06","t0",0.518999993801117
1174,"P215706",5,25488,"C07","t0",0
1174,"P215706",5,25488,"C08","t0",0
1174,"P215706",5,25488,"C09","t0",0
1174,"P215706",5,25488,"C10","t0",0
1174,"P215706",5,25488,"C11","t0",NA
1174,"P215706",5,25488,"C12","t0",0.625
1174,"P215706",5,25488,"D01","t0",0.184000000357628
1174,"P215706",5,25488,"D02","t0",0.165999993681908
1174,"P215706",5,25488,"D03","t0",1.20000004768372
1174,"P215706",5,25488,"D04","t0",0
1174,"P215706",5,25488,"D05","t0",0
1174,"P215706",5,25488,"D06","t0",4.33300000429153
1174,"P215706",5,25488,"D07","t0",0
1174,"P215706",5,25488,"D08","t0",NA
1174,"P215706",5,25488,"D09","t0",0
1174,"P215706",5,25488,"D10","t0",0
1174,"P215706",5,25488,"D11","t0",0
1174,"P215706",5,25488,"D12","t0",2.56900000572205
1174,"P215706",5,25489,"C01","t0",0
1174,"P215706",5,25489,"C02","t0",0
1174,"P215706",5,25489,"C03","t0",1.64900004863739
1174,"P215706",5,25489,"C04","t0",0
1174,"P215706",5,25489,"C05","t0",0
1174,"P215706",5,25489,"C06","t0",0
1174,"P215706",5,25489,"C07","t0",0
1174,"P215706",5,25489,"C08","t0",0
1174,"P215706",5,25489,"C09","t0",0.614000022411346
1174,"P215706",5,25489,"C10","t0",0
1174,"P215706",5,25489,"C11","t0",0
1174,"P215706",5,25489,"C12","t0",1.11899995803833
1174,"P215706",5,25489,"D01","t0",NA
1174,"P215706",5,25489,"D02","t0",0
1174,"P215706",5,25489,"D03","t0",0.895999997854233
1174,"P215706",5,25489,"D04","t0",1.39699995517731
1174,"P215706",5,25489,"D05","t0",1.85300004482269
1174,"P215706",5,25489,"D06","t0",0.600000023841858
1174,"P215706",5,25489,"D07","t0",0
1174,"P215706",5,25489,"D08","t0",0
1174,"P215706",5,25489,"D09","t0",0
1174,"P215706",5,25489,"D10","t0",NA
1174,"P215706",5,25489,"D11","t0",NA
1174,"P215706",5,25489,"D12","t0",4.11699989438057
1174,"P215706",5,25490,"C01","t0",0
1174,"P215706",5,25490,"C02","t0",0
1174,"P215706",5,25490,"C03","t0",0.866999983787537
1174,"P215706",5,25490,"C04","t0",0
1174,"P215706",5,25490,"C05","t0",0.344999998807907
1174,"P215706",5,25490,"C06","t0",0
1174,"P215706",5,25490,"C07","t0",NA
1174,"P215706",5,25490,"C08","t0",0
1174,"P215706",5,25490,"C09","t0",1.62999999523163
1174,"P215706",5,25490,"C10","t0",0
1174,"P215706",5,25490,"C11","t0",0.797999978065491
1174,"P215706",5,25490,"C12","t0",0
1174,"P215706",5,25490,"D01","t0",0
1174,"P215706",5,25490,"D02","t0",0.519999980926514
1174,"P215706",5,25490,"D03","t0",0
1174,"P215706",5,25490,"D04","t0",0
1174,"P215706",5,25490,"D05","t0",0
1174,"P215706",5,25490,"D06","t0",0.644999980926514
