chemical.id,conc,L1,D1,L2,D2,L3,D3
1174,0,2.92653518728179,12.8139729107394,4.10731898361011,12.4053615700069,3.59106597271059,12.1808925981267
1174,1,2.64119120114785,13.6988032422248,4.618325460293,14.4050196717655,4.16406550927054,12.0308747720077
1174,5,3.36341157436233,16.1149164372171,4.62005855976862,15.8279430655176,4.30150324099707,13.3435122667327
1174,10,2.58543240624411,11.3572379588292,3.51768102085054,10.5237196843993,4.12305717536559,11.6738742984262
