chemical.id,bottle.id,conc,plate.id,well,L1,D1,L2,D2,L3,D3
1174,P215706,0,25484,G01,30.5294501543045,60.2928999185563,35.9110501140356,61.5244999587536,55.3516499638557,44.2077997788787
1174,P215706,0,25484,G02,0.2226999938488,5.90924996789545,0.956449995934961,2.25639999285341,0.0349000006914144,0.984599989652631
1174,P215706,0,25484,G03,0.210100001096725,23.0625999294222,4.46635001897811,26.4716001231223,2.44420001655819,26.416799993813
1174,P215706,0,25484,G04,4.0581499606371,13.6004999797791,3.6423499956727,3.42780002355574,3.5489500047639,16.2522501386702
1174,P215706,0,25484,G05,0.022300000488758,8.37589998096229,0.90210001133382,7.2437500294298,0.229950002208355,4.45100000770762
1174,P215706,0,25484,G06,3.58429998606444,32.2709999734536,1.3277499936521,26.0136002480984,9.6400499522686,21.3882000105455
1174,P215706,0,25484,G07,1.21300000306219,18.2476500114426,3.04125003330409,17.7511499643326,4.07924997434021,17.5307500213385
1174,P215706,0,25484,G08,0,2.85840002149343,0.527750018239019,3.88459998033941,0.642449997365476,5.49469996597617
1174,P215706,0,25484,G09,0.00989999994635583,0.192299999296665,0.0451999992132185,15.4825001269579,1.36149999275804,15.3965499983169
1174,P215706,0,25484,G10,0.64199999719858,28.9722500890494,4.73134991005061,30.9889002174139,2.57690001428128,31.2681000292301
1174,P215706,0,25484,G11,0.893299990892412,2.34989999383689,0,3.33820005208254,0,6.56760008633135
1174,P215706,0,25484,G12,0,0,0,0,0,0
1174,P215706,0,25484,H01,0.378350012283772,1.66015002019703,2.16469999998808,1.04810000061989,0.180600002408027,4.88599997200071
1174,P215706,0,25484,H02,2.14674996435642,17.4717501148581,14.9104999810457,27.5242501063272,17.3170000657439,29.3323502063751
1174,P215706,0,25484,H03,2.46565003376454,6.64889999516309,2.70989999771117,10.6441999576986,2.67000000476839,12.8456001356244
1174,P215706,0,25484,H04,0.0251999996602535,18.443350020051,1.96545001566409,7.0321001242846,3.6727000128478,24.5651498764753
1174,P215706,0,25484,H05,0.829299998283387,3.96519997566938,0.728500013053417,8.2188000112772,1.36394999921322,5.84075007438661
1174,P215706,0,25484,H06,0.1456000007689,6.69369997791946,2.62600003443657,0.256700005754829,0.755199998244647,2.63040000721812
1174,P215706,0,25484,H07,0.424900002777577,16.0484000135213,1.15849999859929,20.3413500880822,0.935050023719677,12.6924001011997
1174,P215706,0,25484,H08,0.204649998247623,27.1846501559019,1.29350000843405,26.080799927935,2.88250002413988,20.4472499623895
1174,P215706,0,25484,H09,15.0781500995159,22.3297000106424,1.43754998892545,18.160999905318,1.26020000539721,22.3500498816371
1174,P215706,0,25484,H10,0.228899998217821,9.23300000205637,1.7242000233382,12.6693499419838,1.15384998470545,7.4369000488892
1174,P215706,0,25484,H11,0.0832499995827672,18.1249500356615,0.69905000850558,6.49799995794892,0.332400000095371,1.14529999494552
1174,P215706,0,25484,H12,0.373399992473424,0,0.6072500012815,0.660149992257355,0.164700001478194,6.88030011579398
1174,P215706,0,25485,G01,0.0793500006198883,15.2790999840945,0.755500004440544,8.37440000101924,1.34809997081759,1.11609999127686
1174,P215706,0,25485,G02,0.170200000703334,23.4449499640614,1.66995002031326,12.5570498149842,0.0499500012025237,10.6136501267552
1174,P215706,0,25485,G03,0,0,0,0,0,0
1174,P215706,0,25485,G04,0.0108000002801418,6.24889995325357,1.05699999928474,6.35059988945722,0.213599999248983,3.4577000459656
1174,P215706,0,25485,G05,0.0118000000715255,0.149500000476837,0.505900008603931,0.102500000596046,0.336399999260907,1.43270002529026
1174,P215706,0,25485,G06,0.556400009989739,0.460299994051456,0.636199994385242,0.238900005072355,0.00850000008940707,0
1174,P215706,0,25485,G07,5.12190004512669,25.4498500347137,6.0363501187414,28.68569990471,1.678499981761,23.8731000108645
1174,P215706,0,25485,G08,0.182099996507168,7.61230000555515,0.143800002336503,2.45219998282845,0.347799991816287,3.83059992697089
1174,P215706,0,25485,G09,0,0,0,0,0,0
1174,P215706,0,25485,G10,0.0215499997138976,1.57940000072122,0.0499999999999998,2.4136499799788,0.113450000062585,6.08309999406337
1174,P215706,0,25485,G11,0.454200011491775,12.4660999837331,0.492199998348949,12.9949999697506,0.142300000786783,11.8357999667525
1174,P215706,0,25485,G12,0,0.209900003671647,0.0272000014781953,0.496549989283085,0.624750009924175,0.783099985867742
1174,P215706,0,25485,H01,0.442800003290176,35.0214997708798,1.5171999710612,40.519599583745,1.9672499984503,15.7732000194489
1174,P215706,0,25485,H02,0,2.15619998089969,0.0211000002920627,0.312100006639962,0.0112000003457069,24.0052000582218
1174,P215706,0,25485,H03,0,0,0,0,0,0
1174,P215706,0,25485,H04,0.0151999995112418,0.632850010693073,0.767750000581146,4.20619998276235,1.03705001100898,3.56284997211769
1174,P215706,0,25485,H05,0.367300004512071,0,0,0.0114000000059606,0.0579999990761285,0.0149000003933906
1174,P215706,0,25485,H06,0,0,0,0,0,0
1174,P215706,0,25485,H07,0.025799998641014,2.55910000409931,0.854399989545345,0.010700000077486,0,0
1174,P215706,0,25485,H08,0,0,0,0,0,0
1174,P215706,0,25485,H09,0.493599998950956,14.7601999238133,0.0218999996781349,21.4904499150812,1.29445003420116,13.7584498871118
1174,P215706,0,25485,H10,0.0177499994635581,9.75955011467449,0.691249992651867,13.273800143227,0.0358999997377401,6.25364991351961
1174,P215706,0,25485,H11,0,23.8117497203871,1.8645499318838,20.0554500319064,1.05104997977615,29.664100048691
1174,P215706,0,25485,H12,0.394449996203184,10.8643999614753,1.24480000436306,0.250400002487001,0.334899996593599,0.256499999761581
1174,P215706,0,25486,G01,14.8678999572992,42.4005500197411,22.4372000455856,36.322899852693,20.6214999176562,39.206199902296
1174,P215706,0,25486,G02,1.75114999189973,34.3296998769045,1.85850000232458,29.0320500731468,2.56059999074787,29.7511999845505
1174,P215706,0,25486,G03,13.8773000918329,35.4383499220014,5.87615002393722,12.7080999881029,6.5566999733448,2.80544999949634
1174,P215706,0,25486,G04,1.26870000064373,10.0696999281645,0.749499990791081,16.157550136745,2.86705000586807,19.2774000786245
1174,P215706,0,25486,G05,3.60289999544621,17.8670999631286,4.38654999956488,7.75609995573757,3.3869000017643,10.5704000104219
1174,P215706,0,25486,G06,1.5987999945879,13.2205499589443,0.839499999210236,9.38769996017217,1.68344999700784,3.42414999306201
1174,P215706,0,25486,G07,3.29930000565946,15.1454500194639,1.16774998269975,13.8167499804869,2.48724998533726,12.2974999025464
1174,P215706,0,25486,G08,2.24934998601675,8.39669987987725,0.478550010919569,0.188850004039702,2.0680500395596,1.73364998027682
1174,P215706,0,25486,G09,0.714950002729893,1.35654999241233,1.4276500091888,1.67344998354093,0.534000007435678,3.88569991718977
1174,P215706,0,25486,G10,3.49364995472133,19.2246999304742,1.91170000880956,13.2700999230146,1.99699998050928,5.07474996969103
1174,P215706,0,25486,G11,3.26175000518561,17.0534000339918,1.20750000923872,9.77845008820293,5.19675002582372,18.2846499562264
1174,P215706,0,25486,G12,1.26234999746084,18.9395999491215,6.04870005920528,16.7546502254903,4.27410007789731,16.3217000946402
1174,P215706,0,25486,H01,1.35445000305772,16.9272501155734,3.84690001681447,14.9214499026537,3.63894999474288,19.33110005036
1174,P215706,0,25486,H02,3.98755002245307,38.8229001104831,14.6326499611139,36.4412499934435,4.4765999922529,29.2647500636056
1174,P215706,0,25486,H03,1.50315000042319,18.2148500271142,1.32290000617504,26.1375498577952,20.0403499223292,30.8975000202656
1174,P215706,0,25486,H04,2.49239998087287,14.0228500054218,0.373900010436772,10.5847000226379,1.54999998472631,6.59625000990926
1174,P215706,0,25486,H05,2.30095002502203,2.32094996199012,0.398600009828805,6.308049996756,1.16194998249412,26.1551999829709
1174,P215706,0,25486,H06,2.08654999956488,1.66569999456405,0.493399998918175,6.04229999277741,1.39999999180436,9.85275004468855
1174,P215706,0,25486,H07,4.87009994536638,21.1623999246862,4.23514994829893,16.3648499637842,1.11035000085831,12.5794500924647
1174,P215706,0,25486,H08,6.42344992607832,9.12114999592304,0.519100014120339,6.29769996181131,0.0260000001639127,1.01029999107122
1174,P215706,0,25486,H09,0.751500001549719,24.9280499905348,0.909150017797945,19.5988001547754,0.872600000351675,3.30410004220903
1174,P215706,0,25486,H10,0.0172999992966652,17.997100161761,1.07629999918863,25.2665501611307,8.92839994132522,19.8854002088308
1174,P215706,0,25486,H11,3.131599996984,23.520400172472,12.0735000893474,23.7777999907732,2.04364998713136,23.2598500847817
1174,P215706,0,25486,H12,8.79224992953239,29.6674999371171,7.24299996085464,25.2563000131398,12.2739000029862,29.4696000576019
1174,P215706,0,25487,G01,1.33685000017285,5.36020003519954,0.79735001325607,5.53105002399534,2.63500001505017,6.58704997133464
1174,P215706,0,25487,G02,0.100599999725819,0,0,0.310400000959635,0.729900002479552,0.49190001487732
1174,P215706,0,25487,G03,0.43990000039339,19.8696499753743,1.13864999264479,9.39210000298917,1.13100000843406,10.4003999430686
1174,P215706,0,25487,G04,0,0.0165999993681909,0,4.46230002790688,1.23799996711314,0.239400005340577
1174,P215706,0,25487,G05,0.132750003039837,1.05059999525547,0.628599992766975,5.77679991871117,1.14299999400974,0.0451999992132185
1174,P215706,0,25487,G06,0.787850001454353,1.05930000990629,0,1.30040001347661,2.4090999878943,1.28740001730621
1174,P215706,0,25487,G07,4.54109991192816,15.9733501303941,9.97194995433092,19.8101999377832,3.90515001434833,17.2346499532461
1174,P215706,0,25487,G08,3.26789999268949,6.90060001909732,0.320999997854234,2.51235000640152,1.98525000587107,0.0587999999523161
1174,P215706,0,25487,G09,0.451349994540215,0.739800003729761,0.359100002795459,1.52370001897216,0.0617999993264684,3.60729996450247
1174,P215706,0,25487,G10,0.123100002110004,7.98959998935462,0.323400009982287,5.69914994481951,0.86304998714477,4.80609994493425
1174,P215706,0,25487,G11,0.500300001353025,3.72074999138713,0.699849995970724,9.82820001766084,0.579099998250612,14.8439500451088
1174,P215706,0,25487,G12,0.265250000357627,2.755299949646,3.34140004105866,4.46509996280073,0.187900003790858,16.3614001147449
1174,P215706,0,25487,H01,2.01410003080964,21.0604000914842,1.04950000122189,19.682550015673,1.36409998573364,18.0506499998271
1174,P215706,0,25487,H02,1.91750004291534,4.26475000977516,3.62645004093648,1.17199999392033,0.753600013256076,1.17959999125451
1174,P215706,0,25487,H03,1.71885001696646,9.35794999673961,3.03464997708797,8.09600005056711,3.24169999063017,25.4610499858856
1174,P215706,0,25487,H04,0,5.64809995070099,0,2.16789999119937,1.48034999333323,6.57694993056356
