"chemical.id","bottle.id","conc","plate.id","well","variable","value"
1174,"P737470",1,19738,"C12","t0",0.188999995589256
1174,"P737470",1,19738,"D01","t0",0
1174,"P737470",1,19738,"D02","t0",0
1174,"P737470",1,19738,"D03","t0",0
1174,"P737470",1,19738,"D04","t0",0.180000007152557
1174,"P737470",1,19738,"D05","t0",0
1174,"P737470",1,19738,"D06","t0",0
1174,"P737470",1,19738,"D07","t0",0.105999998748302
1174,"P737470",1,19738,"D08","t0",0
1174,"P737470",1,19738,"D09","t0",0
1174,"P737470",1,19738,"D10","t0",0
1174,"P737470",1,19738,"D11","t0",0
1174,"P737470",1,19738,"D12","t0",0
1174,"P737470",1,19842,"C01","t0",NA
1174,"P737470",1,19842,"C02","t0",0
1174,"P737470",1,19842,"C03","t0",0
1174,"P737470",1,19842,"C04","t0",0
1174,"P737470",1,19842,"C05","t0",0
1174,"P737470",1,19842,"C06","t0",0
1174,"P737470",1,19842,"C07","t0",0
1174,"P737470",1,19842,"C08","t0",NA
1174,"P737470",1,19842,"C09","t0",0
1174,"P737470",1,19842,"C10","t0",0
1174,"P737470",1,19842,"C11","t0",0
1174,"P737470",1,19842,"C12","t0",0
1174,"P737470",1,19842,"D01","t0",0
1174,"P737470",1,19842,"D02","t0",NA
1174,"P737470",1,19842,"D03","t0",0
1174,"P737470",1,19842,"D04","t0",NA
1174,"P737470",1,19842,"D05","t0",0
1174,"P737470",1,19842,"D06","t0",0
1174,"P737470",1,19842,"D07","t0",0
1174,"P737470",1,19842,"D08","t0",0
1174,"P737470",1,19842,"D09","t0",0
1174,"P737470",1,19842,"D10","t0",0
1174,"P737470",1,19842,"D11","t0",0
1174,"P737470",1,19842,"D12","t0",0
1174,"P737470",1,19843,"C01","t0",0
1174,"P737470",1,19843,"C02","t0",0
1174,"P737470",1,19843,"C03","t0",0
1174,"P737470",1,19843,"C04","t0",0
1174,"P737470",1,19843,"C05","t0",0
1174,"P737470",1,19843,"C06","t0",0
1174,"P737470",1,19843,"C07","t0",0
1174,"P737470",1,19843,"C08","t0",0.354000002145767
1174,"P737470",1,19843,"C09","t0",0
1174,"P737470",1,19843,"C10","t0",0
1174,"P737470",1,19843,"C11","t0",0
1174,"P737470",1,19843,"C12","t0",0
1174,"P737470",1,19843,"D01","t0",NA
1174,"P737470",1,19843,"D02","t0",0
1174,"P737470",1,19843,"D03","t0",0
1174,"P737470",1,19843,"D04","t0",0
1174,"P737470",1,19843,"D05","t0",0
1174,"P737470",1,19843,"D06","t0",NA
1174,"P737470",1,19843,"D07","t0",0
1174,"P737470",1,19843,"D08","t0",0
1174,"P737470",1,19843,"D09","t0",0
1174,"P737470",1,19843,"D10","t0",0
1174,"P737470",1,19843,"D11","t0",0
1174,"P737470",1,19843,"D12","t0",NA
1174,"P737470",1,19902,"C01","t0",0
1174,"P737470",1,19902,"C02","t0",0
1174,"P737470",1,19902,"C03","t0",0
1174,"P737470",1,19902,"C04","t0",0
1174,"P737470",1,19902,"C05","t0",0
1174,"P737470",1,19902,"C06","t0",0
1174,"P737470",1,19902,"C07","t0",0
1174,"P737470",1,19902,"C08","t0",0
1174,"P737470",1,19902,"C09","t0",0
1174,"P737470",1,19902,"C10","t0",0
1174,"P737470",1,19902,"C11","t0",0
1174,"P737470",1,19902,"C12","t0",0.716000020503998
1174,"P737470",1,19902,"D01","t0",NA
1174,"P737470",1,19902,"D02","t0",0
1174,"P737470",1,19902,"D03","t0",0
1174,"P737470",1,19902,"D04","t0",0
1174,"P737470",1,19902,"D05","t0",0
1174,"P737470",1,19902,"D06","t0",0
1174,"P737470",1,19902,"D07","t0",0
1174,"P737470",1,19902,"D08","t0",0
1174,"P737470",1,19902,"D09","t0",0
1174,"P737470",1,19902,"D10","t0",0
1174,"P737470",1,19902,"D11","t0",0.850000023841858
1174,"P737470",1,19902,"D12","t0",0
1174,"P737470",1,19903,"C01","t0",0
1174,"P737470",1,19903,"C02","t0",0
1174,"P737470",1,19903,"C03","t0",NA
1174,"P737470",1,19903,"C04","t0",0
1174,"P737470",1,19903,"C05","t0",0
1174,"P737470",1,19903,"C06","t0",0
1174,"P737470",1,19903,"C07","t0",NA
1174,"P737470",1,19903,"C08","t0",0
1174,"P737470",1,19903,"C09","t0",0
1174,"P737470",1,19903,"C10","t0",0
1174,"P737470",1,19903,"C11","t0",0
1174,"P737470",1,19903,"C12","t0",0
1174,"P737470",1,19903,"D01","t0",0
1174,"P737470",1,19903,"D02","t0",NA
1174,"P737470",1,19903,"D03","t0",0
1174,"P737470",1,19903,"D04","t0",0
1174,"P737470",1,19903,"D05","t0",0
1174,"P737470",1,19903,"D06","t0",0
1174,"P737470",1,19903,"D07","t0",0
1174,"P737470",1,19903,"D08","t0",0
1174,"P737470",1,19903,"D09","t0",0
1174,"P737470",1,19903,"D10","t0",0
1174,"P737470",1,19903,"D11","t0",0
1174,"P737470",1,19903,"D12","t0",0
1174,"P737470",5,19737,"E01","t0",0
1174,"P737470",5,19737,"E02","t0",0
1174,"P737470",5,19737,"E03","t0",0
1174,"P737470",5,19737,"E04","t0",0
1174,"P737470",5,19737,"E05","t0",0
1174,"P737470",5,19737,"E06","t0",0
1174,"P737470",5,19737,"E07","t0",0
1174,"P737470",5,19737,"E08","t0",0
1174,"P737470",5,19737,"E09","t0",0
1174,"P737470",5,19737,"E10","t0",0
1174,"P737470",5,19737,"E11","t0",0
1174,"P737470",5,19737,"E12","t0",0
1174,"P737470",5,19737,"F01","t0",0
1174,"P737470",5,19737,"F02","t0",0
1174,"P737470",5,19737,"F03","t0",0
1174,"P737470",5,19737,"F04","t0",0
1174,"P737470",5,19737,"F05","t0",0
1174,"P737470",5,19737,"F06","t0",NA
1174,"P737470",5,19737,"F07","t0",0
1174,"P737470",5,19737,"F08","t0",0
1174,"P737470",5,19737,"F09","t0",0
1174,"P737470",5,19737,"F10","t0",0
1174,"P737470",5,19737,"F11","t0",0
1174,"P737470",5,19737,"F12","t0",0
1174,"P737470",5,19738,"E01","t0",0
1174,"P737470",5,19738,"E02","t0",0
1174,"P737470",5,19738,"E03","t0",0
1174,"P737470",5,19738,"E04","t0",0
1174,"P737470",5,19738,"E05","t0",0
1174,"P737470",5,19738,"E06","t0",0
1174,"P737470",5,19738,"E07","t0",0
1174,"P737470",5,19738,"E08","t0",0
1174,"P737470",5,19738,"E09","t0",0
1174,"P737470",5,19738,"E10","t0",0
1174,"P737470",5,19738,"E11","t0",0
1174,"P737470",5,19738,"E12","t0",0
1174,"P737470",5,19738,"F01","t0",0
1174,"P737470",5,19738,"F02","t0",0
1174,"P737470",5,19738,"F03","t0",0
1174,"P737470",5,19738,"F04","t0",0
1174,"P737470",5,19738,"F05","t0",0
1174,"P737470",5,19738,"F06","t0",0
1174,"P737470",5,19738,"F07","t0",0
1174,"P737470",5,19738,"F08","t0",1.54299998283386
1174,"P737470",5,19738,"F09","t0",0
1174,"P737470",5,19738,"F10","t0",0
1174,"P737470",5,19738,"F11","t0",0
1174,"P737470",5,19738,"F12","t0",0
1174,"P737470",5,19842,"E01","t0",0
1174,"P737470",5,19842,"E02","t0",0
1174,"P737470",5,19842,"E03","t0",0
1174,"P737470",5,19842,"E04","t0",0
1174,"P737470",5,19842,"E05","t0",0
1174,"P737470",5,19842,"E06","t0",0
1174,"P737470",5,19842,"E07","t0",0
1174,"P737470",5,19842,"E08","t0",0
1174,"P737470",5,19842,"E09","t0",0
1174,"P737470",5,19842,"E10","t0",0.0520000010728836
1174,"P737470",5,19842,"E11","t0",0
1174,"P737470",5,19842,"E12","t0",0
1174,"P737470",5,19842,"F01","t0",0
1174,"P737470",5,19842,"F02","t0",NA
1174,"P737470",5,19842,"F03","t0",NA
1174,"P737470",5,19842,"F04","t0",0
1174,"P737470",5,19842,"F05","t0",0
1174,"P737470",5,19842,"F06","t0",0
1174,"P737470",5,19842,"F07","t0",NA
1174,"P737470",5,19842,"F08","t0",0
1174,"P737470",5,19842,"F09","t0",0
1174,"P737470",5,19842,"F10","t0",NA
1174,"P737470",5,19842,"F11","t0",0
1174,"P737470",5,19842,"F12","t0",0
1174,"P737470",5,19843,"E01","t0",0
1174,"P737470",5,19843,"E02","t0",0
1174,"P737470",5,19843,"E03","t0",0
1174,"P737470",5,19843,"E04","t0",0
1174,"P737470",5,19843,"E05","t0",0
1174,"P737470",5,19843,"E06","t0",0
1174,"P737470",5,19843,"E07","t0",0
1174,"P737470",5,19843,"E08","t0",0
1174,"P737470",5,19843,"E09","t0",NA
1174,"P737470",5,19843,"E10","t0",0
1174,"P737470",5,19843,"E11","t0",0
1174,"P737470",5,19843,"E12","t0",NA
1174,"P737470",5,19843,"F01","t0",0
1174,"P737470",5,19843,"F02","t0",0
1174,"P737470",5,19843,"F03","t0",0
1174,"P737470",5,19843,"F04","t0",0
1174,"P737470",5,19843,"F05","t0",NA
1174,"P737470",5,19843,"F06","t0",0
1174,"P737470",5,19843,"F07","t0",0
1174,"P737470",5,19843,"F08","t0",0
1174,"P737470",5,19843,"F09","t0",0
1174,"P737470",5,19843,"F10","t0",0
1174,"P737470",5,19843,"F11","t0",0
1174,"P737470",5,19843,"F12","t0",NA
1174,"P737470",5,19902,"E01","t0",0
1174,"P737470",5,19902,"E02","t0",0
1174,"P737470",5,19902,"E03","t0",0
1174,"P737470",5,19902,"E04","t0",0
1174,"P737470",5,19902,"E05","t0",0
1174,"P737470",5,19902,"E06","t0",0
1174,"P737470",5,19902,"E07","t0",2.50699996948242
1174,"P737470",5,19902,"E08","t0",NA
1174,"P737470",5,19902,"E09","t0",0
1174,"P737470",5,19902,"E10","t0",NA
1174,"P737470",5,19902,"E11","t0",0
1174,"P737470",5,19902,"E12","t0",0
1174,"P737470",5,19902,"F01","t0",1.04700005054474
1174,"P737470",5,19902,"F02","t0",1.40699994564056
1174,"P737470",5,19902,"F03","t0",0
1174,"P737470",5,19902,"F04","t0",NA
1174,"P737470",5,19902,"F05","t0",0
1174,"P737470",5,19902,"F06","t0",0
1174,"P737470",5,19902,"F07","t0",0
1174,"P737470",5,19902,"F08","t0",0
1174,"P737470",5,19902,"F09","t0",0
1174,"P737470",5,19902,"F10","t0",0
1174,"P737470",5,19902,"F11","t0",0
1174,"P737470",5,19902,"F12","t0",0
1174,"P737470",5,19903,"E01","t0",0
1174,"P737470",5,19903,"E02","t0",0
1174,"P737470",5,19903,"E03","t0",0
1174,"P737470",5,19903,"E04","t0",0
1174,"P737470",5,19903,"E05","t0",0
1174,"P737470",5,19903,"E06","t0",0
1174,"P737470",5,19903,"E07","t0",0
1174,"P737470",5,19903,"E08","t0",0
1174,"P737470",5,19903,"E09","t0",0
1174,"P737470",5,19903,"E10","t0",0
1174,"P737470",5,19903,"E11","t0",0
1174,"P737470",5,19903,"E12","t0",0
1174,"P737470",5,19903,"F01","t0",0
1174,"P737470",5,19903,"F02","t0",0
1174,"P737470",5,19903,"F03","t0",0
1174,"P737470",5,19903,"F04","t0",0
1174,"P737470",5,19903,"F05","t0",0
1174,"P737470",5,19903,"F06","t0",0
1174,"P737470",5,19903,"F07","t0",0
1174,"P737470",5,19903,"F08","t0",0
1174,"P737470",5,19903,"F09","t0",0
1174,"P737470",5,19903,"F10","t0",0
1174,"P737470",5,19903,"F11","t0",0.0640000030398369
1174,"P737470",5,19903,"F12","t0",0
1174,"P737470",10,19737,"G01","t0",0
1174,"P737470",10,19737,"G02","t0",0
1174,"P737470",10,19737,"G03","t0",0
1174,"P737470",10,19737,"G04","t0",0
1174,"P737470",10,19737,"G05","t0",0
1174,"P737470",10,19737,"G06","t0",0
1174,"P737470",10,19737,"G07","t0",0
1174,"P737470",10,19737,"G08","t0",0
1174,"P737470",10,19737,"G09","t0",0
1174,"P737470",10,19737,"G10","t0",0
1174,"P737470",10,19737,"G11","t0",0
1174,"P737470",10,19737,"G12","t0",0
1174,"P737470",10,19737,"H01","t0",0
1174,"P737470",10,19737,"H02","t0",0
1174,"P737470",10,19737,"H03","t0",0
1174,"P737470",10,19737,"H04","t0",0
1174,"P737470",10,19737,"H05","t0",0
1174,"P737470",10,19737,"H06","t0",0
1174,"P737470",10,19737,"H07","t0",0.736999988555908
1174,"P737470",10,19737,"H08","t0",0.763999998569489
1174,"P737470",10,19737,"H09","t0",0
1174,"P737470",10,19737,"H10","t0",0
1174,"P737470",10,19737,"H11","t0",0
1174,"P737470",10,19737,"H12","t0",0
1174,"P737470",10,19738,"G01","t0",0
1174,"P737470",10,19738,"G02","t0",0
1174,"P737470",10,19738,"G03","t0",0.328999996185303
1174,"P737470",10,19738,"G04","t0",0
1174,"P737470",10,19738,"G05","t0",0
1174,"P737470",10,19738,"G06","t0",0
1174,"P737470",10,19738,"G07","t0",0
1174,"P737470",10,19738,"G08","t0",0
1174,"P737470",10,19738,"G09","t0",0
1174,"P737470",10,19738,"G10","t0",8.72999976575375
1174,"P737470",10,19738,"G11","t0",0
1174,"P737470",10,19738,"G12","t0",0
1174,"P737470",10,19738,"H01","t0",0
1174,"P737470",10,19738,"H02","t0",0
1174,"P737470",10,19738,"H03","t0",0
1174,"P737470",10,19738,"H04","t0",3.05999994277954
1174,"P737470",10,19738,"H05","t0",0
1174,"P737470",10,19738,"H06","t0",0
1174,"P737470",10,19738,"H07","t0",0
1174,"P737470",10,19738,"H08","t0",0.298000007867813
1174,"P737470",10,19738,"H09","t0",0
1174,"P737470",10,19738,"H10","t0",0
1174,"P737470",10,19738,"H11","t0",0.30799999833107
1174,"P737470",10,19738,"H12","t0",0
1174,"P737470",10,19842,"G01","t0",0
1174,"P737470",10,19842,"G02","t0",0
1174,"P737470",10,19842,"G03","t0",0
1174,"P737470",10,19842,"G04","t0",0
1174,"P737470",10,19842,"G05","t0",0
1174,"P737470",10,19842,"G06","t0",0
1174,"P737470",10,19842,"G07","t0",0
1174,"P737470",10,19842,"G08","t0",0
1174,"P737470",10,19842,"G09","t0",0
1174,"P737470",10,19842,"G10","t0",0
1174,"P737470",10,19842,"G11","t0",1.70299994945526
1174,"P737470",10,19842,"G12","t0",0
1174,"P737470",10,19842,"H01","t0",0
1174,"P737470",10,19842,"H02","t0",0
1174,"P737470",10,19842,"H03","t0",0
1174,"P737470",10,19842,"H04","t0",0
1174,"P737470",10,19842,"H05","t0",0
1174,"P737470",10,19842,"H06","t0",0
1174,"P737470",10,19842,"H07","t0",0
1174,"P737470",10,19842,"H08","t0",0
1174,"P737470",10,19842,"H09","t0",0
1174,"P737470",10,19842,"H10","t0",0
1174,"P737470",10,19842,"H11","t0",0.150999993085861
1174,"P737470",10,19842,"H12","t0",0
1174,"P737470",10,19843,"G01","t0",0
1174,"P737470",10,19843,"G02","t0",0
1174,"P737470",10,19843,"G03","t0",0
1174,"P737470",10,19843,"G04","t0",0
1174,"P737470",10,19843,"G05","t0",0
1174,"P737470",10,19843,"G06","t0",0
1174,"P737470",10,19843,"G07","t0",0
1174,"P737470",10,19843,"G08","t0",0
1174,"P737470",10,19843,"G09","t0",0
1174,"P737470",10,19843,"G10","t0",0
1174,"P737470",10,19843,"G11","t0",0
1174,"P737470",10,19843,"G12","t0",0
1174,"P737470",10,19843,"H01","t0",0
1174,"P737470",10,19843,"H02","t0",0
1174,"P737470",10,19843,"H03","t0",0
1174,"P737470",10,19843,"H04","t0",0
1174,"P737470",10,19843,"H05","t0",0
1174,"P737470",10,19843,"H06","t0",0
1174,"P737470",10,19843,"H07","t0",0
1174,"P737470",10,19843,"H08","t0",0
1174,"P737470",10,19843,"H09","t0",0
1174,"P737470",10,19843,"H10","t0",0
1174,"P737470",10,19843,"H11","t0",0
1174,"P737470",10,19843,"H12","t0",0
1174,"P737470",10,19902,"G01","t0",0
1174,"P737470",10,19902,"G02","t0",0
1174,"P737470",10,19902,"G03","t0",0
1174,"P737470",10,19902,"G04","t0",0
1174,"P737470",10,19902,"G05","t0",0
1174,"P737470",10,19902,"G06","t0",0
1174,"P737470",10,19902,"G07","t0",0
1174,"P737470",10,19902,"G08","t0",0
1174,"P737470",10,19902,"G09","t0",0
1174,"P737470",10,19902,"G10","t0",0
1174,"P737470",10,19902,"G11","t0",0
1174,"P737470",10,19902,"G12","t0",0
1174,"P737470",10,19902,"H01","t0",0
1174,"P737470",10,19902,"H02","t0",0
1174,"P737470",10,19902,"H03","t0",0
1174,"P737470",10,19902,"H04","t0",0
1174,"P737470",10,19902,"H05","t0",0
1174,"P737470",10,19902,"H06","t0",0
1174,"P737470",10,19902,"H07","t0",0
1174,"P737470",10,19902,"H08","t0",0
1174,"P737470",10,19902,"H09","t0",0
1174,"P737470",10,19902,"H10","t0",0
1174,"P737470",10,19902,"H11","t0",0
1174,"P737470",10,19902,"H12","t0",0
1174,"P737470",10,19903,"G01","t0",0
1174,"P737470",10,19903,"G02","t0",0
1174,"P737470",10,19903,"G03","t0",0
1174,"P737470",10,19903,"G04","t0",0
1174,"P737470",10,19903,"G05","t0",0
1174,"P737470",10,19903,"G06","t0",0
1174,"P737470",10,19903,"G07","t0",0
1174,"P737470",10,19903,"G08","t0",0
1174,"P737470",10,19903,"G09","t0",0
1174,"P737470",10,19903,"G10","t0",0
1174,"P737470",10,19903,"G11","t0",0
1174,"P737470",10,19903,"G12","t0",0
1174,"P737470",10,19903,"H01","t0",0
1174,"P737470",10,19903,"H02","t0",0
1174,"P737470",10,19903,"H03","t0",0
1174,"P737470",10,19903,"H04","t0",1.91600000858307
1174,"P737470",10,19903,"H05","t0",NA
1174,"P737470",10,19903,"H06","t0",0
1174,"P737470",10,19903,"H07","t0",0
1174,"P737470",10,19903,"H08","t0",0
1174,"P737470",10,19903,"H09","t0",0
1174,"P737470",10,19903,"H10","t0",0
1174,"P737470",10,19903,"H11","t0",0
1174,"P737470",10,19903,"H12","t0",0
1174,"P737470",0,19737,"A01","t1",0
1174,"P737470",0,19737,"A02","t1",0
1174,"P737470",0,19737,"A03","t1",0
1174,"P737470",0,19737,"A04","t1",0
1174,"P737470",0,19737,"A05","t1",0
1174,"P737470",0,19737,"A06","t1",0
1174,"P737470",0,19737,"A07","t1",0
1174,"P737470",0,19737,"A08","t1",0
1174,"P737470",0,19737,"A09","t1",0
1174,"P737470",0,19737,"A10","t1",0
1174,"P737470",0,19737,"A11","t1",0
1174,"P737470",0,19737,"A12","t1",0
1174,"P737470",0,19737,"B01","t1",0
1174,"P737470",0,19737,"B02","t1",0
1174,"P737470",0,19737,"B03","t1",1.05099999904633
1174,"P737470",0,19737,"B04","t1",0
1174,"P737470",0,19737,"B05","t1",NA
1174,"P737470",0,19737,"B06","t1",0
1174,"P737470",0,19737,"B07","t1",0
1174,"P737470",0,19737,"B08","t1",0
1174,"P737470",0,19737,"B09","t1",0
1174,"P737470",0,19737,"B10","t1",0
1174,"P737470",0,19737,"B11","t1",0
1174,"P737470",0,19737,"B12","t1",0
1174,"P737470",0,19738,"A01","t1",0
1174,"P737470",0,19738,"A02","t1",0
1174,"P737470",0,19738,"A03","t1",0.0869999974966049
1174,"P737470",0,19738,"A04","t1",0
1174,"P737470",0,19738,"A05","t1",0
1174,"P737470",0,19738,"A06","t1",0
1174,"P737470",0,19738,"A07","t1",0
1174,"P737470",0,19738,"A08","t1",0
1174,"P737470",0,19738,"A09","t1",0
1174,"P737470",0,19738,"A10","t1",0
1174,"P737470",0,19738,"A11","t1",0
1174,"P737470",0,19738,"A12","t1",0
1174,"P737470",0,19738,"B01","t1",0
1174,"P737470",0,19738,"B02","t1",0
1174,"P737470",0,19738,"B03","t1",0
1174,"P737470",0,19738,"B04","t1",0
1174,"P737470",0,19738,"B05","t1",0
1174,"P737470",0,19738,"B06","t1",0
1174,"P737470",0,19738,"B07","t1",0
1174,"P737470",0,19738,"B08","t1",0
