chemical.id,bottle.id,conc,plate.id,well,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49,t50
1174,P737470,10,19903,G09,0,0,0,0,0,0,0,0,0,16.75345575,0,0,0,0,0.021701375,15.8420215625,0.021701375,0,0,0,0,15.8637009375,0,0.1302084375,6.098073875,0,0,0,0,14.6267148125,0,0,0,4.730903125,0.8463528125,0,0,0,0.021701375,15.7769375,6.662331875,1.4973953125,0,0,0,0,0,0,0,0
1174,P737470,10,19903,G10,0,0,0,0,0,15.928821875,0,0,0,0,17.1007121875,0,0,0,0,0,15.538203125,0,0,8.65886075,3.059895125,0,0,0,0,13.997409375,0.607638125,0,0,7.09634375,2.3437503125,49.023421875,52.4088771875,20.4861016875,23.307275,5.4904554375,6.9010541875,3.797744375,0,0,0,0,0,0,0,0,0,0.021701375,0,0
1174,P737470,10,19903,G11,0,0,1.866320125,10.004345125,0,0,0,0,10.8072823125,0.021701375,0,0,0,13.41145375,0,0,0,4.60069375,0.108506875,0,0,10.41668125,0.0434028125,2.9730909375,0,0,0,13.1076196875,0,0,0,0,14.322893125,3.27691025,5.0781284375,5.46875025,0,0,0,0,0,0,0,0,11.5885321875,0,3.05989625,0.4557291875,0,0
1174,P737470,10,19903,G12,0,0,0,0,0,0,0,0,0,0,15.1258590625,0,0,5.31685,3.1032979375,0,0,0,15.6684096875,0,0,0,0,0,0,0,0,0,0,0,0,0,6.879341375,22.20053375,34.700483875,3.710939375,0,0,0,0,0,0,0,0,0,0,3.190107625,4.2317704375,0,0
1174,P737470,10,19903,H01,0,2.690971875,12.6519045,0,0,0,12.97744375,1.28038375,0,0,0,14.409707625,0,0,0,14.47485375,0,0,0,15.7117925,0,0,0,14.0191045,0,0,0,0,14.4748175,0,0,0,0,0,16.276053125,0,0,0,0,0,0,0,0,14.3446190625,0,0,43.79341,47.5911479375,0,0
1174,P737470,10,19903,H02,0,0,0,0,0,0,14.51822125,0,0,0,14.735245125,0,0,0,0,0,4.6658,0,14.6918540625,0,0,0,0,0,0,0,0,14.8654315625,0,0,0,0,0,0,0,14.2361165625,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H03,0,8.1163121875,0,14.887145125,0.9548621875,0,8.3116465625,0.021701375,0,16.1675321875,0,0,0,0,15.8637165625,3.8628446875,0,0,13.8888778125,21.5928575,0,0,0,0,0,15.84202125,0,0,0,0,15.90711,0.8680559375,0,0,0,0,0,0,0,3.689234375,10.720498125,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H04,0,0,7.074653125,0.108506875,0,14.6484475,0,0,0,0,0,0,0,0,6.662340625,4.036457625,0,15.6901025,0,0,0,0,0,0,1.692707625,5.0998265,0,0,0,0,13.82377125,0,0,15.538225,14.8003465625,15.820294375,1.69270825,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H05,0,0,6.31510075,0,0,0,6.1848925,0,4.644096875,4.4704848125,0,0,0,6.076388875,1.085070125,0,0,0,6.7925234375,0.282118125,0,0,0,6.401909375,1.41059025,0,0,0,0,0,0,4.36198125,20.6814366875,25.434022625,14.1927046875,5.5121593125,0.2387153125,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H06,0,0,0,0,0.021701375,0,14.192703125,0.3906259375,0,15.364595125,0,0,0,0,13.085909375,0.086805625,0,9.917533875,6.011293125,11.132809375,0,0,0,0,0,17.55640625,2.3220496875,0,1.302084375,10.6553653125,0,0,23.828146875,33.15971875,22.3307273125,0,20.269109375,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H07,0,0,15.27775,0,10.438380625,0,0,0,0,0,0,14.366328125,0,0,0,9.049492625,0,14.149284375,9.743915,0.368925,0,0,0,0,4.947925,9.5920259375,3.211804375,5.36025375,0,0,16.1241295,0,0,17.447920125,8.55036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H08,7.074652625,0,0,0,14.605034375,0,0,9.2881973125,16.79689375,1.063367,0,0,0,0,11.2196066875,0,14.800375,1.1501741875,0,0,0,0,19.4661221875,0,0,6.879340625,10.5468659375,0,0.021701375,12.304684375,1.106771875,19.8133603125,11.067725,43.4461625,56.6406040625,26.7795059375,18.294276375,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H09,16.8185625,0,6.792535,0,0,0,0,19.57466,0,0,7.421876375,0.6076375,0,0,0,14.4097375,2.7994809375,0,7.6822965625,0,0,0,7.5954853125,0,8.7456623125,14.691850625,4.210070125,0,8.2682298125,0,0,0,17.296015,7.63889,0,0,0,0,0,8.8975593125,0,0,0,0,0,0.021701375,0,0,0,0
1174,P737470,10,19903,H10,0,0,0,0,0,0,0,0,5.7074659375,10.63369125,0,0,0,13.9105959375,0,0,0,0,0,0,0,0,0,0,11.132809375,0.5425334375,0,0,0,13.58506125,0,0,12.955709375,47.005203125,42.1441195,19.9218540625,15.538182625,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H11,0,0,9.74392825,0,0,0,0,2.191840625,9.1362840625,0,0,0,9.11458125,1.25868,0,11.2413125,0,0,9.244791375,0.0868054375,0,0,0,0,9.309906875,0,16.05901875,0,0,0,0,0,5.034721875,10.4166645,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,P737470,10,19903,H12,0,0,0,0,0,4.7526040625,0.108507,9.3749985625,0,0,0,0,0,0,0,3.580728125,0.5859368125,0,0,0,9.7222295,0,0,0,0,0,0,10.7638940625,1.432290875,0,0,0,10.5034679375,12.60852875,11.7187430625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
