chemical.id,bottle.id,conc,plate.id,well,total.dist
1174,P215706,0,25487,G07,820.977998826653
1174,P215706,0,25487,G08,422.310998540372
1174,P215706,0,25487,G09,77.4759999457747
1174,P215706,0,25487,G10,270.397998926695
1174,P215706,0,25487,G11,335.250000182539
1174,P215706,0,25487,G12,291.268000867218
1174,P215706,0,25487,H01,663.521001033485
1174,P215706,0,25487,H02,147.212000688538
1174,P215706,0,25487,H03,567.662000870332
1174,P215706,0,25487,H04,182.620998913422
1174,P215706,0,25487,H05,292.903998475522
1174,P215706,0,25487,H06,497.147001232021
1174,P215706,0,25487,H07,371.66999887675
1174,P215706,0,25487,H08,111.002000361681
1174,P215706,0,25487,H09,528.318000417203
1174,P215706,0,25487,H10,221.801000117324
1174,P215706,0,25487,H11,642.442997585982
1174,P215706,0,25487,H12,989.933002334088
1174,P215706,0,25488,G01,3.63299998268485
1174,P215706,0,25488,G02,941.793997749686
1174,P215706,0,25488,G03,602.448002047837
1174,P215706,0,25488,G04,1057.53500311077
1174,P215706,0,25488,G05,460.985000384972
1174,P215706,0,25488,G06,447.042000591755
1174,P215706,0,25488,G07,147.404999881983
1174,P215706,0,25488,G08,586.968999620527
1174,P215706,0,25488,G09,420.349997226149
1174,P215706,0,25488,G10,710.049004733562
1174,P215706,0,25488,G11,757.545001506805
1174,P215706,0,25488,G12,77.054000210017
1174,P215706,0,25488,H01,175.399999211542
1174,P215706,0,25488,H02,689.912000089884
1174,P215706,0,25488,H03,1348.79899556935
1174,P215706,0,25488,H04,493.259997561574
1174,P215706,0,25488,H05,383.642999688163
1174,P215706,0,25488,H06,440.062000627629
1174,P215706,0,25488,H07,505.303000323474
1174,P215706,0,25488,H08,900.411000993103
1174,P215706,0,25488,H09,468.756001330912
1174,P215706,0,25488,H10,582.451998971403
1174,P215706,0,25488,H11,448.842000335455
1174,P215706,0,25488,H12,366.22699884139
1174,P215706,0,25489,G01,251.400999465957
1174,P215706,0,25489,G02,956.726000390947
1174,P215706,0,25489,G03,0
1174,P215706,0,25489,G04,167.275000859052
1174,P215706,0,25489,G05,486.907999373972
1174,P215706,0,25489,G06,157.084999654442
1174,P215706,0,25489,G07,497.943000596017
1174,P215706,0,25489,G08,547.480000950396
1174,P215706,0,25489,G09,455.999998904765
1174,P215706,0,25489,G10,193.067999431863
1174,P215706,0,25489,G11,108.877999853343
1174,P215706,0,25489,G12,286.184999395162
1174,P215706,0,25489,H01,1344.71700350009
1174,P215706,0,25489,H02,285.465000942349
1174,P215706,0,25489,H03,1176.98599902913
1174,P215706,0,25489,H04,320.860000437126
1174,P215706,0,25489,H05,86.4449994005263
1174,P215706,0,25489,H06,140.269000446424
1174,P215706,0,25489,H07,0
1174,P215706,0,25489,H08,921.56200005114
1174,P215706,0,25489,H09,215.856000613421
1174,P215706,0,25489,H10,293.287000641227
1174,P215706,0,25489,H11,355.688998956233
1174,P215706,0,25489,H12,387.865998435766
1174,P215706,0,25490,G01,516.066998567432
1174,P215706,0,25490,G02,37.8620001375675
1174,P215706,0,25490,G03,931.746000360698
1174,P215706,0,25490,G04,187.722000971437
1174,P215706,0,25490,G05,1349.90399801731
1174,P215706,0,25490,G06,1825.18599929288
1174,P215706,0,25490,G07,359.802998241037
1174,P215706,0,25490,G08,255.700000766665
1174,P215706,0,25490,G09,106.39599968493
1174,P215706,0,25490,G10,495.279999110848
1174,P215706,0,25490,G11,124.38299966976
1174,P215706,0,25490,G12,158.899999510497
1174,P215706,0,25490,H01,597.408002635464
1174,P215706,0,25490,H02,1079.87100145221
1174,P215706,0,25490,H03,662.377999516204
1174,P215706,0,25490,H04,1063.61999867856
1174,P215706,0,25490,H05,530.084001306445
1174,P215706,0,25490,H06,2268.13700026274
1174,P215706,0,25490,H07,1466.07700001821
1174,P215706,0,25490,H08,77.8119999878109
1174,P215706,0,25490,H09,857.950999371707
1174,P215706,0,25490,H10,242.600999522954
1174,P215706,0,25490,H11,970.713998029009
1174,P215706,0,25490,H12,1380.55299955607
1174,P215706,0,25492,G01,0
1174,P215706,0,25492,G02,846.514001742005
1174,P215706,0,25492,G03,2456.97900246456
1174,P215706,0,25492,G04,2328.10000921413
1174,P215706,0,25492,G05,467.341001078486
1174,P215706,0,25492,G06,1097.33300339431
1174,P215706,0,25492,G07,0
1174,P215706,0,25492,G08,757.499997470528
1174,P215706,0,25492,G09,361.867999024689
1174,P215706,0,25492,G10,861.92000201717
1174,P215706,0,25492,G11,253.768002517521
1174,P215706,0,25492,G12,574.603000323288
1174,P215706,0,25492,H01,3276.94399757683
1174,P215706,0,25492,H02,866.274997450411
1174,P215706,0,25492,H03,1896.8599985633
1174,P215706,0,25492,H04,1887.51299434528
1174,P215706,0,25492,H05,1365.84399309754
1174,P215706,0,25492,H06,2629.83599992096
1174,P215706,0,25492,H07,500.431001100689
1174,P215706,0,25492,H08,937.173997208476
1174,P215706,0,25492,H09,739.307998269796
1174,P215706,0,25492,H10,0
1174,P215706,0,25492,H11,842.96600019373
1174,P215706,0,25492,H12,345.311999399215
1174,P215706,0,25493,G01,0
1174,P215706,0,25493,G02,360.776999076828
1174,P215706,0,25493,G03,481.549998365342
1174,P215706,0,25493,G04,671.319998899475
1174,P215706,0,25493,G05,1648.28700100258
1174,P215706,0,25493,G06,535.084000481293
1174,P215706,0,25493,G07,1173.86000683531
1174,P215706,0,25493,G08,1022.41199831665
1174,P215706,0,25493,G09,517.267996314913
1174,P215706,0,25493,G10,309.756999373436
1174,P215706,0,25493,G11,652.562001593411
1174,P215706,0,25493,G12,158.421000858769
1174,P215706,0,25493,H01,850.150998668745
1174,P215706,0,25493,H02,382.10900131613
1174,P215706,0,25493,H03,511.942000128329
1174,P215706,0,25493,H04,1090.24700313807
1174,P215706,0,25493,H05,645.647995587438
1174,P215706,0,25493,H06,352.615001048893
1174,P215706,0,25493,H07,1289.35899754614
1174,P215706,0,25493,H08,95.0889999642968
1174,P215706,0,25493,H09,477.582999438047
1174,P215706,0,25493,H10,541.956000773236
1174,P215706,0,25493,H11,1556.94300167263
1174,P215706,0,25493,H12,886.217000892386
1174,P215706,1,25484,E01,720.750002501532
1174,P215706,1,25484,E02,861.154997596517
1174,P215706,1,25484,E03,654.668999891728
1174,P215706,1,25484,E04,1483.92299969122
1174,P215706,1,25484,E05,1437.39700559527
1174,P215706,1,25484,E06,329.089999238961
1174,P215706,1,25484,E07,7.31400008499623
1174,P215706,1,25484,E08,207.517999831587
1174,P215706,1,25484,E09,335.94600054156
1174,P215706,1,25484,E10,712.219000855461
1174,P215706,1,25484,E11,0
1174,P215706,1,25484,E12,179.150001008064
1174,P215706,1,25484,F01,40.2500002067536
1174,P215706,1,25484,F02,293.277001271024
1174,P215706,1,25484,F03,1656.70699376706
1174,P215706,1,25484,F04,1612.71200498566
1174,P215706,1,25484,F05,845.776997475885
1174,P215706,1,25484,F06,590.446998260915
1174,P215706,1,25484,F07,595.356999847107
1174,P215706,1,25484,F08,92.8769998438657
1174,P215706,1,25484,F09,502.964998158626
1174,P215706,1,25484,F10,1100.25999769941
1174,P215706,1,25484,F11,177.634000510909
1174,P215706,1,25484,F12,641.890002440661
1174,P215706,1,25485,E01,900.662999602035
1174,P215706,1,25485,E02,1168.46899993718
1174,P215706,1,25485,E03,1321.09000110999
1174,P215706,1,25485,E04,239.777999105863
1174,P215706,1,25485,E05,158.809000957757
1174,P215706,1,25485,E06,874.233000580221
1174,P215706,1,25485,E07,191.546999931335
1174,P215706,1,25485,E08,16.2149999327958
1174,P215706,1,25485,E09,1419.03700114507
1174,P215706,1,25485,E10,478.465999190696
1174,P215706,1,25485,E11,204.815999411047
1174,P215706,1,25485,E12,815.045998237096
1174,P215706,1,25485,F01,826.557003038935
1174,P215706,1,25485,F02,276.789998611435
1174,P215706,1,25485,F03,1162.27399645932
1174,P215706,1,25485,F04,80.7300006691367
1174,P215706,1,25485,F05,266.080999104306
1174,P215706,1,25485,F06,141.37200021185
1174,P215706,1,25485,F07,0
1174,P215706,1,25485,F08,648.515000729822
1174,P215706,1,25485,F09,895.764000639319
1174,P215706,1,25485,F10,346.052001038566
1174,P215706,1,25485,F11,82.5059991553426
1174,P215706,1,25485,F12,1146.21099885553
1174,P215706,1,25486,E01,234.722999885678
1174,P215706,1,25486,E02,335.376001458615
1174,P215706,1,25486,E03,118.201999953948
1174,P215706,1,25486,E04,634.644998682663
1174,P215706,1,25486,E05,471.372998682782
1174,P215706,1,25486,E06,1375.35599843226
1174,P215706,1,25486,E07,1098.64300022274
1174,P215706,1,25486,E08,290.332000678405
1174,P215706,1,25486,E09,1043.87599836104
1174,P215706,1,25486,E10,2258.40399736166
1174,P215706,1,25486,E11,160.253999657929
1174,P215706,1,25486,E12,1322.17399991304
1174,P215706,1,25486,F01,192.003000609577
1174,P215706,1,25486,F02,147.60200082697
1174,P215706,1,25486,F03,1278.35900581256
1174,P215706,1,25486,F04,683.227000422776
1174,P215706,1,25486,F05,69.6450004130602
1174,P215706,1,25486,F06,1605.67900072225
1174,P215706,1,25486,F07,164.012000758201
1174,P215706,1,25486,F08,100.216000370681
1174,P215706,1,25486,F09,2164.14200318605
1174,P215706,1,25486,F10,122.011999811977
1174,P215706,1,25486,F11,815.487998183817
1174,P215706,1,25486,F12,1380.39399470016
1174,P215706,1,25487,E01,135.53499924764
1174,P215706,1,25487,E02,663.10899550328
1174,P215706,1,25487,E03,1034.44099727925
1174,P215706,1,25487,E04,90.3269994072616
1174,P215706,1,25487,E05,964.21800012514
1174,P215706,1,25487,E06,768.892998345196
1174,P215706,1,25487,E07,143.140999563038
1174,P215706,1,25487,E08,1296.80800198764
1174,P215706,1,25487,E09,473.061000265181
1174,P215706,1,25487,E10,230.051998523995
1174,P215706,1,25487,E11,247.184000421315
1174,P215706,1,25487,E12,1018.70700415596
1174,P215706,1,25487,F01,4.16499996185303
1174,P215706,1,25487,F02,264.688001044095
1174,P215706,1,25487,F03,26.0119997095317
1174,P215706,1,25487,F04,140.146999945398
1174,P215706,1,25487,F05,456.659999582916
1174,P215706,1,25487,F06,206.837000403553
1174,P215706,1,25487,F07,522.949999583885
1174,P215706,1,25487,F08,0
1174,P215706,1,25487,F09,37.4510002443567
1174,P215706,1,25487,F10,0
1174,P215706,1,25487,F11,346.627999776974
1174,P215706,1,25487,F12,273.184999535792
1174,P215706,1,25488,E01,283.595000371337
1174,P215706,1,25488,E02,1678.65199661627
1174,P215706,1,25488,E03,9.11299991607666
1174,P215706,1,25488,E04,2215.69100343809
1174,P215706,1,25488,E05,36.1630004309118
1174,P215706,1,25488,E06,636.902001000475
1174,P215706,1,25488,E07,926.631995305419
1174,P215706,1,25488,E08,479.061998791993
1174,P215706,1,25488,E09,806.343998661265
1174,P215706,1,25488,E10,985.178998671472
1174,P215706,1,25488,E11,945.256998198107
1174,P215706,1,25488,E12,121.148999985307
1174,P215706,1,25488,F01,428.920998722315
1174,P215706,1,25488,F02,702.296001862735
1174,P215706,1,25488,F03,1733.89999566972
1174,P215706,1,25488,F04,445.316998977214
1174,P215706,1,25488,F05,557.755998112261
1174,P215706,1,25488,F06,609.940000385046
1174,P215706,1,25488,F07,449.600001942366
1174,P215706,1,25488,F08,765.647002138198
1174,P215706,1,25488,F09,614.343999501318
1174,P215706,1,25488,F10,1197.28200046718
1174,P215706,1,25488,F11,267.183000955731
1174,P215706,1,25488,F12,427.124995332211
1174,P215706,1,25489,E01,952.458000434562
1174,P215706,1,25489,E02,523.979000106454
1174,P215706,1,25489,E03,329.801999736577
1174,P215706,1,25489,E04,61.6909998934716
1174,P215706,1,25489,E05,0
1174,P215706,1,25489,E06,234.674998551607
1174,P215706,1,25489,E07,1193.04700130783
1174,P215706,1,25489,E08,183.741000246257
1174,P215706,1,25489,E09,895.282998295501
1174,P215706,1,25489,E10,275.262999523431
1174,P215706,1,25489,E11,1087.09700324759
1174,P215706,1,25489,E12,43.7299999892712
1174,P215706,1,25489,F01,200.718002196401
1174,P215706,1,25489,F02,265.15399903059
1174,P215706,1,25489,F03,34.9300002921373
1174,P215706,1,25489,F04,1039.3500014022
1174,P215706,1,25489,F05,210.515999626368
1174,P215706,1,25489,F06,489.455000696704
1174,P215706,1,25489,F07,786.866000365466
1174,P215706,1,25489,F08,807.128001235425
1174,P215706,1,25489,F09,361.508001662791
1174,P215706,1,25489,F10,94.5280001349747
1174,P215706,1,25489,F11,518.192999966443
1174,P215706,1,25489,F12,519.271000914276
1174,P215706,1,25490,E01,738.181000310928
1174,P215706,1,25490,E02,1401.03299922124
1174,P215706,1,25490,E03,1319.66399786621
1174,P215706,1,25490,E04,743.449999658391
1174,P215706,1,25490,E05,1010.99300009757
1174,P215706,1,25490,E06,711.470999388024
1174,P215706,1,25490,E07,836.501996934414
1174,P215706,1,25490,E08,1250.71500154957
1174,P215706,1,25490,E09,671.499004524201
1174,P215706,1,25490,E10,292.461001627147
1174,P215706,1,25490,E11,451.857998527586
1174,P215706,1,25490,E12,343.628999294713
1174,P215706,1,25490,F01,613.477001786232
1174,P215706,1,25490,F02,426.004000093788
1174,P215706,1,25490,F03,994.624002289027
1174,P215706,1,25490,F04,628.079000391066
1174,P215706,1,25490,F05,1134.22500266507
1174,P215706,1,25490,F06,1795.3890071027
1174,P215706,1,25490,F07,683.947998929769
1174,P215706,1,25490,F08,606.707999171689
1174,P215706,1,25490,F09,1833.1440012306
1174,P215706,1,25490,F10,668.962000045925
1174,P215706,1,25490,F11,246.842000711709
1174,P215706,1,25490,F12,1589.15899564326
1174,P215706,1,25492,E01,1068.54300110042
1174,P215706,1,25492,E02,557.384996699169
1174,P215706,1,25492,E03,350.299000017345
1174,P215706,1,25492,E04,54.677000142634
1174,P215706,1,25492,E05,227.785000044853
1174,P215706,1,25492,E06,157.909999586642
1174,P215706,1,25492,E07,234.648999281228
1174,P215706,1,25492,E08,1123.53599877656
1174,P215706,1,25492,E09,226.835000149906
1174,P215706,1,25492,E10,0
1174,P215706,1,25492,E11,3567.70998395979
1174,P215706,1,25492,E12,1573.13099966198
1174,P215706,1,25492,F01,1476.69900885224
1174,P215706,1,25492,F02,792.762000171468
1174,P215706,1,25492,F03,268.697999767959
1174,P215706,1,25492,F04,1027.4650001321
1174,P215706,1,25492,F05,393.274001315236
1174,P215706,1,25492,F06,896.900002032518
1174,P215706,1,25492,F07,428.844999074936
1174,P215706,1,25492,F08,361.362998880446
1174,P215706,1,25492,F09,374.356000296772
1174,P215706,1,25492,F10,753.135006327182
1174,P215706,1,25492,F11,1072.19999875128
1174,P215706,1,25492,F12,469.855998044833
1174,P215706,1,25493,E01,807.214003406465
1174,P215706,1,25493,E02,1607.23300975561
1174,P215706,1,25493,E03,414.56799877435
1174,P215706,1,25493,E04,312.706998959184
1174,P215706,1,25493,E05,981.906001420691
1174,P215706,1,25493,E06,1999.10600123554
1174,P215706,1,25493,E07,227.006999898702
1174,P215706,1,25493,E08,918.516001977027
1174,P215706,1,25493,E09,827.84999736771
1174,P215706,1,25493,E10,1421.66599657387
1174,P215706,1,25493,E11,513.168001975864
1174,P215706,1,25493,E12,647.858000365086
1174,P215706,1,25493,F01,1639.34199300781
1174,P215706,1,25493,F02,796.502999462187
1174,P215706,1,25493,F03,1879.13099884987
1174,P215706,1,25493,F04,493.622999114916
1174,P215706,1,25493,F05,703.017001073807
1174,P215706,1,25493,F06,1090.2209993042
1174,P215706,1,25493,F07,719.466000668705
1174,P215706,1,25493,F08,953.110000740271
1174,P215706,1,25493,F09,166.212999582291
1174,P215706,1,25493,F10,74.7230002870783
1174,P215706,1,25493,F11,1286.03399432078
1174,P215706,1,25493,F12,219.36899905093
1174,P215706,5,25484,C01,676.424003593624
1174,P215706,5,25484,C02,319.957998523489
1174,P215706,5,25484,C03,535.326999220066
1174,P215706,5,25484,C04,0
1174,P215706,5,25484,C05,358.74300115928
1174,P215706,5,25484,C06,45.5730000883341
1174,P215706,5,25484,C07,40.3430002769455
1174,P215706,5,25484,C08,950.550002857112
1174,P215706,5,25484,C09,67.5089997798205
1174,P215706,5,25484,C10,1107.3790000733
1174,P215706,5,25484,C11,1386.12000530958
1174,P215706,5,25484,C12,827.155997734517
1174,P215706,5,25484,D01,683.614997740835
1174,P215706,5,25484,D02,1029.75399763044
1174,P215706,5,25484,D03,348.922998249531
1174,P215706,5,25484,D04,1354.99499986414
1174,P215706,5,25484,D05,981.102002304047
1174,P215706,5,25484,D06,551.375001333654
1174,P215706,5,25484,D07,383.251998949796
1174,P215706,5,25484,D08,0
1174,P215706,5,25484,D09,3.95500005781651
1174,P215706,5,25484,D10,571.582000789233
1174,P215706,5,25484,D11,965.546995677054
1174,P215706,5,25484,D12,392.612998655066
1174,P215706,5,25485,C01,1878.69600528479
1174,P215706,5,25485,C02,0
1174,P215706,5,25485,C03,1707.12200019881
1174,P215706,5,25485,C04,1835.44699601829
1174,P215706,5,25485,C05,387.696001631208
1174,P215706,5,25485,C06,1271.73799891211
1174,P215706,5,25485,C07,179.086999382824
1174,P215706,5,25485,C08,1078.06199970283
1174,P215706,5,25485,C09,396.995001427829
1174,P215706,5,25485,C10,84.3339999262244
1174,P215706,5,25485,C11,788.141002427787
1174,P215706,5,25485,C12,178.34300048463
1174,P215706,5,25485,D01,317.636998951435
1174,P215706,5,25485,D02,0
1174,P215706,5,25485,D03,993.974003698677
1174,P215706,5,25485,D04,1646.5130032599
1174,P215706,5,25485,D05,70.0709998589009
1174,P215706,5,25485,D06,17.4630000591278
1174,P215706,5,25485,D07,628.220999568701
1174,P215706,5,25485,D08,0
1174,P215706,5,25485,D09,43.7969997022301
1174,P215706,5,25485,D10,1573.19299930334
1174,P215706,5,25485,D11,0
1174,P215706,5,25485,D12,19.3280000947416
1174,P215706,5,25486,C01,794.126999096945
1174,P215706,5,25486,C02,893.058998722583
1174,P215706,5,25486,C03,1681.99600035325
1174,P215706,5,25486,C04,809.213998202235
1174,P215706,5,25486,C05,237.312999662012
1174,P215706,5,25486,C06,1884.58500207216
1174,P215706,5,25486,C07,1125.91700269282
1174,P215706,5,25486,C08,46.9180001392961
1174,P215706,5,25486,C09,1005.74000125937
1174,P215706,5,25486,C10,1551.6570033133
1174,P215706,5,25486,C11,636.409997873008
1174,P215706,5,25486,C12,670.19399933517
1174,P215706,5,25486,D01,934.374999959022
1174,P215706,5,25486,D02,1761.20600227639
1174,P215706,5,25486,D03,1603.73499693349
1174,P215706,5,25486,D04,960.769999193959
1174,P215706,5,25486,D05,873.15700429678
1174,P215706,5,25486,D06,286.632000247017
1174,P215706,5,25486,D07,800.899002900347
1174,P215706,5,25486,D08,555.799001939595
1174,P215706,5,25486,D09,353.529000772163
1174,P215706,5,25486,D10,1158.51799714938
1174,P215706,5,25486,D11,312.425000105053
1174,P215706,5,25486,D12,449.188998525962
1174,P215706,5,25487,C01,81.0609993059188
1174,P215706,5,25487,C02,44.5139997648075
1174,P215706,5,25487,C03,700.392000809312
1174,P215706,5,25487,C04,341.050997477025
1174,P215706,5,25487,C05,976.72900059633
1174,P215706,5,25487,C06,228.152000769973
1174,P215706,5,25487,C07,344.198001235723
1174,P215706,5,25487,C08,474.832000771537
1174,P215706,5,25487,C09,184.654000181705
1174,P215706,5,25487,C10,198.103000011295
1174,P215706,5,25487,C11,21.6579999756068
1174,P215706,5,25487,C12,268.320999229327
1174,P215706,5,25487,D01,499.489000309259
1174,P215706,5,25487,D02,125.055999007076
1174,P215706,5,25487,D03,1130.3030007761
1174,P215706,5,25487,D04,157.291999885812
1174,P215706,5,25487,D05,51.441000431776
1174,P215706,5,25487,D06,152.261999554932
1174,P215706,5,25487,D07,0
1174,P215706,5,25487,D08,1455.07200351171
1174,P215706,5,25487,D09,311.741000466049
1174,P215706,5,25487,D10,1494.2910024114
1174,P215706,5,25487,D11,691.690001413226
1174,P215706,5,25487,D12,1240.69499833882
1174,P215706,5,25488,C01,1143.22699777037
1174,P215706,5,25488,C02,0
1174,P215706,5,25488,C03,1485.84900327027
1174,P215706,5,25488,C04,829.16000495851
1174,P215706,5,25488,C05,148.202999617904
1174,P215706,5,25488,C06,1159.78499805368
1174,P215706,5,25488,C07,419.577999856323
1174,P215706,5,25488,C08,414.870002748445
1174,P215706,5,25488,C09,854.528002101928
1174,P215706,5,25488,C10,816.528996497393
1174,P215706,5,25488,C11,0
1174,P215706,5,25488,C12,196.526001241058
1174,P215706,5,25488,D01,307.59799958393
1174,P215706,5,25488,D02,1070.58800065517
1174,P215706,5,25488,D03,502.184999354184
1174,P215706,5,25488,D04,483.273002754897
1174,P215706,5,25488,D05,988.972000909969
1174,P215706,5,25488,D06,1043.5679994002
1174,P215706,5,25488,D07,1669.12400178798
1174,P215706,5,25488,D08,0
1174,P215706,5,25488,D09,837.49899874255
1174,P215706,5,25488,D10,862.026999920607
1174,P215706,5,25488,D11,728.9280019328
1174,P215706,5,25488,D12,892.700996935368
1174,P215706,5,25489,C01,307.335000118241
1174,P215706,5,25489,C02,387.118000410497
1174,P215706,5,25489,C03,1668.73900226317
1174,P215706,5,25489,C04,351.578001802787
1174,P215706,5,25489,C05,767.823999566957
1174,P215706,5,25489,C06,354.60999924317
1174,P215706,5,25489,C07,277.702000573277
1174,P215706,5,25489,C08,30.9450002983213
1174,P215706,5,25489,C09,183.446999743581
1174,P215706,5,25489,C10,1143.06299806014
1174,P215706,5,25489,C11,45.1440002601594
1174,P215706,5,25489,C12,1266.68299711868
1174,P215706,5,25489,D01,0
1174,P215706,5,25489,D02,489.364000778645
1174,P215706,5,25489,D03,1902.42699729186
1174,P215706,5,25489,D04,661.475001981482
1174,P215706,5,25489,D05,2255.96000374667
1174,P215706,5,25489,D06,703.993000183254
1174,P215706,5,25489,D07,191.308999609202
1174,P215706,5,25489,D08,252.556000027806
1174,P215706,5,25489,D09,41.9050000570714
1174,P215706,5,25489,D10,0
1174,P215706,5,25489,D11,0
1174,P215706,5,25489,D12,450.167996197939
1174,P215706,5,25490,C01,703.168000255711
1174,P215706,5,25490,C02,789.658997476101
1174,P215706,5,25490,C03,713.045999929309
1174,P215706,5,25490,C04,725.059995993972
1174,P215706,5,25490,C05,462.658998858184
1174,P215706,5,25490,C06,433.235000923276
1174,P215706,5,25490,C07,0
1174,P215706,5,25490,C08,1229.84199632145
1174,P215706,5,25490,C09,587.986999880057
1174,P215706,5,25490,C10,1328.07800247334
1174,P215706,5,25490,C11,837.296998843551
1174,P215706,5,25490,C12,861.689998503775
1174,P215706,5,25490,D01,1326.32100368291
1174,P215706,5,25490,D02,892.737998984754
1174,P215706,5,25490,D03,1896.8599998951
1174,P215706,5,25490,D04,714.943000484258
1174,P215706,5,25490,D05,186.62199819088
1174,P215706,5,25490,D06,1031.13999881223
1174,P215706,5,25490,D07,0
1174,P215706,5,25490,D08,372.349999643862
1174,P215706,5,25490,D09,955.01700020954
1174,P215706,5,25490,D10,1771.27300278097
1174,P215706,5,25490,D11,380.904001489282
1174,P215706,5,25490,D12,507.131000362337
1174,P215706,5,25492,C01,972.37500262633
1174,P215706,5,25492,C02,1532.38200316578
1174,P215706,5,25492,C03,1004.35700299218
1174,P215706,5,25492,C04,299.370000601746
1174,P215706,5,25492,C05,280.979000128806
1174,P215706,5,25492,C06,619.743001641706
1174,P215706,5,25492,C07,1435.82199904323
1174,P215706,5,25492,C08,941.619002658874
1174,P215706,5,25492,C09,1738.15399972349
1174,P215706,5,25492,C10,1573.16100296751
1174,P215706,5,25492,C11,2045.87100147828
1174,P215706,5,25492,C12,1011.33100326359
1174,P215706,5,25492,D01,1455.42100562155
1174,P215706,5,25492,D02,1822.28400237858
1174,P215706,5,25492,D03,892.864004146308
1174,P215706,5,25492,D04,336.806001616642
1174,P215706,5,25492,D05,559.320999123156
1174,P215706,5,25492,D06,913.685998119414
1174,P215706,5,25492,D07,664.775999858976
1174,P215706,5,25492,D08,475.228000946343
1174,P215706,5,25492,D09,684.382000461221
1174,P215706,5,25492,D10,1480.05699872598
1174,P215706,5,25492,D11,1488.40299871285
1174,P215706,5,25492,D12,1269.57399949804
1174,P215706,5,25493,C01,1245.02699829638
1174,P215706,5,25493,C02,1859.09299872071
1174,P215706,5,25493,C03,1654.21300171968
1174,P215706,5,25493,C04,706.102004338056
1174,P215706,5,25493,C05,617.21899915114
1174,P215706,5,25493,C06,852.469997931272
1174,P215706,5,25493,C07,412.712999388575
1174,P215706,5,25493,C08,1248.50999853294
