chemical.id,conc,plate.id,well,L1,D1,L2,D2,L3,D3
1174,0,19737,A01,0.0345999985933303,1.14220002889634,0,6.83349995836617,0.536999991536146,16.1195000946522
1174,0,19737,A02,0,0.755000001937149,0.0423000007867815,33.3120001852512,2.04849999994041,28.9592498183251
1174,0,19737,A03,0.503200002014638,11.8505499914289,0.175249996781349,0.737499988079068,1.72320002019405,21.7854499205947
1174,0,19737,A04,0.532299995422361,39.9748002551496,1.68969998136162,0,1.36400002539158,19.6281500190497
1174,0,19737,A05,1.01705000251531,26.1739998534322,2.62180000543594,30.0628501057625,3.25065004080535,29.8738498926163
1174,0,19737,A06,0,1.84359997510911,1.00369999408722,16.4778999969363,1.20369998812676,16.1253500163555
1174,0,19737,A07,0.133450001478195,33.9041002750397,0,0.888699999451639,0,10.7285499181598
1174,0,19737,A08,0.382150000333786,1.17865000963212,0.0853499993681909,0.0890999976545554,1.42499999441207,17.7899502754211
1174,0,19737,A09,0.329550001025199,0.462099981307986,1.19809997975826,3.49929998070002,1.1305999994278,4.62040007561445
1174,0,19737,A10,2.61535000354051,2.42759999111294,2.58980004191398,2.062849990651,1.70275000333787,1.14420000910759
1174,0,19737,A11,0.382949995994569,22.0934499969706,0.504350006580351,23.6915500260889,1.26025002896787,27.411350055784
1174,0,19737,A12,0.857099995017051,0.534500002861025,0.305200004577638,2.05370004102587,0.628900009393689,6.74489998668432
1174,0,19737,B01,16.8283000394702,32.343799996376,2.0169499784708,16.5111999370158,0.98799999356271,16.761799992621
1174,0,19737,B02,0.410999990999699,12.6989501148462,0.125150001049041,17.7903001278639,0.930099993944177,7.92810003757477
1174,0,19737,B03,0.491950000822543,35.5010500054806,3.18134998083114,38.0212500929832,2.9759500384331,36.0758500814438
1174,0,19737,B04,0.097400003671646,19.0376500986517,0.157449995726346,13.5169500255957,0.646850005537272,8.57339999414982
1174,0,19737,B05,0,0,0,0,0,0
1174,0,19737,B06,2.83384999334812,1.1939000017941,2.85799999833106,2.6765000294894,2.45740002989771,26.5432999372482
1174,0,19737,B07,6.19074997603894,4.55469999089837,6.69309989959001,9.99820009395479,6.24159998446704,8.94194997102022
1174,0,19737,B08,0.223350001871585,15.7230499427766,0.35194999873638,16.5069501027464,2.32035000920297,8.66790000293402
1174,0,19737,B09,2.67615000382065,15.1507499840111,6.18850002922117,17.1954499967396,1.68955000042915,13.1393500290811
1174,0,19737,B10,0.201299995183944,13.68144999668,1.80884998068213,21.5131500601768,1.93014997560531,36.2934499979019
1174,0,19737,B11,0.143699999898672,8.29629986584185,1.50590002834797,16.7367498554289,2.21394999548793,5.70020002722743
1174,0,19737,B12,2.74810003489256,47.0837997674942,2.295500010252,40.7154998302459,2.24400003254416,37.7189001441002
1174,0,19738,A01,0.350800004601478,2.10060000866652,0.502300003916025,0.92460000440478,3.3343500385061,0.322250008583068
1174,0,19738,A02,0.822999997437003,18.9691999845207,1.46209998503328,2.44620001073928,0,2.68539997711777
1174,0,19738,A03,0.0629000008106233,11.9352500513196,0.0292499989271163,5.67100004553795,2.26665000617504,28.9677499502898
1174,0,19738,A04,0.566099989414216,0.771999979019166,0,20.3645498916506,2.23154997229579,22.9864999711514
1174,0,19738,A05,2.81470002233981,32.7314499855041,4.99279993716628,21.0174500921275,4.06694997847081,21.6497499048711
1174,0,19738,A06,1.5699000030756,35.4070000290871,1.8914999961853,25.4163000438362,1.25630002021791,41.5112500309944
1174,0,19738,A07,2.43700003623962,36.2548995256424,1.83780000507831,35.2417998969555,0.344800007343294,7.14899995476008
1174,0,19738,A08,0.402799987792968,20.2398999810219,0.364399999380111,17.7715001046658,0.412900000810629,15.0447500061244
1174,0,19738,A09,8.74084993600846,31.213200044632,1.10244997739791,13.630850062333,0.123699998855593,20.7718498976901
1174,0,19738,A10,0.249849998950957,26.7467498093844,1.75605001449585,34.9739998459816,1.44479998946191,20.9092499792576
1174,0,19738,A11,1.44075000584126,32.8031495526433,1.9891999721527,29.7368999361992,2.53144999146462,27.8186500549316
1174,0,19738,A12,2.30560001879931,0.247799992561342,0.411000001430513,0.887500023841854,0.140400004386902,0
1174,0,19738,B01,1.89335004389286,47.0521999835969,7.45890004634856,31.2889501050114,1.21115000247957,3.68869997859
1174,0,19738,B02,2.46420001983643,18.7886998713016,13.7397001683712,32.3352500617504,6.3038499891758,40.4582998871803
1174,0,19738,B03,2.95405004322528,13.3028499942273,0.0374999999999999,6.70689994692801,0.0363999992609029,11.1527999907732
1174,0,19738,B04,0,13.9605500485748,0.33774999976158,9.4760500460863,0.63725000321866,11.6267000934109
1174,0,19738,B05,2.24600000083446,1.60195000246167,2.21029998660087,0,0.576199994981291,2.71049998104571
1174,0,19738,B06,4.28630001693964,10.0807999633253,1.5999499976635,0.616400013118987,0,6.07869997359813
1174,0,19738,B07,0.0164499998092651,7.9715000897646,0.258199995756148,8.69900007396937,0,34.8588001452386
1174,0,19738,B08,0.198100006580352,22.8122500672937,4.21194987297057,19.8854500055313,1.22624999284746,21.2502000160515
1174,0,19738,B09,1.41960001736879,0.528950004279613,0.400199997425081,36.9856002807617,2.57869997620586,18.0501501113176
1174,0,19738,B10,0,1.97249999642372,0.0458000004291532,1.54629998728633,0.124500000476839,25.0585000932217
1174,0,19738,B11,0,6.57019998729228,0.175699999928473,43.4072002887726,1.32059999704362,29.8498999238014
1174,0,19738,B12,0.987100010178983,2.17715002000332,3.00175000876188,3.62125000506639,3.06409999728202,7.7788000456989
1174,0,19842,A01,0.339049991965293,16.3645499423146,3.92945001721382,15.2612500197254,0.928850003331904,17.4243498772383
