chemical.id,conc,L1,D1,L2,D2,L3,D3
1174,0,1.14872708319195,16.8655413115701,1.6228965275203,16.6422520915758,1.47598889128746,16.3338767349099
1174,1,1.33890972192296,17.9218802175899,1.6198597221978,17.9491940909414,1.70429235803702,17.1007607656033
1174,5,1.68540173753281,18.7888913345821,2.14562916631952,19.1678722128492,1.85399756747551,17.9038350794995
1174,10,1.26340728960155,17.3668996393092,1.70311180807249,18.7019590306625,1.58374756742852,18.8925003331316
