chemical.id,conc,Dark,Light
1174,0,16.6138900460186,1.4158708339999
1174,1,17.6572783580449,1.55435393405259
1174,5,18.6201995423102,1.89500949044261
1174,10,18.3204530010344,1.51675555503419
