"chemical.id","bottle.id","conc","plate.id","well","date","MO24","DP24","SM24","MORT","CRAN","AXIS","EDEM","MUSC","LTRK","BRN_","SKIN","NC__","TCHR","DNC_"
"P215706","P215706","1","25486","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25486","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F08","20220506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"P215706","P215706","1","25487","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F10","20220506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"P215706","P215706","1","25487","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25487","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25488","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E05","20220506",0,0,0,0,1,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25489","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25490","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E10","20220506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"P215706","P215706","1","25492","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25492","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","E12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","1","25493","F12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C04","20220506",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25484","D04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D08","20220506",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25484","C09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","C12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25484","D12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C02","20220506",0,0,0,0,1,0,1,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D02","20220506",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25485","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","C11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D11","20220506",0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25485","C12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25485","D12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","C12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25486","D12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D07","20220506",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1
"P215706","P215706","5","25487","C08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","C12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25487","D12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C02","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25488","D02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D04","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D05","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D06","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D07","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C08","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D08","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25488","C09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D09","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D10","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C11","20220506",0,0,0,0,0,1,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D11","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","C12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25488","D12","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25489","C01","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25489","D01","20220506",1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"P215706","P215706","5","25489","C02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25489","D02","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25489","C03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
"P215706","P215706","5","25489","D03","20220506",0,0,0,0,0,0,0,0,0,0,0,0,0,0
