chemical.id,conc,plate.id,well,bottle.id,remove,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24,t25,t26,t27,t28,t29,t30,t31,t32,t33,t34,t35,t36,t37,t38,t39,t40,t41,t42,t43,t44,t45,t46,t47,t48,t49
1174,10,18274,C01,C43518,0,2.083334688,0,0,0,0,0,0,8.637159375,10.17795938,0,0,0,0,0,0,6.011286688,0,0,15.92881375,0,0,0,0,0,0,0,0,0,0,0,4.904512188,0,29.3185875,39.86545531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D01,C43518,0,0,0,7.204866563,2.734373875,0,0,0,0,0,0,9.548621563,0.043402813,0,0,0,9.179700313,0.021701375,0,0,0,7.269965625,0,0,0,0,9.548596688,0,0,0,0,7.790792938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E01,C43518,0,0,0,0,0,0,11.58851656,2.604165125,0,6.575521875,0,0,0,0,0,0,13.17275375,0,0,0,0,0,0,0,0,6.011290625,3.342013125,5.94618075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F01,C43518,0,0,0,0,0,0,15.16928231,0.065104063,0,8.289930938,0,0,0,0,0,0,17.05729781,0,0,0,0,0,16.57986844,0,0,15.21264625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G01,C43518,0,2.148435875,0,0,9.07118125,17.36111388,1.497394688,0,0,0,0,0,0,0,0,15.38628438,2.191839688,0,10.43836138,0,0,0,0,0,0,14.27951219,0,0,9.505191563,10.9374975,0.1953125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H01,C43518,0,0,0,0,0,3.342010313,3.927952188,0,0,0,0,0,0,16.90537344,0,0,0,0,0,0,0,24.21873375,0,0,0,0,0,0,0,20.37762469,0,0,0,38.71526919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A02,C43518,0,0,0,6.618921875,0,0,0,34.67881563,0,0,0,0,0,0,15.82029794,0.021701375,0,0,0,0,15.64669875,0,0,0,0,7.378471563,14.93055281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B02,C43518,0,0,0,0,0,9.657115625,3.580728125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.729162313,0,0,0,0,0,0,6.076388125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C02,C43518,0,0,0,0,4.448782625,0,70.65971875,6.727428125,0,0,0.021701375,0,0,16.42795188,0,0,0,0,0,6.705739813,0,0,0,0,0,15.82031,0,0,0,0,21.57121619,0.021701375,16.40624688,82.8993375,71.78814313,27.12674906,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D02,C43518,0,7.226565,0,9.027777813,0,0,16.189215,2.256945125,0,0,0,0,0,0,0,20.83334063,0.021701375,0,0.043402813,20.20400625,0,0,0,21.11544313,0,0,0,17.64321875,3.90625,0,0,0,16.84025625,27.083325,39.97392781,33.48523094,7.660596875,0,0,0,0,0,0,0,0,5.989588875,2.82118125,0,0,0
1174,50,18274,E02,C43518,0,0,0,0,0,0,0,18.03383438,0,0,0,0,0,0,19.18401563,0,0,0,0,0,0,0,0,0,18.12065375,0,0,0,0,17.18750875,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F02,C43518,0,0,0,6.163204688,0,0,0,0,0,20.92012375,0.477430625,0,12.84723938,0,0,0,0,0,0,0,0,0,0,0,0,0,22.330742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G02,C43518,0,0,0,11.783875,4.101560938,7.7256845,0,0,14.47483125,0,0,0,0,0,16.51476563,15.38628763,0,0,0,0,0,0,14.84376156,0,0,13.84547188,0.065104063,0,0.130208438,13.82376588,0,13.93229438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.011274375,0,0,0
1174,100,18274,H02,C43518,0,0,0,0,7.204871875,0,0,7.465291688,0,0,0,0,0,6.488728563,0,0,8.44183125,0,0,0,0,0,3.059896875,2.1701375,4.4704795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A03,C43518,0,0,8.528646875,7.356771875,0,0,0,0,0,0,0.868057188,0,0,0,0,0,0.716145938,0.043402813,0,0.9331595,0,0.651040625,6.315103125,0,0,0,0,0.889757188,0,0,7.421875313,0,0,0,0,0,0,0,0,0,0,0,1.193576375,0,0,0,0,0,0,0
1174,0,18274,B03,C43518,0,4.058157,0,0,0,0,14.93057188,0,6.792534063,0,0,0,0,7.204871875,8.897559063,0,0,0,0,9.635428438,0,0,14.67011563,3.276909375,0,0,0.17361125,9.157999688,0,0,18.70661219,0,0,1.150175,27.01823438,6.94443125,0,0,0,0,0,0,0,0,0,0,0,0.672743438,0,0
1174,10,18274,C03,C43518,0,2.430553125,1.150175,8.398443875,0,0,0,0,16.68836188,0,4.92621625,0,0,18.33765313,0,0,0,0,0,0,0,16.66666575,0,5.533850625,0,19.05382013,0,0,0,0,0,0,6.054687188,7.660582625,10.7205,5.381944375,4.166667938,26.08505313,12.32639375,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D03,C43518,0,0,0,0,3.645831688,0,0,0,3.168402438,0,2.517359625,1.671009,0,6.835946875,0,0,6.46701,0,0.325521875,5.7942825,0,0,0,2.53906325,0,4.665797813,0,2.582462938,1.779513438,0,0,0,0,0,0,0,0,4.036447813,0.672742813,0.021701375,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E03,C43518,0,0,0,0,0,19.010417,0,0,0,0,0,7.22656,0,2.756075,14.25782844,0,0,6.640621875,3.190103438,0,0,0,0,0,0,18.14235313,0,0,0,0,0,15.71181031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F03,C43518,0,0,0,20.48611875,0,0,0,0,0,18.38105688,0.04340275,0,0,0,0,0,0,21.09375938,0.93316075,0,0,26.43229375,0.043402813,0,0,0,0,7.443584375,17.46961388,0,0,0,17.77344375,3.124998875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G03,C43518,0,0.108506875,0,16.84026906,17.73006594,3.754347313,0,0,0,0,0,0,0,0,0,0,0,0,11.28472375,0,0,10.11285625,0.021701375,0,14.12760625,6.8359375,4.926213875,0,0,17.25259513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375
1174,100,18274,H03,C43518,0,0,0,0,0,0,0,0,6.119792313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.184894375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A04,C43518,0,0,0,0,15.29949125,0,0,0,15.73350938,2.647569688,0,0,0,0,0,0,16.64496481,9.678821563,0,0,10.37327669,8.116323563,0,0,0,0,0,0,19.57464263,0,0,0,0,11.37151125,1.2369795,9.331597813,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B04,C43518,0,0,0.021701375,0,0,8.658853125,0.282118125,0,0,0,0,0,0,3.927953125,2.365452813,0,10.48177013,0,5.859360625,0,0,0,0,9.440090625,0,1.888021875,0.086805438,0,0,0,0,11.480042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C04,C43518,0,0,14.64842188,1.475694063,0,0,0,0,0,0,0,0,0,0,0,17.05728406,0,0,0,0,0,0,18.03386938,0,0,0,0,0,19.0755225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D04,C43518,0,0,0,0,0,0,4.75259375,13.62847563,0,0,0,0,0,18.72830263,0.021701375,0,0,0,0,0,0,17.81682813,1.822915625,0,0,0,0,0,0,17.66494688,1.171873563,0,12.80380906,31.98784938,21.05032656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E04,C43518,0,0,0,0,0,4.01476,0.065104063,12.19618544,0,6.249990938,0.021701375,0,20.61633125,3.03819625,0,0,0,0,0,14.21438344,0,0,14.40971938,0,0,5.14321875,11.45833888,0,0,0.04340275,0,0,3.84113125,1.8012145,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0
1174,50,18274,F04,C43518,0,0,0,14.60505138,0,0,0.824653125,2.907984375,0,0,0,0,0,0,0,0,0,0,17.92533231,0,0,5.555553563,0,0,0,0,0,0,15.64669063,0,0,0,0,0,2.25694375,0.868054063,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G04,C43518,0,0,0,0,5.512149063,0,0,0,0,6.35850625,12.89064025,0,0,0,0,0,0,0,0,0,4.144965625,2.148438438,0,6.532116375,11.06769688,0,0,0,0,2.756075125,4.796008875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H04,C43518,0,0,0,0,0,24.0885295,0,2.799478125,8.745657313,0,10.91580138,0,7.139759375,15.01736875,0.021701375,0,0,0,0,0,13.84549263,0,0,0,10.48178125,3.710939688,0,0,10.78558594,0,0,26.04166563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A05,C43518,0,0,0,0,0,15.082467,0,0,0,3.081597313,0,0,0,14.71353375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.86719063,1.128471875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B05,C43518,0,0,0,0,0,0.217014063,0,0,0,1.5625,0,0,0,0,0,0,0.868054375,0,0,0,0,0.80295275,0,0.737846875,1.08506875,0,0,0,0.4991315,0,0,0,0,0,0,0,0,1.171875938,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C05,C43518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.12935031,0,0,0,0,0,0,0,0,0,0.086805625,12.76039781,0,0,0,0,0,0,0,13.4765575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D05,C43518,0,0,0,0,0,0,0,0,13.563365,0.151909688,0,9.027783125,0.260416563,0,0,0,0,0,0,0,0,10.76387606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E05,C43518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.86198469,1.063369063,0,0,13.51998031,0,0,0,0,0,0,0,0,9.266502188,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F05,C43518,0,0,0,0,0.260416563,27.01823981,0,0,0,0,0,0,0,7.92100575,7.986125313,1.562502375,0,13.2161225,1.47569375,0,0,0,4.83940875,0.21701375,11.67535313,7.552096875,0,0,17.12239094,0,0,0,0,0,0,17.751725,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0
1174,100,18274,G05,C43518,0,0,0,0,0,0,0,0,0,0,10.30817294,0.021701375,0,21.65799938,0.086805625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.301225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H05,C43518,0,21.00692906,0,0,0,0,0,0,0,0,0,21.0286125,0,0,0,0,19.1840545,0.065104188,0,0,0,0,0,0,0,20.50782,0.043402813,0,0,0,16.1892375,2.7994775,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0
1174,0,18274,A06,C43518,0,0,9.8958475,0,8.83247125,0,0,0,0,0,0,0,0,0,11.41492775,0,0,0,0,0,0,1.497396875,9.092876688,0,0,0,6.987850625,0,0,0,0,0,0,0,9.592015313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B06,C43518,0,0,0,0,14.62672469,0,0,0,0,0,6.662313063,7.834196875,8.94098575,0,0,0,0,0,13.36805313,1.996528125,0,12.34809375,3.819440313,0,0,13.54167375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C06,C43518,0,0.021701375,0,0,0,0,0,11.69705763,9.309898125,0,0,0,0,0,0,0,0,11.89236813,1.822916688,0,12.1093575,0,0,0,0,11.48003125,1.388888438,0,0,0.1953125,13.43316025,0,0,7.964409375,8.854164938,1.388888563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D06,C43518,0,0,0,0,16.47135013,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.061634375,0.67274375,16.03731563,0.021701375,0,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E06,C43518,0,0,0,0,4.557290625,0.455730438,0,12.80383063,0,0,7.096350313,2.9296875,11.78386825,0.021701375,0,0,0,13.41146638,3.298600625,12.69530531,11.50173594,0,0,0,0,0,16.16754688,0,12.93401906,0.824652,0,9.743907625,2.799479375,10.61199169,6.53210625,9.722225,15.75519825,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F06,C43518,0,2.039931875,1.540802313,4.2751625,1.019965,0,0,3.90625,0.021701375,0,0,0,0,3.862844375,0,0,0,0,0,0,4.318576875,0.260416688,0,0,0,0,0,0,3.949653438,0,2.951390625,1.106772188,3.016493063,0,4.014757625,0.21701375,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G06,C43518,0,0,0,0,0,0,0,15.77692838,0,12.19617719,0,0,0,0,0,0,0,0,4.796006063,0,7.96440625,3.710935875,0,0,0,0,0,0,0,0,8.919270625,0.130208438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H06,C43518,0,0,0,0,0,0,0,0,0,14.17100763,0.737846875,0,0,16.97048656,0,0,0,0,0,0,0,11.24131938,0,0,0,15.69012156,0,0,6.640624375,0,0,0,0,0,0,0,0,0,0,13.519975,3.971355625,0,0,0,0,0,0,0,0,0
1174,0,18274,A07,C43518,0,0,0,0,0,1.32378575,1.974825,1.302082625,0,0,7.790799375,0,0,0,1.5408,0.021701375,0.021701375,0,0,4.817700438,0.80295,0.716146875,0,0,0,0,6.054688563,1.649305563,0.260416688,4.991317625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B07,C43518,0,0,0,0,0,0,0,0,4.275171875,0,14.86545313,0,0,0,0,0,0,17.55642813,0,0,8.615460438,0,0,0,0,0,15.75518406,0.238715188,0.086805563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C07,C43518,0,2.86458325,0,0,0,0,9.700509375,0,0,0.933159375,8.767363438,0,0,0,0,1.06336875,8.007813125,0,0,0,0,0,0,0,10.894107,0,0,0,0,0,0,6.705742,7.465292313,3.841146875,11.84894438,0,0,2.018230625,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D07,C43518,0,0,7.53037375,0,0,0.021701375,0,12.69529275,13.95397531,0.021701375,0,0,0,0,0,0,9.72220625,1.280380313,0,0,0,0,14.69184313,0,0,0,0,0,11.13280138,0.282118125,0,0,0,11.84893438,2.669270125,15.88538344,0,4.448784375,3.038195938,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E07,C43518,0,2.92968825,0,0,0,0,0,0,8.007809188,0,0,0,9.874138875,0,4.774306688,0,0,0,0,0,0,7.877596563,0,0,0,0,0,0.9548625,8.593747,2.777778438,0,0,0,0,9.288188125,0,0,0,0,0,0.021701375,0,0,0,0,0,0,0,0,0
1174,50,18274,F07,C43518,0,0,0,0,0,12.0225625,0,0,0,0,11.65364031,0.021701375,0,4.991316688,0,0,0,8.506954688,0,8.246525,3.710937813,0,5.49044125,0.6076375,5.338530438,0,0,0,0,7.61718125,1.866319063,0,8.181434375,4.709201063,0,4.53559,1.019965625,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G07,C43518,0,0,0,13.45484375,2.97309075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.812498375,0,0,0,0,8.875876375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44965625,0.325521875,0,0,0,0,0,0,0,0
1174,100,18274,H07,C43518,0,0,0,0,11.97914419,0,0,0,0,10.89407813,1.215278125,10.9375,0.998264688,11.43662344,0,12.43491344,0,0,0,0,4.9045145,0,0,0,13.45488763,0,0,11.74046619,0,0,12.43490031,0,0,0,0,0,0,0,0,0,0,0,11.5668415,0,0,0,0,0,0,0
1174,0,18274,A08,C43518,0,15.86370094,0,0,0,19.92189063,0.065104063,0,0,20.0520725,0,0,0,0,20.44271169,0,0,6.94443375,0.672742313,7.486994688,0.065104063,0,4.144978125,17.55642594,6.6623295,0,0,8.15973125,2.756077188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B08,C43518,0,0,0,0,0,0,0,12.06596875,9.114585375,0,0,0,0,14.82203094,0.086805438,12.97744656,0,0,0,0,0,16.23263544,0.564236063,0,0,0,0,0,8.875875,1.08506775,0,0,0,0,0,0,18.6632025,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C08,C43518,0,17.64324375,3.841146375,0,0,0,0,0,0,11.80554156,8.029539188,0,0,0,20.35591875,0,0,0,0,19.4010625,1.649303875,0,0,13.49827294,0,16.6883625,3.103296875,0,0,0,7.87761,1.953124375,1.90972325,23.65451969,105.2516875,2.669271563,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D08,C43518,0,2.929686375,0,0,11.43663606,0,0,0,0,0,0,13.91059375,0.542534063,0,0,0,0,4.99131,0,0,9.30990625,3.819440313,0,0,0,0,7.986099063,0,6.098075,2.03993025,0,13.67188438,2.191840625,26.54079656,14.43141719,3.25520875,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E08,C43518,0,15.55988981,0.086805438,0,0,0,0,0,0,0,0,0,0,9.70053125,8.007816563,0,0,20.07378781,0,0,0,0,0,7.855901875,18.64148406,0,7.074655938,9.201375,9.483505625,0,0,0,0,0,0,0,0,0,0,0,0,0.021701375,0,0,0,0,0,8.6805625,2.1484375,0
1174,50,18274,F08,C43518,0,0,0,0,0,0,0,0,0,0,0,0,0,0.260416563,5.664046813,0,0,0,0,12.695322,0.021701375,0,11.28471106,0,0,0,0,14.71353125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G08,C43518,0,0,0,0.021701375,12.97742844,0,0,0,3.710938563,0,0,0,0,7.790786875,7.70398375,0,0,0,0,0,0,0.021701375,1.84461875,6.032973125,12.15278094,1.17187575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H08,C43518,0,0,0,0,0,0,0,0.021701375,6.467013563,0.108506875,7.204875,0,13.75867531,0,0,0,0,0,0,0,0,0,0,0,0,7.291665938,0,9.874128438,8.61544375,0.17361125,15.5382045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A09,C43518,0,0,0,0.021701375,0,0,0,0,0,13.43316625,6.944438125,1.150173125,10.69879106,5.859373875,0,5.946178688,4.991305875,0.520834063,0,14.90883438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B09,C43518,0,3.016492,0.130208125,0,0,0,0,0,0,0,0,0,3.255207938,0,0,0,0,0,0,0,0,0,0,0,0,5.664054813,0,0,3.038191875,0,0,0,4.730901875,0,2.343750625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C09,C43518,0,9.440115625,0.173610938,0.846353125,0.868055563,0,0,4.23178125,6.467018438,3.689238125,0,0,0,0,0,9.9826345,0,0,1.562500313,0,1.06336875,9.570316063,0,0,0,4.600691563,0,0,0,5.57725875,0.065104188,0,0,9.266469188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D09,C43518,0,12.99914481,0,0,0,0,0,0,0,6.18489375,0.824653688,0,0,2.430554063,0,0,0,2.994792,12.17447013,0,0,0,0,0,0,7.35676875,1.193576375,0,0,5.64235875,0,0,0,12.0225615,0.151909688,0,0,0,0.021701375,0,0,0,0,0,0,6.22830125,0.95486125,0,0,0
1174,50,18274,E09,C43518,0,0,0,0,0,0,0,6.09808,10.89409531,25.39060406,0,0,0,0,0,0.021701375,0,0,0,0,0,0,27.10503856,27.12672656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F09,C43518,0,0,0.021701375,0,0,0,0,0,0,14.95226963,0,0,0,0,5.577256875,8.072907188,0,0,0.021701375,0,0,0,0,0,0,0,0,0,13.67188356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G09,C43518,0,12.15277325,0,0,13.54165375,0.21701375,0,0,1.410590625,4.253472938,6.40191025,0,0,0,12.47829813,2.6909715,0,0,0,0,0,1.540798563,0,2.517360625,12.32638875,1.909724063,6.618923438,0.1953125,0,0,0,0,0,14.62673888,22.93835031,2.951390313,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H09,C43518,0,0,0,0,0.021701375,6.814232813,0,0,0,0,0,13.80210138,0,3.27690625,3.993053125,0,6.380195125,0.542534688,0,3.8845625,2.886285625,15.58159375,0,0,6.467012813,0,13.51995375,0,0,4.296875,0.32552075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A10,C43518,0,9.5920025,0,0,0,12.49999688,0,4.687499688,0,0,4.383680625,6.532108438,8.159725625,0.151909813,0,0,0,14.45313719,5.273439375,0.065104063,5.034720875,0,0,4.882812625,9.136289063,0.260416813,9.136277,0,0,0,0,11.30641281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B10,C43518,0,0,0,0,0,9.266494375,0,0,0,6.032985313,0.499131688,0.021701375,4.296873438,9.266488875,0.564236188,0,0,0,0,4.253469063,0.043402813,0,2.690975,0.043402813,0,0,0,11.69705031,1.497396875,1.323786063,0,9.54861875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C10,C43518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D10,C43518,0,0.520833375,0,0,0,0,10.56859231,1.866318438,0,0,0,0,9.15799375,0.390624625,3.6892375,0,0,0,0,0,0,0,0,0,0,0,3.7326375,4.296875625,0.021701375,0,0,0.455728125,12.21787731,1.041665625,6.423607188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E10,C43518,0,0,0,0,0,3.841146875,1.822917625,0,0,0,7.269962188,0,0,0,0,0,2.32205,3.5156245,5.859377813,0.108506875,0,0,0,6.40190875,0.1953125,2.9513875,4.644095125,0,0.021701375,0,0,0,6.184896375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F10,C43518,0,0,13.93230375,0,0,0,0,0,7.66058125,4.557291563,3.819445938,1.540796875,0,0,10.80731875,0,2.690971875,1.605901063,0,0,0,0,0,0,3.754343063,0,0,0,0,0,12.19615575,8.745659375,0,3.906246375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G10,C43518,0,0,5.533859375,0,14.23611375,0,0,0,0,5.338542188,0,0,12.30468375,3.81944375,0.065104188,0,3.320310625,1.627603125,6.467014688,0,10.93747438,0,0,0,0,0,5.078125,0,0,12.50000094,4.600695938,0,0,5.143229688,9.852422625,0.694444688,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H10,C43518,0,10.872425,0,4.448784063,0,0,0,0.49913125,9.071182313,0,0,0,8.094615313,0,0,0,0,0,11.58854888,0,0,0.716146875,6.792518375,0,0,7.682278125,0.021701375,0,5.381943875,0,0,5.5772575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A11,C43518,0,0,0,10.37328106,0,11.69704375,0.672741563,0,3.146702188,0,0,10.720502,0,0,0,5.66405,4.752590313,0,0,11.675359,0,0,0,11.26300625,0,0,0,0,0,11.91404156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B11,C43518,0,0,0,0,9.852440938,0,0,0,0,0,0,0,0,0,0,0,0,0,9.83071875,0.130208438,0,0,10.37327919,0,0,0,0,0,0,0,9.44011575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,C11,C43518,0,5.512155625,0.933160313,0,0,11.32814888,0,4.427084375,0,0,0,0,14.14930244,0,0,4.904513063,0,0,0,0,4.947920125,0,0,12.26129781,0,0,0,0,15.32119169,0,0,0,0,13.88888438,32.40014306,8.658852,45.35593844,0.477430313,0,0,0,0,0,0,0,0,0,0,0,0
1174,10,18274,D11,C43518,0,0,0,15.73350588,7.877596563,0,0,1.041665625,15.10418794,0,0,0,0,8.44182775,0,0,20.24739875,7.291651375,0,0,0,13.75869375,2.300345438,0,0,0,15.0390545,8.159723563,0,0,10.677087,0,0,3.645833125,0.260416875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,E11,C43518,0,0,0,0,6.076387813,0.043402813,0,5.59895625,0.282117938,0,7.421871875,0,0,0,8.007810313,0,0,0,0,0,2.994792813,0.1953125,2.126736563,0.021701375,0,0,0,0,2.669269813,1.410590313,0.086805625,0,0,0,0,0,0,6.922738875,0,0,0,0,0,0,0,0,0,0,0,0
1174,50,18274,F11,C43518,0,0,8.897555,0,0,0,0,0,0,10.54686344,4.21006875,0.477430625,0,0,0,9.7656375,0.260416563,0,0,0,0,8.854161563,0,0,0,0,7.83418625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,G11,C43518,0,9.37499875,0,9.7656375,1.085068438,0,0,0,0,0,0,0,0,0,0,8.441846688,15.14757563,0.021701375,0,0,0,0,0,0,0,14.64841969,0,0,14.5616375,5.0347225,0.651041563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,100,18274,H11,C43518,0,0,0,0,12.30467638,7.378475,1.801214375,0,0,0,7.921,0,0,0,0,8.311633375,0,0,0,0,0,0,0,0,14.75696606,0,0,0,10.72047294,0,2.47395625,1.540799688,0,0,0,0,8.203134375,4.622393438,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,A12,C43518,0,0,0,0,0,7.9427125,4.144965625,0,0,0,0,7.400190313,10.13454594,0,0,0,0,0,0,0,0,0,0,0,13.498275,0,12.52173031,0.108506875,13.45485575,0,0,12.60849469,0,0,0,0,0,0,5.403631688,0,0,0,0,0,0,0,0,0,0,0
1174,0,18274,B12,C43518,0,0.781250625,0,2.799479125,5.598959,0,0,0,6.944440875,4.709205625,0,0,0,0,0,6.814244063,0.260416875,3.211807938,0,2.712672188,4.448785313,0.021701375,3.038193438,0,0,0,7.769092625,0,3.732636875,3.081596063,0.065104063,3.103297813,6.358509,0,0,0,0,2.213540625,0.238715313,0,0,0,0,0,0,0,0,0,0,0
